PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,RunValue,ff_diff,ivb_diff,hb_diff,ang_diff,PitchType_Changeup,PitchType_Curveball,PitchType_Cutter,PitchType_Fastball,PitchType_Knuckleball,PitchType_Slider,PitchType_Sinker,PitchType_Splitter,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Stuff+,xBA,xWOBA,Good Swing Decision
61,7/2/25,7:57:28 PM,3,6,Joey Kahwaji,,Right,Kcl groundsloths 2025,Andrew Schweigert,,Right,Kcl bluecaps 2025,,2,Bottom,2,1,2,Fastball,,StrikeSwinging,Strikeout,,StrikeoutSwinging,1.0,0.0,,75.64045677154888,0.6575309522018643,-5.05529361,1839.5238416260304,220.91504050780705,1:15,4.799159088160504,3.799072262127825,6.000000192000004,-31.1668533,18.78649514336908,13.489176690918418,2.815439627984405,-0.2125824655250397,67.75321063848743,-5.238299519,-2.50547107,0.5086907317011409,,,,,,,,,,,,-8.994168904,9.938179289,-3.394041222,50.00000000000006,4.834867133061626,9.320585929190852,-109.5299427,0.4103706356060664,-10.71211218,22.87983154959777,-20.33761505,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,d330aca3-4c0e-4891-8c01-a323753d434f,75.87109866539363,4.798882090398471,3.805969659284936,0.6589989237558228,-5.137690657,67.93815953277726,2.816771795902396,0.2070588566228797,-5.216586527,-2.588255115,0.5084612566763437,14.266385733550116,17.083316137567085,-14.70854935,87.02144807,1779.2424192892995,-467.0592867,96.7229877116762,-0.730917792,-0.253902274,-0.633476769,,,,,,,,,,,,,,,,,0.9976357221745816,0.0,,,medium,high,11.68069673940552,42.068557817208536,54.667001749344,Will Vogel,,Kcl groundsloths 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,114.85071,0.0,0.0,-1
62,7/2/25,7:59:31 PM,1,1,Caden Addis,,Left,Kcl bluecaps 2025,Lucas Rink,,Left,Kcl groundsloths 2025,,3,Top,0,0,0,Fastball,,StrikeCalled,,,,,,,80.01791796236193,-1.559470071,1.830155798128108,1824.1305629669987,138.03934868913734,10:30,5.392650870150606,-1.054829445,6.000000192000004,-26.64259047,17.757591858612912,-13.44694064,1.7219753648774705,0.473893939,71.94473505,-6.592260045,-0.723742956,0.479583132,,,,,,,,,,,,7.892463404,10.132832137373608,0.9134911796479912,50.00000000000004,5.250100305184193,-3.324002306,-116.2190268,-3.937467345,10.57322454236314,25.9462460787552,-18.59949067,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,07d58404-4efc-414e-a73c-4fc3760a7fa6,80.24801692964574,5.392664804,-1.06151625,-1.561094342,1.9094407098789572,72.12679755281201,1.7228710174905206,-0.468753491,-6.577662603,-0.645654099,0.4793743420066555,-14.19019881,16.23622487804756,10.215865799550864,98.87969660982448,1795.2117699025227,323.5228151981722,98.41465333394564,-0.731815481,0.177357269,0.6580201371548596,,,,,,,,,,,,,,,,,0.9974852729738064,0.0,,,medium,high,1.0082730511580045,-1.628115385,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,111.02864,0.0,,-2
63,7/2/25,7:59:44 PM,1,2,Caden Addis,,Left,Kcl bluecaps 2025,Lucas Rink,,Left,Kcl groundsloths 2025,,3,Top,0,0,1,Fastball,,StrikeCalled,,,,,,,77.88705427518927,-0.88180975,2.3225858079376285,1764.2882267976815,128.6952119791632,10:15,5.350822172,-0.727440144,6.000000192000004,-31.68688586,15.200840322474852,-15.24343837,1.88996123037682,-0.1620529519322241,70.03215635454443,-6.870192138,-0.572635525,0.4928345071535779,,,,,,,,,,,,9.034944561459238,8.522766718245288,0.5469752149648194,49.99999999999997,5.260587502,-4.158138234,-113.113879,-2.635561638,11.460334882210717,24.665005149718905,-21.36338439,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,8b5b9865-0ff5-4468-a3c8-47f61ca81314,78.10665722,5.349435436222846,-0.735310616,-0.866821945,2.4163323243215182,70.20292797445205,1.8919437547131608,0.1679567542800194,-6.83834255,-0.480167312,0.4926285289031671,-16.12546642,13.424183806581858,15.632137936397331,14.839770671583183,1699.0299823834507,475.40516002563385,96.30115740597104,-0.602053107,0.2694600308525159,0.7516138292476723,,,,,,,,,,,,,,,,,0.9964486911079732,0.0,,,medium,high,103.35579360442487,-23.04493246,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,111.998245,0.0,,-2
64,7/2/25,7:59:57 PM,1,3,Caden Addis,,Left,Kcl bluecaps 2025,Lucas Rink,,Left,Kcl groundsloths 2025,,3,Top,0,0,2,Fastball,,InPlay,,GroundBall,Single,0.0,0.0,,79.46094032077357,-0.722411423,2.590200578265345,1728.7619674197438,129.6085646902999,10:15,5.406656728335936,-1.1796713,6.000000192000004,-30.31662261,14.747760890467998,-14.14515248,2.2081444928022327,-0.050523268,71.37018586634383,-6.456467836,-0.095891437,0.4831569593602865,94.33463183598124,4.240551777171605,-30.22457974,3436.501029,-62.67881312,90.39561032139356,0.1258776695786564,110.96574974004828,,-34.78179113,0.9170794056359528,8.532058724,8.223674818724037,0.9767318235061144,49.999999999999936,5.3302008149398175,-4.812963956,-115.3807589,-2.327937398,11.26026016,25.669017649949307,-21.32078182,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,bb964482-5213-41e8-ab3e-de0f0b8c72e8,79.68644503734059,5.405524685431548,-1.187246383,-0.710349133,2.680955553386421,71.54791442723138,2.209983917557388,0.056462172,-6.427589658,-0.005926938,0.4829512391679453,-14.99729471,13.060875737021208,21.722663414292665,27.070852782962856,1605.996086575041,639.8394407213701,92.89862438216775,-0.59226511,0.3701142509956762,0.7157076782177574,-47.35717246,81.28753659944624,6.975483793952938,0.3248552666692758,-0.197337062,2.0376869433359426,-63.30069754,91.13955950116416,-15.075021,7.235243469863148,0.1046614604917486,0.2894280675235955,-0.038578368,0.9564220319909392,,,0.9957711131780096,0.0,0.9965833600733638,55.00869603014044,medium,high,114.36376750466658,-16.77966207,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.891,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,112.96149,0.8333333333333334,0.4455,-1
65,7/2/25,8:00:29 PM,2,1,Caden Addis,,Left,Kcl bluecaps 2025,Cameron Steinbaugh,,Right,Kcl groundsloths 2025,,3,Top,0,0,0,Fastball,,BallCalled,,,,,,,79.07925800214232,3.905179601352173,-2.078283674,4218.7952161345065,316.3678521957602,4:30,2.742471075107983,0.7064543655789499,6.000000192000004,-61.86799465,-15.98594183,17.441046478525653,1.2242772198372374,-0.2274837094981355,70.77694046738542,-7.821828406,1.243297027952628,0.4875205678232637,,,,,,,,,,,,-10.18414634,-10.0464462,-0.547147477,50.00000000000004,3.02560808327912,3.661766722745488,-114.5711999,6.067196812743643,-13.18461463,26.299073243234524,-45.18039465,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,e3159a7e-a37f-4a47-b309-7d691e895d29,79.19316059532046,2.726522640409224,0.719046328,4.095735426013566,-2.230791313,70.81436777769069,1.2367717473156656,0.2181034575243894,-7.634821762,1.1009302257552638,0.487437673,18.880663836929703,-19.46239278,-22.92618862,97.42390566309392,3885.5418159382384,-1643.410439,92.10074480691164,0.6666112028943745,-0.389544966,-0.635518862,,,,,,,,,,,,,,,,,0.996819164,0.0,,,medium,high,2.318484903215406,15.790937172899303,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,115.681366,0.0,,-1
66,7/2/25,8:00:44 PM,2,2,Caden Addis,,Left,Kcl bluecaps 2025,Cameron Steinbaugh,,Right,Kcl groundsloths 2025,,3,Top,0,1,0,Fastball,,InPlay,,Popup,Out,1.0,0.0,,77.79799058379325,-0.496003371,1.994292321451748,1782.6568367379923,134.55229009519502,10:30,5.278377279330542,-0.464261455,6.000000192000004,-30.40502693,16.576564043595695,-13.74444633,2.2833516016410687,-0.2445995027845299,69.86367993,-6.249511765,-0.617003926,0.4933275645267123,73.95074403196226,57.49530503628123,-47.37899843,,-80.15375113,75.33509261526488,101.93382083236573,211.20464477108456,,-47.06445308,4.979740009623258,8.115073413270082,9.137138641625926,0.3097056170687556,50.0,5.220354527702617,-3.54836123,-113.0154814,-1.834988215,10.272109022463134,24.68632322,-20.60820421,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,f644c54e-b80f-40bd-95dc-9fc0340b84d8,78.02205493721549,5.277689776703481,-0.471384393,-0.489210472,2.080648990600514,70.04416961459727,2.284919043953856,0.2502955855327754,-6.224474611,-0.529838782,0.4931137073125918,-14.55494926,14.852090362435796,18.36144655760143,92.30486985737986,1691.8985528140013,561.5555934674619,94.90881912583546,-0.665842225,0.3150104842921021,0.6763301899731273,-29.24176556,26.908970147704,62.36616883649239,-0.542295307,2.8230412104190195,3.055489041921138,-154.6272356,143.8673693945899,,,,,,,,,0.997362273,0.0,,35.24895377328573,medium,high,6.9256171283582,24.87935651162999,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,112.13037,0.0,0.0,-1
67,7/2/25,8:01:22 PM,3,1,Caden Addis,,Left,Kcl bluecaps 2025,Clint Goodman,,Right,Kcl groundsloths 2025,,3,Top,1,0,0,Fastball,,Foul,,,,,,,78.93582582383077,0.3455822316147399,2.9232067602231546,1643.1341967279848,132.7936280140233,10:30,5.301418783654024,-2.615517811,6.000000192000004,-30.38290123,15.31760616765094,-13.28769136,3.091114530937835,1.00365587,70.72655734784936,-5.412059639,0.4003644188135036,0.4865551047725554,,,,,,,,,,,,8.185186808727115,8.169342926,2.3848918853519465,49.999999999999964,5.312022957,-5.472140159,-114.5904612,-0.175208991,10.651183288874044,25.387586710388536,-21.54348355,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,6b2d7fda-e865-4a11-98c0-965a4a174534,79.16696480299348,5.300435665915658,-2.622633463,0.3558925178665348,3.0088668430448977,70.91009076507811,3.092888998541131,-0.998018888,-5.38395517,0.4857197360422662,0.4863422393807715,-14.0925679,13.601753163245627,21.976761827072337,74.41938019773066,1523.7370185005766,614.9109585199255,92.73357109448716,-0.629994511,0.3742305161346002,0.6804839727829701,,,,,,,,,,,,,,,,,0.9969950451852309,0.0,,,medium,high,23.022557822042373,2.4016861952503232,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,112.99576,0.0,,-1
68,7/2/25,8:01:39 PM,3,2,Caden Addis,,Left,Kcl bluecaps 2025,Clint Goodman,,Right,Kcl groundsloths 2025,,3,Top,1,0,1,Fastball,,BallCalled,,,,,,,78.48021975027831,-2.246832496,2.313948164935482,1795.010161413563,133.82308632839096,10:30,5.508586696627504,-1.371897492,6.000000192000004,-29.92499093,16.27132505893701,-13.46782713,0.9238693766974756,0.342477714,70.75143186,-7.882803113,-0.242518662,0.489187323099637,,,,,,,,,,,,8.062157585615852,9.556387279000806,1.1911164534293246,50.00000000000003,5.307990487931361,-4.220281858,-113.9102382,-5.323011098,10.382208248336598,24.805932024677546,-19.8676165,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,cef4b740-793b-4b76-9f03-ea00a8c3e8f8,78.70227424024573,5.507792183797191,-1.379239043,-2.238859916,2.400637873794865,70.92599873758672,0.9254560105609334,-0.336829126,-7.858003484,-0.15735942,0.4889772511377528,-14.28041042,14.63317386,20.70786124210858,11.846780293611198,1679.0444678658234,634.7213203502148,93.53955225209326,-0.647699606,0.353603191,0.6748703613039603,,,,,,,,,,,,,,,,,0.9966926917111312,0.0,,,medium,high,100.6621022642501,-11.75595503,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,110.63117,0.0,,-1
69,7/2/25,8:01:55 PM,3,3,Caden Addis,,Left,Kcl bluecaps 2025,Clint Goodman,,Right,Kcl groundsloths 2025,,3,Top,1,1,1,Fastball,,InPlay,,FlyBall,Out,1.0,0.0,,77.09274139971937,0.000435943,2.93303663512876,1751.7564551770456,134.00864296282305,10:30,5.182817998285063,-1.292370415,6.000000192000004,-31.76606586,16.12625140591613,-13.3040746,2.5360514030834103,-0.327285982,69.17680798483465,-6.013184308,0.4076544052130574,0.4980861295315886,83.32923275069193,45.91403054920409,-27.12271242,3157.258498989518,-52.08544237,96.88708217934992,99.68500162375804,279.7754779156422,,-28.59475561,5.705394696600277,8.192916085143779,8.723598819411079,1.0609539469484188,50.00000000000004,5.1644644604642576,-5.363244172,-111.9191981,-0.885072045,10.17439869,24.13783476274363,-21.34062087,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,87585594-a1f4-4e1a-9fdc-897438a3cc0b,77.31905122043192,5.181875340343919,-1.299695156,0.0101456863972068,3.0212806610447376,69.35704944430933,2.537864209852429,0.3331140107953132,-5.984480928,0.4957515594803547,0.4978672826803156,-14.13306478,14.357519581105018,23.636489008563277,78.83256412920522,1604.797365,702.3361709559822,91.61075786495088,-0.636481198,0.4009325433797239,0.6588966381948599,-26.43077455,51.59981335736114,59.85511213623821,-0.384337858,2.8328735060665378,2.761588591,-133.903759,245.6503640541196,-9.016719176,-0.067253146,1.0156386021412844,0.9802562219705404,0.1891248767925869,-0.057701995,,,0.9975873333629852,0.0,0.9939580843982966,45.31337842121792,medium,high,19.050692283715275,-12.55934574,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,111.72248,0.0,0.0,-1
70,7/2/25,8:02:29 PM,4,1,Caden Addis,,Left,Kcl bluecaps 2025,Sammy Descarpentrie,,Right,Kcl groundsloths 2025,,3,Top,2,0,0,Fastball,,BallCalled,,,,,,,78.52138763373952,-1.590965956,2.9397386435252995,1714.550448588577,131.40599596955056,10:30,5.265323875113924,-1.370038603,6.000000192000004,-30.11641233,16.039872058968292,-14.95715279,1.2746599736901576,-0.1181064638973678,70.68361467905716,-7.273489336,0.1018347056317818,0.4889753235439201,,,,,,,,,,,,9.077831854246837,9.210144839909756,1.1390396032441326,49.99999999999993,5.118078387081381,-5.426952291,-113.95705,-4.025252853,11.700472052219435,24.8149283878346,-20.30303853,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,3a305fef-83ed-4dd7-8cbc-fe613cfefd04,78.74317277131448,5.264135767844154,-1.377346598,-1.578312719,3.026020387741009,70.85561237886229,1.2764754327216332,0.123661813458232,-7.244924379,0.1865965970106563,0.4887688186674835,-15.76768212,14.361330071462731,8.549183678372847,92.29907404234888,1695.4994212917263,254.8822338938328,98.8888616656026,-0.654041399,0.1486583460426332,0.7417078569999636,,,,,,,,,,,,,,,,,0.9959396901301684,0.0,,,medium,high,6.9308333618860445,-32.91730324,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,110.87539,0.0,,-1
71,7/2/25,8:02:45 PM,4,2,Caden Addis,,Left,Kcl bluecaps 2025,Sammy Descarpentrie,,Right,Kcl groundsloths 2025,,3,Top,2,1,0,Fastball,,StrikeCalled,,,,,,,77.66022682045742,-0.593265928,3.2483761199096945,1675.5923421725447,132.85546570223852,10:30,5.298862299461807,-1.919635199,6.000000192000004,-31.29546025,15.906230288110724,-13.70748528,2.138622471558691,0.039666631,69.77192086787565,-6.510329202,0.6480542188868902,0.4944817858491792,,,,,,,,,,,,8.511352153526166,8.803916254644758,1.662695576029498,49.99999999999999,5.232332565371843,-6.011659459,-112.708257,-2.048340313,10.726132203750051,24.362499368703133,-21.07922376,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,e51c24ed-d25a-4f4f-9366-2d58ff78588f,77.88539866173382,5.297736467,-1.926915552,-0.581477689,3.3349040926719837,69.94956011657676,2.1405109242664904,-0.033968697,-6.480684091,0.7339853979050801,0.4942666334583747,-14.51996067,14.174016099705632,19.131191006303496,92.75739919,1583.050446816147,549.1456819300967,94.47706384021728,-0.642586959,0.3277322700210504,0.6925846949525145,,,,,,,,,,,,,,,,,0.9972741861381726,0.0,,,medium,high,6.518340728639053,-44.50920173,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,111.19291,0.0,,-2
72,7/2/25,8:03:04 PM,4,3,Caden Addis,,Left,Kcl bluecaps 2025,Sammy Descarpentrie,,Right,Kcl groundsloths 2025,,3,Top,2,1,1,Fastball,,BallCalled,,,,,,,77.45047775019633,-2.111402375,3.694478391103849,1796.7154512781822,129.24691730025663,10:15,5.238080300998102,-1.896217291,6.000000192000004,-31.89489222,15.609179788880724,-14.98445816,0.612871335,-0.2934693179426931,69.85091038,-8.115542276,0.8551380881343058,0.4960631214416813,,,,,,,,,,,,9.335661272,9.145703969722195,1.6035561064072084,50.00000000000004,5.047166718655988,-6.830706248,-112.2908607,-5.042396939,11.693930063568056,23.92896594372862,-20.71806168,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,df0e0dea-feb8-46ea-8564-03515e75e4af,77.66693329035692,5.236710297479757,-1.904159743,-2.096581366,3.788073069125869,70.01869032096705,0.6148981780598765,0.2995672571462449,-8.084038686,0.9469507951263804,0.4958561392274631,-15.86427263,13.9131659746798,18.004981814581676,1.7936121081805123,1708.7296543649911,555.3641878582553,95.10296431,-0.601681897,0.3090996893599204,0.7365027334274814,,,,,,,,,,,,,,,,,0.9721285166601332,0.0,,,medium,high,88.38574910263752,4.6444865910062925,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,111.574425,0.0,,-1
73,7/2/25,8:03:19 PM,4,4,Caden Addis,,Left,Kcl bluecaps 2025,Sammy Descarpentrie,,Right,Kcl groundsloths 2025,,3,Top,2,2,1,Fastball,,StrikeSwinging,,,,,,,78.75485335326462,-1.339657568,1.540722215411518,1698.99096188336,134.70927366601424,10:30,5.653811731339552,-0.875257714,6.000000192000004,-29.24507923,16.591605756529408,-13.8806805,1.970975085644496,0.599698419,70.83500967204955,-6.863478373,-1.096485815,0.4872794798465115,,,,,,,,,,,,8.032783428744995,9.431175953507124,0.7577629663737903,49.99999999999998,5.527703690347483,-2.681578507,-114.4082308,-3.510133971,10.422503688823214,25.25420271726301,-19.93713731,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,eb4f5608-12bc-4c80-b223-52bc3e9af74e,78.97996902,5.653030071695671,-0.882141145,-1.331862696,1.6228562496494043,71.01260442385427,1.972522437414406,-0.594354212,-6.839081127,-1.015063787,0.4870683752610268,-14.6506657,14.909033628349706,11.103925969043749,74.38949613466635,1667.184949830355,327.2073220765433,98.1279469540116,-0.690339665,0.1925892070160446,0.697381204,,,,,,,,,,,,,,,,,0.968693612,0.0,,,medium,high,23.04945348,-42.17725775,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,112.56606,0.0,,-1
74,7/2/25,8:03:39 PM,4,5,Caden Addis,,Left,Kcl bluecaps 2025,Sammy Descarpentrie,,Right,Kcl groundsloths 2025,,3,Top,2,2,2,Fastball,,Foul,,,,,,,78.98405783,0.5178335408671453,1.8492872373702995,1667.7996578586703,133.50148092992382,10:30,5.454030071874654,-1.48934682,6.000000192000004,-29.89851845,15.713880884236453,-13.58872083,3.44402186,0.902427348,70.73720894376345,-5.152423092,-0.733786854,0.4860858527657414,66.72892361521144,49.62524362,44.02509793393539,2175.32121,66.45911738916737,87.65378321802962,69.26446890680299,197.1920385295689,,35.65358403535063,4.036703785,7.988252211298686,8.325637717087606,1.346519328038778,50.00000000000003,5.478944251461492,-3.316550162,-114.7404795,0.1836281212887588,10.412704649613058,25.62922466819816,-21.32156217,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,ad348c3d-16db-46c1-b052-6931176e49bd,79.21682609788732,5.453181615717206,-1.496576379,0.5262730313394821,1.9351891849208471,70.92083498497966,3.4456645246124795,-0.896831514,-5.126333351,-0.64871492,0.4858689898951703,-14.39390267,13.976195368050703,18.207351915627232,84.06438154496686,1584.296207080166,521.1153682102441,94.99319655181388,-0.653907825,0.3124568144349647,0.6890394005993419,30.04088574963588,31.08099018494378,50.835681163386376,0.9628366533788912,0.2800384348377409,3.149650712626565,114.93991495898835,160.22957282807533,-24.68876438,16.449625830864072,-0.152245741,-0.716119531,-0.623358481,0.3140016265982669,,,0.995252645682866,0.0,0.5684558431940714,30.05857995012286,medium,high,14.342056609529838,-77.42923637,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,110.8022,0.0,,-2
75,7/2/25,8:04:01 PM,4,6,Caden Addis,,Left,Kcl bluecaps 2025,Sammy Descarpentrie,,Right,Kcl groundsloths 2025,,3,Top,2,2,2,Fastball,,InPlay,,GroundBall,Error,0.0,0.0,,76.94392281783703,-0.919960121,2.936847761324333,1659.2479919562195,126.04876064696784,10:15,5.395363834882052,-1.957813644,6.000000192000004,-34.03991361,14.037348347748328,-14.84131954,1.7025010980797763,0.462709651,69.24129476,-7.34769975,0.1198202431175926,0.4990469269010237,,,,,,,,,,,,9.022559477197843,7.904847353742655,1.7269780085295945,50.00000000000004,5.300613488830916,-5.316857248,-111.6906895,-2.743488537,11.162426591626348,23.98290312361976,-22.39442125,KCL BlueCaps 2025,KCL GroundSloths 2025,,,,bea67f48-3d6a-4a18-8a58-ced243889d07,0268bcb8-4578-4ace-828b-d9527ab76a8e,77.15966902125368,5.393336683952225,-1.96572139,-0.897104467,3.0319447383490474,69.40933695831944,1.7051164325558816,-0.456464331,-7.307258808,0.214345330806194,0.4988380662855908,-15.734956,12.16630327224153,21.058579518392744,12.87579632,1548.432692451767,596.2047431523154,93.32135401,-0.549171476,0.3593222628821157,0.7545185230919038,,,,,,,,,,,,,,,,,0.9943757676360988,0.0,,,medium,high,101.58821668410758,-31.41313107,54.667001749344,Nolan Hunter,,Kcl bluecaps 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,111.29461,0.0,0.0,-1
