PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,TaggedPitchType2,GeneralPitchType,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Stuff+,Good Swing Decision
216,06/25/2025,9:42:08 PM,3,1,Sammy Driscoll,,Left,Kcl bobcats 2025,Lawson Shickel,,Switch,Kcl merchants 2025,Stretch,6,Bottom,1,0,0,Fastball,,InPlay,,GroundBall,Single,0.0,1.0,,88.64739767918454,0.680288993913957,0.5896871031526237,,,,4.782647445171848,-0.706352138022492,6.000000192000004,,,,2.562505233381098,0.1582813232917407,79.33759171392741,-5.8152562306285525,0.5896871031526152,,80.16757340235937,-19.14354456241634,-23.336240731899093,,44.22852873462983,-100.7166185191056,27.83726897228392,9.141118010807205,,-18.85669158943877,0.0766022817114899,,,,,,,,,,,,KCL Merchants 2025,KCL BobCats 2025,,,,2da2f4a4-8682-4293-bdc7-cea5bbb01535,c7375ea4-7de9-4f28-902b-2c4121cd719e,88.89143981817995,4.776821616872765,-0.7063521380224895,0.7487248832336917,0.5896871031526186,79.52520483895968,2.56778261514362,-0.1582813232917405,-5.734792522446991,0.5896871031526186,0.4331754423561739,,,,,,,,,,,-30.000353707399825,69.53893460556529,-26.28983028808846,0.2568058444152508,0.9137062491440852,2.755444024017393,-2.9544294887428983,8.65051356183841,,,,,,,,,,0.0,,41.43925587761265,low,high,,,54.667001749344,Jake Zimmerman,,Kcl bobcats 2025,2022-11,Other,Other,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,,-1
217,06/25/2025,9:42:42 PM,4,1,Sammy Driscoll,,Left,Kcl bobcats 2025,Brady Hart,,Right,Kcl merchants 2025,Stretch,6,Bottom,1,0,0,Fastball,,BallCalled,,,,,,,88.10058448180186,1.6719543872617353,-0.7706192768236477,,,,4.564384750108786,-0.4950094252235621,6.000000192000004,,,,3.229056499443742,1.211261296056955,78.71100782288013,-4.915866046138761,-0.7706192768236511,,,,,,,,,,,,,,,,,,,,,,,,KCL Merchants 2025,KCL BobCats 2025,,,,2da2f4a4-8682-4293-bdc7-cea5bbb01535,54a1dd22-35a4-4e4e-b81e-70b52c1b47c2,88.34820138053088,4.558391646095849,-0.4950094252235602,1.7415529363813604,-0.7706192768236511,78.89925195690967,3.2343846747954146,-1.2112612960569555,-4.834453487440876,-0.7706192768236513,0.4360144390039142,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Jake Zimmerman,,Kcl bobcats 2025,2022-11,Other,Other,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,-1
218,06/25/2025,9:42:57 PM,4,2,Sammy Driscoll,,Left,Kcl bobcats 2025,Brady Hart,,Right,Kcl merchants 2025,Stretch,6,Bottom,1,1,0,Fastball,,StrikeCalled,,,,,,,86.53456711257476,-2.371398267556369,1.89110704605098,2058.672822761178,143.10528222523848,10:45,5.5814766449298014,-1.0761392112667525,6.000000192000004,-20.579114869603924,17.414731192994058,-10.644258464751838,1.6601266982241274,0.2049393555330251,77.72889235729014,-6.257909664224681,-0.1300205584911165,0.4436374004556799,,,,,,,,,,,,6.39495523698231,10.219490139557848,0.928209513312036,49.99999999999994,5.376179628860832,-3.814368899277029,-125.6210457841277,-5.849661670700158,10.012356695993269,30.242789345607303,-16.173752987094776,KCL Merchants 2025,KCL BobCats 2025,,,,2da2f4a4-8682-4293-bdc7-cea5bbb01535,3c9a7610-82fa-4499-a809-aaae46adc9d6,86.78123431281574,5.582884443424012,-1.0821588210813848,-2.38912400823144,1.9619864664261788,77.92733538085469,1.659845400888831,-0.2003782710082394,-6.260997961991976,-0.0607593286547089,0.4434456929604239,-11.308683240754164,16.280825423971674,27.06479398766861,96.80471708642324,1833.2328097366424,936.6916549647332,89.0492549116102,-0.7121625193900889,0.4549978241362332,0.5346040834180512,,,,,,,,,,,,,,,,,0.9895635946016876,0.0,,,medium,high,2.8757546222189543,5.172390372461875,54.667001749344,Jake Zimmerman,,Kcl bobcats 2025,2022-11,Other,Other,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,114.09644939056705,-2
219,06/25/2025,9:43:14 PM,4,3,Sammy Driscoll,,Left,Kcl bobcats 2025,Brady Hart,,Right,Kcl merchants 2025,Stretch,6,Bottom,1,1,1,,,BallCalled,,,,,,,78.82751773894321,1.6338674977358565,-0.9033710856135356,,,,4.570780799443019,-1.17586888387182,6.000000192000004,,,,2.4793932363524487,2.015525834348899,70.62648699923744,-6.583208923395642,-0.9033710856135848,,,,,,,,,,,,,,,,,,,,,,,,KCL Merchants 2025,KCL BobCats 2025,,,,2da2f4a4-8682-4293-bdc7-cea5bbb01535,3bd0e328-6446-459c-8b1c-641c7f9762a6,79.04662835954022,4.56342142346861,-1.1758688838718148,1.720385452387977,-0.9033710856135588,70.78811588332424,2.4861339087226493,-2.0155258343488938,-6.481468677473555,-0.9033710856135594,0.4873417703611686,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Jake Zimmerman,,Kcl bobcats 2025,2022-11,Other,Other,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-1
220,06/25/2025,9:43:31 PM,4,4,Sammy Driscoll,,Left,Kcl bobcats 2025,Brady Hart,,Right,Kcl merchants 2025,Stretch,6,Bottom,1,2,1,Fastball,,Foul,,,,,,,87.17478908531295,-1.850820278236062,1.525866807668193,1999.2033822884207,134.89416113454095,10:30,5.3532021983615,-1.550578704343896,6.000000192000004,-22.49669074990553,14.939353018637284,-12.096951812507848,1.7571282752159192,1.1401917591020143,78.24606770467562,-6.103879335620885,-0.7727599438749128,0.440368753218139,,,,,,,,,,,,7.064230682549796,8.71296244223775,1.4332610127549272,50.00000000000004,5.189319713234382,-2.991000996265341,-126.60733176168648,-4.8021843834759865,11.2219547044474,30.98410542435764,-18.332985461371,KCL Merchants 2025,KCL BobCats 2025,,,,2da2f4a4-8682-4293-bdc7-cea5bbb01535,68c31c04-17dd-4903-82ed-94863f900eed,87.4203003359154,5.353728119148337,-1.5575062987253825,-1.8582195807445223,1.607442164066328,78.44108485894769,1.7575166542623677,-1.134965539242063,-6.097015487842882,-0.693365488424531,0.4401801911806992,-12.861574145163834,13.690522690425093,29.94063313511232,69.97074743665259,1732.3957166957457,997.8072181176572,86.65430101027191,-0.611605520940483,0.4991024059670711,0.613869265489812,,,,,,,,,,,,,,,,,0.989715928906501,0.0,,,medium,high,27.02632730701267,-4.031185672851363,54.667001749344,Jake Zimmerman,,Kcl bobcats 2025,2022-11,Other,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.68680445151034,-1
221,06/25/2025,9:44:06 PM,4,5,Sammy Driscoll,,Left,Kcl bobcats 2025,Brady Hart,,Right,Kcl merchants 2025,Stretch,6,Bottom,1,2,2,Curveball,,BallCalled,,,,,,,74.17415881085924,3.694079858507221,-1.8069385402218483,2168.267602279766,299.72131264771446,4:00,4.928147271954575,-1.385993428143674,6.000000192000004,-58.138290756271616,-6.0751526240434615,16.01838016054401,3.5230194522936285,1.7310425706208528,66.39928156643172,-7.3274641154456015,1.24242169429571,0.5193219670051898,,,,,,,,,,,,-9.30996199123047,-4.591358806745414,1.523985095309462,50.000000000000014,5.196076226571795,2.964115588346737,-107.5152508854453,5.392597558159762,-10.624455315190255,22.9937415378976,-37.4136721026355,KCL Merchants 2025,KCL BobCats 2025,,,,2da2f4a4-8682-4293-bdc7-cea5bbb01535,5d008549-0c53-415a-b0e2-68ef0c7f32f4,74.33159872377156,4.9139081448921145,-1.3828362738894158,3.862359886278483,-1.844393617274192,66.4854379745546,3.5345015569813705,-1.733636744876295,-7.155456134509379,1.2029358828704058,0.5191716875777141,16.367514763125392,-9.593166769275294,38.83105608805491,40.460852221295234,1689.0765765862752,1359.560485423004,77.89982079750403,0.3862130902124854,0.6270261493523821,-0.6765187779927819,,,,,,,,,,,,,,,,,0.9617494013572864,0.0,,,medium,high,126.41476699916568,-0.391601585798959,54.667001749344,Jake Zimmerman,,Kcl bobcats 2025,2022-11,Curveball,Breaking,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,114.09644939056705,-1
222,06/25/2025,9:44:21 PM,4,6,Sammy Driscoll,,Left,Kcl bobcats 2025,Brady Hart,,Right,Kcl merchants 2025,Stretch,6,Bottom,1,3,2,Fastball,,BallCalled,Walk,,Walk,0.0,0.0,,86.2325775786392,1.451920472215218,-1.3920147952146642,,,,4.348327117286508,-0.5105409031036526,6.000000192000004,,,,2.680594319253348,1.8045252527266635,77.10404701103965,-5.423250317082312,-1.3920147952146749,,,,,,,,,,,,,,,,,,,,,,,,KCL Merchants 2025,KCL BobCats 2025,,,,2da2f4a4-8682-4293-bdc7-cea5bbb01535,69fea9b4-2b57-4982-872d-cfbbe549f9a1,86.47158791118187,4.342230072541777,-0.5105409031036541,1.523901742281521,-1.3920147952146658,77.28823835215103,2.68626965919217,-1.8045252527266609,-5.337501173601004,-1.3920147952146658,0.4455272543806213,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Jake Zimmerman,,Kcl bobcats 2025,2022-11,Other,Other,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-1
223,06/25/2025,9:45:12 PM,5,1,Sammy Driscoll,,Left,Kcl bobcats 2025,Gavin Kleist,,Left,Kcl merchants 2025,Stretch,6,Bottom,1,0,0,Fastball,,StrikeCalled,,,,,,,87.73465392313473,0.555672437486235,-0.2763672386865144,,,,4.673358795059987,-0.051281924482265,6.000000192000004,,,,2.27820985443177,0.308137879777648,78.55914983095741,-6.072484684177989,-0.2763672386865194,,,,,,,,,,,,,,,,,,,,,,,,KCL Merchants 2025,KCL BobCats 2025,,,,2da2f4a4-8682-4293-bdc7-cea5bbb01535,fa750e27-5392-4125-9974-7aa163068e9b,87.97455258195207,4.667459790069579,-0.0512819244822638,0.6252579268916054,-0.2763672386865178,78.74202259745431,2.283151662241675,-0.3081378797776479,-5.991244177089439,-0.2763672386865176,0.437661824889214,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Jake Zimmerman,,Kcl bobcats 2025,2022-11,Other,Other,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,,-2
224,06/25/2025,9:45:30 PM,5,2,Sammy Driscoll,,Left,Kcl bobcats 2025,Gavin Kleist,,Left,Kcl merchants 2025,Stretch,6,Bottom,1,0,1,Curveball,,StrikeSwinging,,,,,,,73.51239005463763,2.0648639510635856,-0.9579016861606676,2233.814530065199,299.2017452778761,4:00,4.82455862315351,-0.4883672054789083,6.000000192000004,-59.45126355112661,-6.525170387992979,18.033185785776467,1.790457501865392,-0.1240476304581952,66.13384731585411,-9.179714812894591,2.4783093970794297,0.5236082020151067,,,,,,,,,,,,-10.1144276665117,-4.276329991160481,0.5560172516164655,49.99999999999999,4.958618272160739,1.3074196643385847,-106.72997203681322,2.2756698904186066,-11.347848589846723,23.048933335528087,-36.97186384301232,KCL Merchants 2025,KCL BobCats 2025,,,,2da2f4a4-8682-4293-bdc7-cea5bbb01535,6c2c2fd4-e037-454e-887e-727016894d75,73.65305605046501,4.809851285079284,-0.4836841379027761,2.2376577665326347,-1.0131488996476,66.20355587046502,1.8020808131649368,0.1203899316682726,-9.007464376282051,2.4227960204990517,0.5234660692577876,18.549435873268656,-10.208736488278433,32.18835364048311,34.825994821755366,1890.4805032961651,1189.9625294048058,84.63014622977617,0.4128988458424374,0.5327042659043291,-0.7387426535602996,,,,,,,,,,,,,,,,,0.7851478129043978,0.0,,,medium,high,121.34339533957984,10.258824762775433,54.667001749344,Jake Zimmerman,,Kcl bobcats 2025,2022-11,Curveball,Breaking,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,114.09644939056705,-1
225,06/25/2025,9:45:51 PM,5,3,Sammy Driscoll,,Left,Kcl bobcats 2025,Gavin Kleist,,Left,Kcl merchants 2025,Stretch,6,Bottom,1,0,2,Curveball,,StrikeCalled,Strikeout,,StrikeoutLooking,1.0,0.0,,73.78069114022493,3.012046502725051,-1.3843535723848843,2270.2443290366427,301.6523260187419,4:00,4.8402253127185695,-0.8104366355370624,6.000000192000004,-59.7581753707181,-7.175458636590626,17.08112215904623,2.663153795854589,0.673869592869372,66.20447348670035,-8.307076609033887,1.869240040521139,0.5219068929455207,,,,,,,,,,,,-9.744510239217142,-4.958259777040925,0.9133769171049506,50.00000000000001,5.051430539853154,2.132969063622313,-107.03270279242216,4.046612539082891,-11.007186653843522,22.99386742109314,-37.774791901862,KCL Merchants 2025,KCL BobCats 2025,,,,2da2f4a4-8682-4293-bdc7-cea5bbb01535,6c1a9767-72fa-475d-bf05-98274d9c815c,73.9248147040022,4.825486120782552,-0.8065379131839524,3.187410079802314,-1.4309294470174732,66.2773324226194,2.6748546425751303,-0.6769699128700579,-8.130130899295718,1.821419445061788,0.5217680577711865,17.516895193580602,-10.823587743081498,34.45907354791026,39.9754594926735,1871.885828023004,1284.543794648384,82.45305600288941,0.4326835727193797,0.5658174224769315,-0.701880025588672,,,,,,,,,,,,,,,,,0.93258249749502,0.0,,,medium,high,125.97791354340616,8.946019746597837,54.667001749344,Jake Zimmerman,,Kcl bobcats 2025,2022-11,Curveball,Breaking,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,125.50609432962374,-2
226,06/25/2025,9:46:24 PM,6,1,Sammy Driscoll,,Left,Kcl bobcats 2025,Ashton Horchem,,Right,Kcl merchants 2025,Stretch,6,Bottom,2,0,0,Fastball,,StrikeCalled,,,,,,,86.94838467392196,0.3594473956382339,0.3314015988744183,,,,4.673071662174367,0.3061349904235381,6.000000192000004,,,,2.042485812414844,-0.6141409746910683,77.9002072781722,-6.386305890966076,0.3314015988744186,,,,,,,,,,,,,,,,,,,,,,,,KCL Merchants 2025,KCL BobCats 2025,,,,2da2f4a4-8682-4293-bdc7-cea5bbb01535,2c0175d2-9442-4964-b871-c763991ac223,87.18580671117056,4.667061550413559,0.3061349904235376,0.43048937822241,0.3314015988744191,78.08210744174744,2.0479576185310697,0.6141409746910682,-6.3027903087420025,0.331401598874419,0.4416131039058371,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Jake Zimmerman,,Kcl bobcats 2025,2022-11,Other,Other,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,,-2
227,06/25/2025,9:46:40 PM,6,2,Sammy Driscoll,,Left,Kcl bobcats 2025,Ashton Horchem,,Right,Kcl merchants 2025,Stretch,6,Bottom,2,0,1,Curveball,,Foul,,,,,,,74.14348572508814,2.394663570050514,-0.580428140875334,2268.4046881987483,295.3418527087572,3:45,5.00799399116681,-0.7593754265160212,6.000000192000004,-56.50238749324721,-4.483431104495864,16.93590312475869,2.526457696800967,-0.1124852091431981,66.57761926749075,-8.305046226257769,2.645489892724492,0.5191015671156473,,,,,,,,,,,,-9.382474059653823,-3.28445908584266,0.7969004673026371,49.99999999999996,5.170628495909588,0.6383535144080077,-107.6353656433921,2.9932249432234608,-10.7115542902657,23.353934817874137,-35.92377077771072,KCL Merchants 2025,KCL BobCats 2025,,,,2da2f4a4-8682-4293-bdc7-cea5bbb01535,3fabe901-ebf9-4fe7-bb20-5fe25f17e41d,74.29980374783185,4.994619599614074,-0.7559705960692824,2.5541238535864124,-0.6211367888855223,66.66630040449222,2.5375646797307234,0.1096241387756856,-8.14034246032347,2.6022043907779846,0.5189449437020213,17.31477455559211,-8.002129621601663,40.23426557299816,45.1146501933488,1731.7225370352878,1465.195169308897,76.34098739279106,0.326753283682381,0.645914363046195,-0.6899470466734456,,,,,,,,,,,,,,,,,0.985562449184762,0.0,,,medium,high,49.3968148259861,-59.96081580745167,54.667001749344,Jake Zimmerman,,Kcl bobcats 2025,2022-11,Curveball,Breaking,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,136.91573926868045,-2
228,06/25/2025,9:47:02 PM,6,3,Sammy Driscoll,,Left,Kcl bobcats 2025,Ashton Horchem,,Right,Kcl merchants 2025,Stretch,6,Bottom,2,0,2,Fastball,,StrikeCalled,Strikeout,,StrikeoutLooking,1.0,0.0,,89.18636612518246,-0.5460135867420223,2.9947256823004764,2098.4884797590903,121.07520654276726,10:00,5.293098395774846,-0.8912960545484776,6.000000192000004,-24.567430344179687,11.246696000930983,-14.18548719302829,2.737641509564893,-0.7123963993473024,79.85574234191884,-5.202109497596143,0.3010932593737002,0.4307236347701343,,,,,,,,,,,,8.698140148243581,6.271712422735416,0.6553467736807951,49.99999999999997,5.23434726354224,-6.315239163888752,-129.45690605583974,-2.027503007825722,14.44223772506098,32.46716935090055,-21.7606094472304,KCL Merchants 2025,KCL BobCats 2025,,,,2da2f4a4-8682-4293-bdc7-cea5bbb01535,a2812658-3213-4436-9298-f16e9d8fbe23,89.42983551714718,5.292553838888025,-0.8993707362377452,-0.5406918205378453,3.091652313291549,80.04922841225213,2.738823346656643,0.7186592632874034,-5.183058883926992,0.3967143196320312,0.4305491134803171,-15.097488132617883,9.935229710398076,35.269839306798055,21.395653098436195,1713.2934179595006,1211.7258615950516,81.64416600257864,-0.4214167726453051,0.5774279312384691,0.6992745440518174,,,,,,,,,,,,,,,,,0.8775117142937308,0.0,,,medium,high,70.74391221140743,43.18690057015071,54.667001749344,Jake Zimmerman,,Kcl bobcats 2025,2022-11,Other,Other,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,102.68680445151034,-2
229,06/25/2025,9:49:29 PM,1,1,Logan Lynch,,Left,Kcl merchants 2025,Zayn Giles,,Right,Kcl bobcats 2025,Stretch,7,Top,0,0,0,Fastball,,BallCalled,,,,,,,86.91023303785488,-0.3673487443810542,1.5061441463023353,2156.654679397478,145.52843697186225,10:45,5.295758481849525,-2.479702658204442,6.000000192000004,-23.942378276932992,13.71982902617691,-7.079676113566439,2.9590259175501865,1.6695523391558171,77.80514908359969,-4.908147137088149,0.1602656651099787,0.4416969569259839,,,,,,,,,,,,4.348850092970885,7.550892473359023,2.36108544605572,49.99999999999999,5.251982447462909,-3.097750284708935,-126.2783575102673,-1.5624317473623357,6.865120864835104,31.076404337407467,-20.254165396207014,KCL Merchants 2025,KCL BobCats 2025,,,,2da2f4a4-8682-4293-bdc7-cea5bbb01535,409e68fa-53f0-422a-a6de-c97b0b6aa822,87.1654464357691,5.295740849909493,-2.485094119706881,-0.3685935332972547,1.5706280577046992,78.01279326643274,2.959900411128664,-1.665364986171795,-4.893801087140731,0.2232823772602264,0.4414982458440237,-7.684420369185562,12.35758823158529,50.221764054263616,82.49032964784197,1379.866076913198,1657.4465348695924,63.98178113979296,-0.5274704137082042,0.7685266216716005,0.3621350500083256,,,,,,,,,,,,,,,,,0.8728541784069215,0.0,,,medium,high,15.758703316942206,32.50711759132411,54.667001749344,Gavin Kleist,,Kcl merchants 2025,2022-11,Other,Other,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,125.50609432962374,-1
230,06/25/2025,9:49:40 PM,1,2,Logan Lynch,,Left,Kcl merchants 2025,Zayn Giles,,Right,Kcl bobcats 2025,Stretch,7,Top,0,1,0,Fastball,,BallCalled,,,,,,,87.41743469931635,3.230018922861286,-1.4036117420769143,3716.711462413949,321.4239345304835,4:45,3.434343985446631,-1.0587930588073062,6.000000192000004,-47.41827132124883,-9.99022939883784,9.380752308476078,2.4888665021264504,1.5818325563068805,78.05688112229156,-5.774486943424182,0.3822411941453071,0.4403216869289637,,,,,,,,,,,,-5.572960916502175,-6.546096651589796,1.1677345046244765,50.0,3.670445056783815,2.81147160733002,-126.7994560701335,5.664586643705688,-8.846884419856137,31.954349001684808,-42.56575362726404,KCL Merchants 2025,KCL BobCats 2025,,,,2da2f4a4-8682-4293-bdc7-cea5bbb01535,57855837-5d22-426e-9693-e0dbe212c7d3,87.60991870109794,3.4232050560113154,-1.0485218058654493,3.3609265467652234,-1.5266463193281592,78.18051522150378,2.497928266457098,-1.5893107275758,-5.636888957230171,0.2688405395978576,0.4401855305505414,10.54082802430187,-12.614620000838734,-53.19928071915783,92.58671031336912,2226.435211201981,-2976.059533201448,59.90336440472419,0.4683131341052687,-0.8007238558326347,-0.3735292694354999,,,,,,,,,,,,,,,,,0.7575029118493356,0.0,,,medium,high,6.671960717967782,-15.90262393481066,54.667001749344,Gavin Kleist,,Kcl merchants 2025,2022-11,Other,Other,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,148.32538420773716,-1
231,06/25/2025,9:49:56 PM,1,3,Logan Lynch,,Left,Kcl merchants 2025,Zayn Giles,,Right,Kcl bobcats 2025,Stretch,7,Top,0,2,0,Fastball,,BallCalled,,,,,,,90.17980598452556,-0.1386995299637062,0.965780008486377,2324.1611390145304,140.28476918403044,10:45,4.918231946445631,-2.545841231421421,6.000000192000004,-23.438639474626125,11.54802995658417,-7.176846937302599,2.8360868584531853,2.246236990578943,80.66178880827714,-4.587248591742278,-0.3992924927903856,0.4257187940616863,,,,,,,,,,,,4.218272848759659,6.298320167866549,2.4713137853923595,49.99999999999993,4.893388472849418,-1.9752556888598165,-131.05190128491662,-1.0814058843458154,7.167031342245589,33.6428896338306,-21.472926243570857,KCL Merchants 2025,KCL BobCats 2025,,,,2da2f4a4-8682-4293-bdc7-cea5bbb01535,cf7be30c-6679-4a7c-b7b9-ffe947e5b3fc,90.44034591554478,4.91782994971464,-2.551407547044112,-0.1351636393926734,1.0329205294094417,80.87381619014748,2.8372128232338354,-2.2419108914782644,-4.569110507633964,-0.3336848523981392,0.4255309477431328,-7.807165566487215,10.2192527411369,55.66673928414438,84.06178341679009,1310.839675219588,1919.224933658253,56.40055042721342,-0.4338497992686505,0.825771028282499,0.3603839071376744,,,,,,,,,,,,,,,,,0.9324908903382064,0.0,,,medium,high,14.344394924889022,-89.34662309209904,54.667001749344,Gavin Kleist,,Kcl merchants 2025,2022-11,Other,Other,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57.04822469528352,-1
232,06/25/2025,9:50:09 PM,1,4,Logan Lynch,,Left,Kcl merchants 2025,Zayn Giles,,Right,Kcl bobcats 2025,Stretch,7,Top,0,3,0,Fastball,,BallCalled,Walk,,Walk,0.0,0.0,,87.20969613510202,-1.6220535409293022,2.4341920081344406,2245.479899251869,149.49183910343808,11:00,5.200395654858137,-0.9496340404158392,6.000000192000004,-23.075515028146835,14.361986918783083,-5.793160393000112,1.768144909103481,-0.8312873293859319,78.24222600867328,-5.985931406068204,1.3344308420683098,0.4403773295777217,,,,,,,,,,,,3.963221428409249,8.322816430522872,0.7545911936355929,49.99999999999997,5.054763403666022,-5.199262154217813,-126.60408957004864,-4.316151037431535,6.295594794526547,30.978708115619025,-18.95321881933984,KCL Merchants 2025,KCL BobCats 2025,,,,2da2f4a4-8682-4293-bdc7-cea5bbb01535,4e72d8c6-a989-446d-9826-84e8acf2a291,87.46350933185798,5.200556129959643,-0.9544027687736276,-1.625337653364043,2.4911942643138727,78.44900143192841,1.7688415346927815,0.8349343026448413,-5.974111044857788,1.3897750423006994,0.4401830453219653,-6.329078369975158,13.06996840171571,51.81962527242611,79.75365543364897,1388.0190959941858,1765.1014041974097,61.81391765994587,-0.5325620484797234,0.7860686727970675,0.3138052041731264,,,,,,,,,,,,,,,,,0.9370462987992082,0.0,,,medium,high,18.221710109715943,40.7689053830609,54.667001749344,Gavin Kleist,,Kcl merchants 2025,2022-11,Other,Other,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,102.68680445151034,-2
233,06/25/2025,9:51:28 PM,2,1,Logan Lynch,,Left,Kcl merchants 2025,Colin Karr,,Right,Kcl bobcats 2025,Stretch,7,Top,0,0,0,Fastball,,StrikeCalled,,,,,,,88.67860874530811,-1.1035908187269452,2.692252391552678,2268.6021006968726,131.79974013637465,10:30,4.92431004153561,-2.4328518155483114,6.000000192000004,-25.29981519069352,10.926682372278858,-8.224552574087165,1.7890613278979943,0.6142257256574724,79.49512591946372,-5.892625860559573,1.1305365032512908,0.4331962578349221,,,,,,,,,,,,5.372199843339055,6.290492735783682,2.218151250624837,49.99999999999997,4.819673395186622,-5.789821197761004,-128.73294239363057,-3.293552960827182,8.817712162529803,32.17964555066416,-21.849088504479703,KCL Merchants 2025,KCL BobCats 2025,,,,2da2f4a4-8682-4293-bdc7-cea5bbb01535,790a0105-6e52-40a3-b378-04ac97eb732e,88.93009709564411,4.923424215358248,-2.4390436619650853,-1.0942800588122004,2.7665991990740544,79.69817317244822,1.7905770050196577,-0.6094246273372134,-5.868558902346083,1.2031249881485393,0.4330108336191531,-8.923691258002005,9.545613448164318,55.356247682506776,78.80368261397656,1289.6370849808495,1866.384654975592,56.84721373504401,-0.3789032159177241,0.8227025155280749,0.4237840533939238,,,,,,,,,,,,,,,,,0.5242004161754849,0.0,,,medium,high,19.076685647421105,39.26736999350951,54.667001749344,Gavin Kleist,,Kcl merchants 2025,2022-11,Other,Other,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,114.09644939056705,-2
