PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,RunValue,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,ff_diff,ivb_diff,hb_diff,Stuff+,xBA,xWOBA,Good Swing Decision
11,07/06/2025,6:40:21 PM,3,3,Matt Brummer,,Right,Kcl bobcats 2025,Chase Peterson,,Right,Kcl bluecaps 2025,Windup,3,Top,1,2,0,Fastball,,InPlay,,GroundBall,Single,0.0,0.0,,84.5495471746393,-1.16970782185744,1.6451692942952,2179.00704476073,214.337115076175,1:15,5.87564802568237,-1.59793654322979,6.000000192,-20.7426028937542,19.1092523512849,11.3666762956066,3.05705520271192,-0.0665865321643954,75.5596817492783,-5.13390881974494,-1.85004147821578,0.455917437909133,75.078124955237,6.32125720053604,-22.9672861949221,1307.90576701244,,,,83.7544677487821,,-24.7936508877977,0.810861555890855,-7.5670550639825,11.1750859703055,-2.53540983771766,50.0,5.83867131306428,8.25221745178199,-122.196834821721,-3.39590321123431,-11.2202414808908,28.4236962714927,-15.6039094064528,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,6e4f38c2-d29c-406d-a173-0b9ced0e016c,84.7952351786587,5.87752090374513,-1.59179328121519,-1.19348765056537,1.57213563893812,75.7578205940133,3.05633756174206,0.0622664841233795,-5.14411070289035,-1.92010219537229,0.455728100645294,12.0510599475305,17.8416786195642,-18.1864587085365,53.9870273046597,2070.15658120856,-680.090751588182,95.0045841378121,-0.784484278870943,-0.312110395982158,-0.535883865146356,-29.1177826083554,68.7062394243795,8.26633213260755,-0.379833993226082,2.59961379358453,3.17831952723872,-35.1225605434902,76.0343120489076,2.11319195877214,-12.8192560517613,-0.139370155889305,-0.526016171283019,-0.255570735097964,0.8111661894521,,,0.997231863679327,0.0,0.676182599625082,39.5434929935192,medium,high,41.4116754258063,11.1462754811921,54.667001749344,Zach Pomatto,,Kcl bobcats 2025,2022-11,0.891,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,105.19420640921248,0.5,0.46440000000000003,-1
12,07/06/2025,6:41:09 PM,4,1,Matt Brummer,,Right,Kcl bobcats 2025,Jake Morrill,,Left,Kcl bluecaps 2025,Windup,3,Top,1,0,0,Fastball,,StrikeSwinging,,,,,,,82.8382279445906,-1.2104493533762,-1.2461904576836,2088.4077511452,215.516767029188,1:15,5.93414626573972,0.431337232145535,6.000000192,-21.8388317791454,19.5787543711058,12.0558930348262,2.98882596647542,-0.277610837858629,74.30299981078,-5.3446157717943,1.04454128707017,0.463195055306753,,,,,,,,,,,,-6.94589869200123,11.0036864016892,-0.336791013775956,50.0000000000001,5.82287185416125,2.25675390298869,-120.360651017505,-3.19863645440473,-9.97365852604717,27.9672866500046,-16.3737888041173,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,2c433957-6c52-451f-82fb-5b6b48cdca76,83.0777261491118,5.93572202060843,0.437396514003367,-1.23073480330372,-1.31886454894751,74.4984215139521,2.98845069667548,0.27281544092483,-5.3491066988777,0.971978150110058,0.462990903371927,12.7365573019734,18.3076080297004,-12.6330912126813,37.988958238866,2037.84867338748,-456.749077083046,97.5790609985052,-0.794240421474335,-0.218706848235257,-0.566876942052921,,,,,,,,,,,,,,,,,0.996538321329701,0.0,,,medium,high,55.8099375850207,-12.1459149299092,54.667001749344,Zach Pomatto,,Kcl bobcats 2025,2022-11,0.0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,105.12848365638659,0.0,,-1
13,07/06/2025,6:41:29 PM,4,2,Matt Brummer,,Right,Kcl bobcats 2025,Jake Morrill,,Left,Kcl bluecaps 2025,Windup,3,Top,1,0,1,Changeup,,BallCalled,,,,,,,78.8024111545174,-2.87566052446502,-4.95575198919127,1840.46003826227,221.647743384108,1:30,5.62534324904624,3.77382470522665,6.000000192,-27.6044790078308,18.4082343882395,14.2581026992553,0.640065846647189,-0.344635150747454,71.082788571171,-8.06366030368379,-2.26313009478587,0.488214242453745,,,,,,,,,,,,-9.33322518003844,10.8949684741099,-3.3774275885778,50.0,5.37399844035703,9.47951618824474,-114.010016917642,-6.53515435171535,-12.0756515467424,24.285154748547,-18.0777602146176,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,500a41b4-b497-4f2a-b489-d2f650fa5f61,79.0218263793732,5.62487430882121,3.7798826412579,-2.8710344797949,-5.02873306832607,71.2600701136106,0.641337364680388,0.33969646855914,-8.04324960325738,-2.3373991239628,0.488012843422943,14.9462918799734,16.9472160522273,1.41546190533674,21.0181898184246,1839.89844043028,45.4629667155485,99.9694860078288,-0.747016580851251,0.0247019580813468,-0.664346326248782,,,,,,,,,,,,,,,,,0.993167413676342,0.0,,,medium,high,71.0836291634178,-14.8300985171259,54.667001749344,Zach Pomatto,,Kcl bobcats 2025,2022-11,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-3.7345779165373045,-0.04358918711344373,9.914584495418868,105.80763587415268,0.0,,-1
14,07/06/2025,6:42:11 PM,4,3,Matt Brummer,,Right,Kcl bobcats 2025,Jake Morrill,,Left,Kcl bluecaps 2025,Windup,3,Top,1,1,1,Fastball,,Foul,,,,,,,83.4360347010951,0.2023850379381,-0.849218638919559,2152.3460403789,217.775373010491,1:15,5.62609420344656,0.770827193854008,6.000000192,-21.7608797706412,19.1019888159441,12.911489834403,4.00080428251149,-1.05746850381442,74.6065350514874,-3.92888163313892,1.60611509541238,0.460082747319078,,,,,,,,,,,,-7.28121225026832,10.2687178750401,-0.709111332180618,50.0,5.63000502267372,1.40784469586193,-121.256423381463,-0.228112238871441,-10.5924977492604,28.7682527998521,-17.2354147487661,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,daabe67b-9521-4a90-ae30-8461effb02f2,83.6804038185249,5.62775163418324,0.777417768758465,0.181095056490691,-0.928103163042069,74.8049355126339,4.00038576159896,1.05231531697881,-3.93413478001673,1.52752623102271,0.459876806967779,13.6505538020476,17.789499070442,-13.1825726035053,70.9467664221872,2095.62809295272,-490.852700473435,97.3648313811011,-0.769589523228678,-0.228054732494141,-0.596425187868254,,,,,,,,,,,,,,,,,0.982501308872061,0.0,,,medium,high,26.1479102200315,-19.2612840236529,54.667001749344,Zach Pomatto,,Kcl bobcats 2025,2022-11,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,105.89128249131578,0.0,,-1
15,07/06/2025,6:43:17 PM,4,4,Matt Brummer,,Right,Kcl bobcats 2025,Jake Morrill,,Left,Kcl bluecaps 2025,Windup,3,Top,1,1,2,Fastball,,BallCalled,,,,,,,85.0983034680662,-3.40163752284764,-5.69013759077757,2227.17116725793,212.386575293907,1:00,5.30301635427813,3.34442139062881,6.000000192,-18.431819870326,21.1321457604455,11.681811831566,0.58617800134592,0.987927058099374,76.559125185212,-6.87057783517645,-3.49013495734555,0.452711399509978,,,,,,,,,,,,-8.16997772903,12.53236680241,-2.88619297979523,50.0,5.01352608866911,11.8881506098607,-122.916201347031,-7.90894466025486,-12.2957955741895,28.0607735285261,-13.3128696202759,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,60acc060-c484-4caa-803d-951d5207b47a,85.3385776571591,5.30535534920435,3.35001251776425,-3.43008859777779,-5.75594879975706,76.7538364895955,0.585135625352721,-0.992206358367725,-6.88464954512244,-3.55501520003656,0.452524890471878,12.3047130057702,20.2136384598516,-8.69277202576257,64.2574261563169,2201.58756427553,-336.606008699182,98.8512960584929,-0.834753179337076,-0.151136119956872,-0.529476158888222,,,,,,,,,,,,,,,,,0.995054563343593,0.0,,,medium,high,32.1683164593148,-78.4197916073077,54.667001749344,Zach Pomatto,,Kcl bobcats 2025,2022-11,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,104.9219694201522,0.0,,-1
16,07/06/2025,6:43:40 PM,4,5,Matt Brummer,,Right,Kcl bobcats 2025,Jake Morrill,,Left,Kcl bluecaps 2025,Windup,3,Top,1,2,2,Fastball,,InPlay,,FlyBall,Triple,0.0,2.0,,83.9149318521101,-0.129703647445758,-3.57091159300967,2209.60902628415,210.63316035925,1:00,5.92727129537725,2.5179394802081,6.000000192,-19.3735292712833,21.0923459310175,10.9522556177828,4.19202998751644,-0.107541113017811,75.0395973142561,-3.80390806816885,-1.49434483781394,0.457842380894099,91.0819741781897,45.7708759100299,24.0984016598953,1496.73436691175,36.8164810663205,103.655905387401,91.0124428138014,309.022774205655,,18.4068371099921,5.12581343956712,-7.13538950787943,11.4536925947128,-2.23303650826808,50.0,5.90546876832968,7.26533232834594,-121.747577894643,-0.863992978406197,-10.4878343333301,28.5200841226815,-15.3390288340724,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,17fbe1f7-49fe-4264-9238-438ea836049a,84.164847452707,5.92982681465748,2.52348852851354,-0.161277682212545,-3.63639131742963,75.2439898308525,4.19090257490965,0.103216130324824,-3.81951807477051,-1.55955198246645,0.45763586629745,11.5669411013102,19.9747515655827,-11.6527871476959,33.6412514828253,2164.06805293636,-446.297559142579,97.9389578515446,-0.842713090423695,-0.201980329476255,-0.499037667649656,25.9405788280667,57.9952306934914,65.2653476744741,0.0821157176825646,3.20414377642007,4.8013044420714,97.5777308572441,293.212655624736,-27.5263426575742,11.3377281546243,0.120319937931449,-0.212799873483412,-0.97709470362026,-0.0014676520980714,,,0.99675378445976,0.0,0.991372161073232,49.5434549909979,medium,high,59.7228736654573,-4.92419242050346,54.667001749344,Zach Pomatto,,Kcl bobcats 2025,2022-11,1.609,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,105.72416382829108,0.0,0.0,-2
17,07/06/2025,6:44:31 PM,5,1,Matt Brummer,,Right,Kcl bobcats 2025,Cal Darling,,Right,Kcl bluecaps 2025,Windup,3,Top,1,0,0,Curveball,,BallCalled,,,,,,,75.2205425972669,0.309516611506191,-5.55760799302906,2141.04876006627,20.2080574600644,6:45,5.40576879801531,3.99728864319662,6.000000192,-57.8152917686256,-6.71338814374711,-6.13258020270322,0.876851759595837,1.69522596699486,67.8698019435237,-10.5355609341246,-6.71527508200283,0.514505547442889,,,,,,,,,,,,1.27144245128365,-3.75505815299052,-3.53964999755852,50.0,5.39790435072728,10.7473340378811,-108.756548422961,-0.964272848426139,1.47621083050568,24.5097694170259,-36.5338674519418,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,5c675e30-236f-4d55-b93d-b1158dbdf3a7,75.3819859284496,5.39212082844129,4.0009082329689,0.469489566113364,-5.60068980199815,67.9634492074048,0.887947359049237,-1.69765759311524,-10.3709092418003,-6.75153674221637,0.514344834074633,-5.7201304994758,-10.3604274911232,-57.2319570905927,9.39182898718945,1158.81970450166,-1800.34071370949,54.1239287079942,0.507923007500148,-0.840868618822938,0.186960381714438,,,,,,,,,,,,,,,,,0.994940582936703,0.0,,,medium,high,98.4526460884705,9.59231482841247,54.667001749344,Zach Pomatto,,Kcl bobcats 2025,2022-11,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-7.316446473787806,-25.165211719100054,-10.476098406539652,104.2154192274167,0.0,,-1
18,07/06/2025,6:44:49 PM,5,3,Matt Brummer,,Right,Kcl bobcats 2025,Cal Darling,,Right,Kcl bluecaps 2025,Windup,3,Top,1,2,0,Fastball,,StrikeCalled,,,,,,,84.8831722624599,-2.14281590156834,-6.35709422805896,2139.24226237295,215.117162275209,1:15,5.48408794043389,3.56618973444307,6.000000192,-20.3359175819548,19.4887785174887,11.1452885860983,1.78465234271004,1.43764358035477,76.1935881798297,-5.97618978065356,-4.26129369592833,0.454200656526579,,,,,,,,,,,,-8.12600449524829,11.244261984619,-3.05271027329543,50.0,5.29657853279756,13.3146360596837,-122.57436001999,-5.23752046668833,-12.1456556009295,28.1974127052759,-15.3676432356632,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,c10ccb74-7d85-44fe-84b6-282a345c1588,85.1265343279409,5.4859731646315,3.57201697210386,-2.16642605205688,-6.4266072253089,76.3941419055249,1.78395778871959,-1.44229703194627,-5.98478474711366,-4.3309471862974,0.454010142426307,11.8045086726301,18.4664266368236,-23.4541859175598,84.9525669409887,1962.49511899742,-851.451915867159,91.7378622101698,-0.750395021111224,-0.398015657620136,-0.527722321472853,,,,,,,,,,,,,,,,,0.996545393439252,0.0,,,medium,high,13.5426897531101,26.548514876368,54.667001749344,Zach Pomatto,,Kcl bobcats 2025,2022-11,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,105.23114478600908,0.0,,-1
19,07/06/2025,6:45:08 PM,5,3,Matt Brummer,,Right,Kcl bobcats 2025,Cal Darling,,Right,Kcl bluecaps 2025,Windup,3,Top,1,1,1,Curveball,,BallCalled,,,,,,,63.0476091568783,28.3135830180747,-3.80666495068302,3470.90909931743,356.947536403735,6:00,-17.2568820356343,1.08676009045602,6.000000192,-119.964320658106,-29.4865759952906,4.51086559485039,1.49816221291283,2.08043951135973,51.2964156944185,8.35525305382457,-2.96321168084962,0.684608687057661,,,,,,,,,,,,-3.43769558850824,-24.0694253001921,-0.778899568484825,50.0,-14.807892745652,5.27351066695119,-80.6472084523277,41.0849553317484,-2.27379554362656,10.0654663783918,-48.0942934168327,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,b0e132fb-bcc3-48bc-8fe3-fba9a85b583e,63.2420507254728,-17.3014698831865,1.0947904927222,28.7426588399887,-3.90729174231431,51.3090314732946,1.52767069473449,-2.08590314489624,8.7974047231595,-3.04699109639127,0.684720506595619,5.47630127377215,-34.5352563251828,-12.2551754271775,46.8707940854147,3391.81380212615,-736.755799048112,97.7211936432785,0.975825462317878,-0.21226594473275,-0.0520368696100449,,,,,,,,,,,,,,,,,0.994973717915547,0.0,,,medium,high,47.8162853231267,63.716533730591905,54.667001749344,Zach Pomatto,,Kcl bobcats 2025,2022-11,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-19.489379914176403,-47.93839957064354,0.16734739101395935,104.2571063080411,0.0,,-1
20,07/06/2025,6:45:27 PM,5,4,Matt Brummer,,Right,Kcl bobcats 2025,Cal Darling,,Right,Kcl bluecaps 2025,Windup,3,Top,1,2,1,Fastball,,StrikeSwinging,,,,,,,84.6450864286121,-2.06057858835397,-2.99086807355594,2064.46804958927,213.377939488672,1:00,5.7456522619731,1.90823582269128,6.000000192,-19.9801882208434,19.7460499293151,11.0906858234624,2.16210840450449,-0.0502382785359463,75.9981908568469,-5.83676131092239,-0.88782701365881,0.45363885262431,,,,,,,,,,,,-6.99891214423549,11.3684324647178,-1.67082326779371,50.0,5.5659257188084,6.07676770818298,-122.810648865117,-5.03690808892022,-10.4823269565234,28.7101140921422,-15.147456935244,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,e8e08b3a-b951-4124-b65b-cf0ea8d6e3ba,84.8869579928433,5.74752163054341,1.91379592586297,-2.08416459535982,-3.05738688542673,76.1969492101525,2.16143547616953,0.0458282208377309,-5.8455450795747,-0.954399783237012,0.453443686908853,11.7149804591461,18.6409655486698,-14.9379548436588,45.8927893893087,1994.7004510274,-532.163920654148,96.6205532424807,-0.806839352463088,-0.257772902205981,-0.531566919780803,,,,,,,,,,,,,,,,,0.996096468429191,0.0,,,medium,high,48.6964895496222,-15.9137022238082,54.667001749344,Zach Pomatto,,Kcl bobcats 2025,2022-11,0.0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,105.2409558428335,0.0,,-1
21,07/06/2025,6:45:48 PM,5,5,Matt Brummer,,Right,Kcl bobcats 2025,Cal Darling,,Right,Kcl bluecaps 2025,Windup,3,Top,1,2,2,Curveball,,BallCalled,,,,,,,74.6202992402279,1.9692570528952,-5.68285824609945,2082.03279923309,17.9700344690779,6:30,5.27806891297772,4.09675179754455,6.000000192,-60.1386181133656,-8.17170666333133,-5.50244276025928,2.10649626908045,1.66078548271387,67.0907219808093,-9.34993994972014,-6.72084196356258,0.518841821707118,,,,,,,,,,,,0.897951421876478,-5.15434454378801,-3.62917154594838,49.9999999999999,5.40477409386505,10.8750607607517,-107.80995583151,2.12106768629291,1.02544315980371,23.9295922832106,-38.060211383766,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,e3f030d7-8264-4a43-91af-fd478f5d11ea,74.7789913079864,5.26363077127058,4.10057222660444,2.13887112964179,-5.72843120821319,67.1791577529573,2.11816331573863,-1.66339008245765,-9.17510828656311,-6.75986090645238,0.51868917526263,-5.06620666446777,-11.8998720172028,-52.807194143236096,23.3173428980222,1258.58693257302,-1658.55946840589,60.4499090041527,0.575010416177094,-0.796605831097768,0.186499788602774,,,,,,,,,,,,,,,,,0.997674259033423,0.0,,,medium,high,69.01439139178,40.8286022595324,54.667001749344,Zach Pomatto,,Kcl bobcats 2025,2022-11,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-7.916689830826812,-26.623530238684275,-9.84596096409571,104.2154192274167,0.0,,-1
22,07/06/2025,6:46:05 PM,5,6,Matt Brummer,,Right,Kcl bobcats 2025,Cal Darling,,Right,Kcl bluecaps 2025,Windup,3,Top,1,3,2,Fastball,,BallCalled,Walk,,Walk,0.0,0.0,,85.4547604694366,0.0237943741747499,-4.20141361168663,2050.07340955694,210.991528978682,1:00,5.67043560191077,2.17272176463133,6.000000192,-19.4930370216788,19.589396891044,10.027788499156,4.06818969835324,0.903410202946238,76.3764861295593,-3.67187666438837,-2.30240742236721,0.449947997710407,,,,,,,,,,,,-6.8512108543248,10.5888532226055,-1.83568827514411,50.0,5.66109373631892,8.7912734894007,-123.888439777439,-0.550239685303814,-10.4263437817412,29.5549318655272,-16.0596683035159,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,9cc3925a-6e54-4f3d-a68b-400d5abb7ac6,85.7090847563375,5.67262298946179,2.17809688282667,-0.0035751940122536,-4.26510568043027,76.5847568844977,4.06732470207812,-0.907542381559199,-3.68375916907127,-2.36581358836091,0.449748009344456,10.6279328765788,18.4805276387251,-21.4999100854919,66.1601824451399,1907.42549248113,-751.351432557074,93.0418141901247,-0.797594846999171,-0.366499769742125,-0.479082851727484,,,,,,,,,,,,,,,,,0.996506128978641,0.0,,,medium,high,30.455835799374,-33.4782689095016,54.667001749344,Zach Pomatto,,Kcl bobcats 2025,2022-11,0.695,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,105.97384885682459,,0.695,-1
23,07/06/2025,6:47:29 PM,6,1,Matt Brummer,,Right,Kcl bobcats 2025,Braxton Waller,,Right,Kcl bluecaps 2025,Windup,3,Top,1,0,0,Fastball,,StrikeCalled,,,,,1.0,,83.3164606092543,-1.21060167769634,-2.9272330242691,2147.82116234478,207.885493498477,1:00,5.84605674092846,2.43224363721542,6.000000192,-19.8403149746793,21.1474405700646,9.5941994893593,3.0659338699855,-0.508838936513346,74.6929033856128,-4.96708091362158,-1.10748725682603,0.460785273867812,,,,,,,,,,,,-6.17473379656295,11.8453385156262,-2.19915786068283,50.0,5.7358098518488,5.89462790365562,-120.935802550605,-3.15732275912899,-8.96189682662369,27.9804767105172,-14.9819397475866,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,f49975e5-ed73-482d-a96b-876ce16c1413,83.563741980973,5.84847437884298,2.43731121372082,-1.24056680999385,-2.98712345206017,74.8938922949448,3.06494556706822,0.50498575133679,-4.98079545869834,-1.16646105589847,0.460579772612276,10.1568742587845,20.0244189755266,-16.0359956068055,34.4247398688324,2064.24587260195,-593.316713789448,96.1088338634492,-0.849490677321432,-0.276241208621728,-0.449506822866108,,,,,,,,,,,,,,,,,0.99331465914363,0.0,,,medium,high,59.0177341180508,-0.954939425032946,54.667001749344,Zach Pomatto,,Kcl bobcats 2025,2022-11,0.0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,105.72416382829108,0.0,,-2
24,07/06/2025,6:48:11 PM,6,2,Matt Brummer,,Right,Kcl bobcats 2025,Braxton Waller,,Right,Kcl bluecaps 2025,Windup,3,Top,1,0,1,Fastball,,BallCalled,,,,,,,82.9130438477723,0.8829540472064,-3.87267189472162,2126.09596245979,212.214444645443,1:00,5.7057610679013,3.45155409379864,6.000000192,-20.8105221831254,20.7057311548805,11.465166621981,4.79410588705017,-0.802256830640021,74.0059524757524,-3.0660599999662,-1.69893715746052,0.463746451121656,,,,,,,,,,,,-7.52535280027942,10.900920657605,-3.14226006694882,50.0,5.76581063413574,7.7956757220782,-120.232593341187,1.23401122452356,-10.7791544287363,27.9779527542188,-16.5598039416811,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,e05576f1-ca96-455a-9705-1da76f447d49,83.1637344736363,5.70793628714985,3.4572349244667,0.855435786742109,-3.94049280050378,74.2106575460105,4.79329125752683,0.797794924304641,-3.07705989951385,-1.7667417771555,0.463536133887209,12.1033689710375,19.4821204016723,-10.1914253564519,62.8414407305809,2092.55062960944,-376.185996694402,98.4222098417637,-0.832709765158452,-0.176937449361022,-0.524678554949,,,,,,,,,,,,,,,,,0.997295327935678,0.0,,,medium,high,33.4427033424772,-50.3972900341694,54.667001749344,Zach Pomatto,,Kcl bobcats 2025,2022-11,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,105.20090133555877,0.0,,-1
25,07/06/2025,6:48:25 PM,6,3,Matt Brummer,,Right,Kcl bobcats 2025,Braxton Waller,,Right,Kcl bluecaps 2025,Windup,3,Top,1,1,1,Changeup,,InPlay,,GroundBall,Out,1.0,1.0,,78.5371679328967,-2.07804254629692,-4.71046289761543,1662.92838143059,216.262551661153,1:15,5.64994256532037,3.79756311782094,6.000000192,-28.1486450452755,18.1326339979851,12.1234028249981,1.36550696318034,-0.420082242002025,70.7297811156517,-7.37927560054441,-2.4193511633453,0.489636966684357,77.9604811373223,2.512488889394,13.2997908993915,2214.91855200402,,,,44.5403785429209,,13.2543520403168,0.389709609775659,-8.11591261185291,10.4925356835384,-3.42004241991381,50.0000000000001,5.46369488486635,9.02663695355861,-113.727211550062,-4.94005889808623,-10.4368599240291,24.3796284870989,-18.6809120407492,KCL BobCats 2025,KCL BlueCaps 2025,,,,de89ca55-0bb0-4372-9d9c-fe21cb0be3ac,e058f3c0-935c-44bc-948f-7f3ebf3eac27,78.764089089375,5.64902284545188,3.8020403656289905,-2.06820714604157,-4.76420779442531,70.9122441929251,1.36713928837015,0.416448090227993,-7.3533378565826,-2.47450059928141,0.489425749251052,12.6295845123432,16.5499974116969,13.7641043466006,34.9779459840161,1615.17494742188,395.652234908486,97.1283529379885,-0.783160525619089,0.237924999853639,-0.574500901267072,17.9172706868368,75.7966244438987,3.4175653919102,-0.434343070850081,2.22939679424521,1.44507660801328,10.211965254654,43.353905088059,-1.55963922126236,-10.4379052901133,-0.108426518155628,-0.700688863058925,0.160985135527175,-0.695067553065519,,,0.986444811560033,0.0,0.950317246031003,43.2054310174146,medium,high,58.5198486143855,-44.8898899017776,54.667001749344,Zach Pomatto,,Kcl bobcats 2025,2022-11,0.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,-3.999821138158012,-0.3191895773678439,7.77988462116167,105.62897560864104,0.5833333333333334,0.49005,-2
