,PlayResult,RelSpeed,SpinRate,RelHeight,RelSide,Extension,InducedVertBreak,HorzBreak,VertApprAngle,ZoneSpeed
9362,0,89.32229892140599,2146.5306350134124,5.098754666621503,-1.096858231,6.000000192000004,13.76808998902272,-11.32607702,-2.96580888,79.67239484676492
9369,1,88.0267711,2044.868410798222,5.1667632242949,-0.012053276,6.000000192000004,13.81860126801563,-10.33519586,-3.917330706,78.65608591485842
9374,0,81.14107469057629,1688.3617919881149,4.979250667907007,-1.008515298,6.000000192000004,7.075199057799473,-19.39003234,-6.918877011,72.84378290551862
9378,1,73.59229879995607,2274.022482147303,5.080268267585232,1.298764159865573,6.000000192000004,-9.032092338,13.18681861072104,-8.13686473,65.96526716151146
9383,1,88.95799402162497,2071.524086996364,5.636354034,0.5508731633529489,6.000000192000004,14.521891610252167,-15.61601528,-4.286602345,79.56404770479976
9385,1,87.26939057054254,2101.9352108275502,5.602829680718846,0.7984024112448291,6.000000192000004,15.226131717792786,-14.3696696,-5.027911132,78.16749680401355
9391,1,89.27261683817639,2045.3449797983385,5.154947017491479,-2.207808846,6.000000192000004,14.562867392544018,-12.38791368,-4.909568934,79.93848279
9395,1,90.58821563,1979.606498132678,5.182451395,-1.553652202,6.000000192000004,15.115616483051262,-11.2860443,-3.978222865,80.98943796012439
9397,0,88.49943104979069,2140.8592224509493,5.208488783828716,-1.971389205,6.000000192000004,15.416739693514977,-11.26730614,-5.308697784,79.31249437820033
9398,-1,86.43818832891868,2156.6738642856258,4.841096946430667,-2.566815147,6.000000192000004,15.205202897387014,-11.82142888,-5.247899434,77.45426575239868
9399,1,80.75340463,2305.118255136701,5.3351703502312215,-2.271612505,6.000000192000004,11.10756567087428,1.1540414472917455,-6.851184024,72.53520766446596
9402,0,80.34401747,1677.297874929902,5.070805282359116,-1.233296116,6.000000192000004,6.507304455367624,-19.56667655,-7.648670014,72.23688256598633
9404,1,86.40084308730378,2173.799495528173,5.244112565,-1.756734635,6.000000192000004,14.652389933266477,-17.0966376,-5.917013749,77.52061638
9410,1,79.56650425642974,1731.3061202018046,5.290399232565047,-1.641564225,6.000000192000004,8.002241231887176,-19.64353568,-7.596569539,71.55643567962349
9412,1,72.48898245542208,2229.198518460508,5.1712727300347945,0.3913047732809515,6.000000192000004,-7.801188218,13.091227038836156,-8.930890073,65.13669308194201
9419,1,81.66970126503202,2276.065717012178,4.859989006441344,-1.550412071,6.000000192000004,9.732105268,0.7921669102659923,-5.709258983,73.15843311
9425,1,88.03087737253347,2136.418066886193,5.105369982698078,-1.38390967,6.000000192000004,15.416522020176394,-11.37850509,-4.065769998,78.71067950028244
9430,0,86.74395404565465,2057.7635949643227,4.829928946760923,-1.633186558,6.000000192000004,14.667408908489971,-12.86577497,-5.138250314,77.70018498737306
9433,0,87.97786861127426,2206.129940986787,5.143037820214493,-2.137278654,6.000000192000004,14.33228313335723,-13.41308748,-5.38882803,78.84371471001164
9435,1,85.59174076085985,2187.9549700098205,4.8676951447412415,-1.810494801,6.000000192000004,14.325127927604132,-10.52607001,-4.193195043,76.51798159882176
9436,0,80.54114343061089,1720.0006900874143,5.347381784089801,-1.301158618,6.000000192000004,8.104014686839946,-19.09480409,-7.449249762,72.40643183904722
9443,0,87.40143703710565,2235.855212,5.247449366692675,-1.348999,6.000000192000004,14.679114527181966,-15.83236519,-5.398607653,78.33672728610193
9446,1,87.33584859177603,2281.308870056477,5.370568071726574,-0.747612735,6.000000192000004,15.924939859655831,-15.35613315,-5.610791699,78.32767180770156
9448,0,82.26019109147991,1749.8716525231491,5.392074734322339,-0.782991437,6.000000192000004,9.063715759056445,-19.03292866,-6.589157807,73.82641764710324
9450,-1,86.95038392,2039.4126205005948,5.453063299054719,-0.403171571,6.000000192000004,14.638793038733564,-15.04134018,-5.830460187,77.99770557728365
9453,1,79.88339801177517,1733.4026925596831,5.076729305814484,-1.950220718,6.000000192000004,7.494702367,-19.78236101,-7.595605225,71.82995209848391
9454,1,85.51559598717265,1949.8710933842688,5.008372509824639,-2.102470386,6.000000192000004,14.521540521022626,-11.81127863,-4.750491746,76.53676243
9461,1,80.82199385,2069.6025362085047,4.904466358346185,-2.676995687,6.000000192000004,12.661367855630449,-3.75117219,-5.712307746,72.43074651866704
9464,1,79.50172117003528,2137.7164389672757,5.119743039571523,-2.371147367,6.000000192000004,5.134014421545174,7.652041613310768,-7.363872803,71.40500382191398
9467,1,74.47798767448032,2286.1753730410064,5.416366621771476,-0.902651906,6.000000192000004,-4.726506263,11.051026450545788,-8.94050684,66.99055574356798
9475,0,87.74304558549423,2200.4369308940613,5.440077341553171,-1.184068079,6.000000192000004,15.340915988860946,-15.79480789,-6.625089149,78.83193268151608
9482,0,87.94753984973899,2125.2784412776527,5.515732581365483,0.2537411134112944,6.000000192000004,15.046421191253817,-13.28204655,-3.123100303,78.48467100709358
9486,0,87.95814242574808,1903.4743113987463,5.396240833758214,1.8613660624925363,6.000000192000004,17.105016949340662,6.3130977756974165,-5.862429363,78.93047376139285
9495,1,88.32804634731114,1841.6315501721808,5.326950639912149,2.0214535592696774,6.000000192000004,15.999409283345056,5.129544970437219,-5.415708925,79.17767028261022
9498,0,75.31877100069214,2580.156529701942,4.590697856568169,3.2249572646961795,6.000000192000004,-8.908061667,-10.64697678,-7.250969703,67.37127893898916
9499,1,86.57657006106783,2070.6463541476937,5.674755819,2.8643442770740406,6.000000192000004,17.015873925760904,6.725438877920896,-4.880155769,77.53293204032653
9506,1,85.66956763669918,2107.5214015268766,5.065330207881024,1.9944030822625909,6.000000192000004,16.937006462208046,9.933100377796992,-5.1298231,76.76013737947015
9512,-1,86.94425198,2201.3561851648683,5.677893123166219,2.1293637802991987,6.000000192000004,17.126508415929877,6.531367834229897,-4.324849187,77.78834764
9516,1,85.25590742,2000.760627,5.254773320517344,2.159406114304745,6.000000192000004,16.86584587748223,7.859614802397452,-4.982163022,76.36256684762473
9517,-1,86.63133452059749,1864.5080904038143,5.445840741481766,1.5054145848373626,6.000000192000004,16.89590668775784,5.850839919630751,-5.314655392,77.6518996
9520,1,87.15292533014593,1819.650066913918,5.4549187940110215,1.3165331649910594,6.000000192000004,15.601726170371546,4.027865063,-6.391319392,78.26877299673869
9523,0,86.11682450733709,1891.3222730091431,5.150926750909475,1.9981530393912468,6.000000192000004,16.039698223814227,5.874443465471133,-5.327561132,77.18555017
9526,0,78.69847892819332,1906.4348815274368,4.8089215213923895,1.9996797475667007,6.000000192000004,6.923549347412802,-3.540089507,-6.971927871,70.63729895
9529,1,79.2246725,2108.0852843139223,4.865284061414143,2.055393840739487,6.000000192000004,6.297357877344162,-4.927023176,-5.670353077,70.88383007981268
9534,0,77.32234063434761,2022.4274563268712,4.111976535939741,3.1783298743955246,6.000000192000004,2.672695268891097,-7.822246279,-6.982537048,69.32204378
9537,0,85.67035617694042,1804.8176491102972,4.971678597242807,2.9020210866813763,6.000000192000004,15.20680924567721,10.945076726394094,-5.36805185,76.77012306420131
9542,1,77.41602802077419,2164.486223903402,3.9588536511108816,3.585262344817062,6.000000192000004,0.3416250496519524,-8.998377783,-6.109790013,69.21855407060967
9544,1,75.92403344614807,2127.022097592497,4.085242775817235,3.058649586381028,6.000000192000004,1.6610603806308717,-6.573760848,-6.745677549,67.99404752192143
9553,1,80.56522807318358,2107.835110948821,4.798880557101573,1.8570924830079416,6.000000192000004,7.805096555383876,-2.821467787,-5.787969122,72.13272008606116
9555,1,85.7637727,1940.5437935950129,5.213018341089101,1.6598787236659764,6.000000192000004,16.581213002429678,5.100731635616829,-5.737451807,76.93519765650322
9568,0,84.19232826,1982.2008449105383,4.870799125174334,3.847076737675904,6.000000192000004,-8.525852609,-1.456071276,-5.802698036,75.15130146
9572,1,91.11594426358084,2209.8612185754337,5.747503301855336,3.301380275568528,6.000000192000004,18.39213585487084,10.60623321408988,-3.666373285,81.45229646463072
9578,0,90.47597910444767,2154.1405477409216,5.825079811413793,2.737653301330063,6.000000192000004,18.56903107972452,10.802943172450052,-6.164720959,81.22253724929142
9583,1,89.66380869,2104.403562178766,5.881195451338415,2.829335296821429,6.000000192000004,19.451702085796036,8.602579047135624,-5.607530632,80.44830698625853
9587,1,85.69697760567065,2540.539701769468,5.397017671030474,2.429335047079209,6.000000192000004,-7.735153497,-6.094769391,-7.8353819,76.85660439573851
9592,1,86.61029306,2653.0912632864524,5.582612279504546,1.9753445771053333,6.000000192000004,-4.265522419,-5.362308136,-7.549001155,77.67632585446148
9608,0,90.32432111507556,2194.133267838766,5.183916326157765,4.401501897232376,6.000000192000004,15.079316787637453,8.447947016619707,-2.819116581,80.55275356622606
9615,0,90.57133165123376,2181.7931484773826,5.330335204396568,4.297373624017244,6.000000192000004,16.38359716,7.777653246764516,-2.411571522,80.7216382
9618,1,90.36873197347651,2092.8924182235746,5.311211316881986,3.8829959483971015,6.000000192000004,16.080494213053754,7.721064222599368,-4.593369251,80.88081696763928
9623,1,83.49860924,2507.77014883228,5.433011016351439,2.386541081661026,6.000000192000004,-6.698801541,-5.461675291,-7.356019503,74.82346891854134
9628,1,93.33698838182072,2458.439408730802,5.590885054883278,1.6645313632489716,6.000000192000004,16.849333307178327,12.245077503992812,-5.163551042,83.63845812007588
9629,1,84.21654959313935,2551.7981586801643,5.119617971130002,2.520477743158485,6.000000192000004,-10.34807578,-5.184423196,-8.499145145,75.58924839507749
9634,0,83.58497680155519,1763.9484696118116,5.485958555,-1.626672458,6.000000192000004,13.783773328074616,-16.40230006,-3.913541572,74.65561129727104
9641,-1,82.88671612102509,1935.114699457732,5.547710100949054,-1.898625418,6.000000192000004,15.072297359967504,-16.72907899,-5.841949271,74.35735894346888
9645,1,83.39976542023484,1968.5085002929995,5.625367027661976,-1.200702358,6.000000192000004,16.58378954988674,-15.52039279,-6.165501854,74.89301438273498
9646,1,74.87472800296929,1344.2397967866436,5.696692727831292,-1.673598535,6.000000192000004,7.694169574831093,-17.3524189,-8.167215737,67.41607834273445
9651,1,83.64415334013857,1976.43138775066,5.509968390152154,-1.66715675,6.000000192000004,14.735604582836125,-17.0458171,-5.917181391,75.04738878580429
9652,0,92.50728115010996,2363.1698408708157,5.901855238207526,1.4427282200541711,6.000000192000004,19.30080820609254,4.811495677420955,-4.747474701,82.87722325382879
9661,1,92.47620044870852,2210.61723,3.915288465187027,0.0379211753427521,6.000000192000004,-10.05314341,-12.87983019,-7.415546545,82.84287708378625
9662,1,84.76389517,2368.351592,5.699767715,5.152172419,6.000000192,19.98767913,8.598412008,-4.503598314,75.86398317
9668,0,77.82704487,2286.504941,5.358740757,1.421276296,6.000000192,-16.94231451,-7.894428393,-8.054031946,69.66606097
9672,0,79.05964498,2215.360702,5.262120272,2.226174203,6.000000192,-16.04171651,-6.464960996,-9.1122981,70.97066727
9674,0,77.27041025,2259.960613,5.305154606,0.879931403,6.000000192,-17.30099496,-7.209490495,-9.464851891,69.40407824
9677,0,86.62578705,2141.282961,5.816425945,1.654634014,6.000000192,17.98071556,5.708127144,-5.703474727,77.72969163
9679,-1,77.50853296,2012.491971,4.840031259,1.805162088,6.000000192,-14.86688603,-6.858458512,-8.843422477,69.54485654
9685,1,87.26759799,2302.2161,5.744725532,3.453179402,6.000000192,18.8428352,4.142530851,-6.291140802,78.36962133
9690,0,85.92632559,2204.890804,5.900086262,1.743551903,6.000000192,18.01592041,3.0914328,-5.570041768,77.08139824
9692,1,75.43767577,1922.719736,5.198463084,2.728756273,6.000000192,-16.11847086,-7.739763928,-9.220373403,67.71289294
9698,0,84.63105911,1905.626394,6.463333614,0.31021313,6.000000192,18.88627627,-6.516362468,-6.771683427,76.11693189
9703,0,84.12170486,1768.949056,6.19798656,0.060295455,6.000000192,18.04014781,-9.157766144,-8.14481007,75.8590991
9708,1,83.507496,1834.067569,6.203553104,-4.256136997,6.000000192,19.62012318,-6.227927338,-6.859358614,74.59332444
9709,0,72.06632484,1757.691189,5.956847249,-1.582917193,6.000000192,-5.902576719,8.598398781,-10.02668892,64.98577293
9712,1,84.31494055,1805.880354,6.530430761,-1.138715145,6.000000192,18.1866653,-4.96001714,-6.398082461,75.77182001
9717,1,74.41685816,1778.003317,6.314560314,0.628220923,6.000000192,2.801899542,7.77749148,-8.943116896,67.0611313
9724,1,77.32145001,2290.299002,5.2788468,1.43098864,6.000000192,-16.22000333,-6.92173561,-9.216923769,69.42051222
9727,1,77.5020897,2293.503112,5.317428471,1.750618765,6.000000192,-16.89324284,-7.294236175,-9.456537257,69.61372643
9732,1,77.76305394,2222.953898,5.081330282,0.674832741,6.000000192,-16.09779906,-5.244611634,-10.55458672,70.05280516
9736,1,83.53253734,1934.902313,6.405808805,0.388228477,6.000000192,19.65294269,-5.454103535,-6.158423993,75.04588225
9756,0,80.79335479,1790.240962,6.23167821,0.846468126,6.000000192,20.08693656,-5.077031345,-6.11438955,72.58888584
9760,1,78.16599028,2261.909197,5.066949867,2.760382289,6.000000192,-14.29739725,-5.224301162,-9.444559166,70.23861028
9764,0,77.71482976,2237.318046,5.241681972,3.180577528,6.000000192,-15.47253407,-4.568366356,-9.671769129,69.85625526
9765,1,82.51494112,2109.555454,5.908413556,3.753888436,6.000000192,19.12359697,4.152630727,-5.650622348,74.02172093
9771,0,76.97194423,2056.463981,5.33668756,2.005820135,6.000000192,-14.79246875,-7.009803739,-8.131087219,68.92610204
9775,1,85.88608032,2221.487429,6.003973252,4.189519393,6.000000192,18.96425165,0.699176819,-5.573777501,77.02755011
9779,1,75.87989016,1720.328628,6.3394029,-0.609862418,6.000000192,5.693225251,3.583343172,-9.293384825,68.48726185
9782,1,82.06729521,1827.111871,6.451938589,-0.645334567,6.000000192,19.35282748,-5.552624044,-7.790181069,73.99386724
9785,1,82.16949394,1847.606388,6.37611058,-0.737531234,6.000000192,19.20530991,-5.216689274,-7.004221225,73.95970768
9789,1,82.34885264,1668.38194,6.013711816,2.782477774,6.000000192,17.93273044,12.2467686,-6.79546832,74.05888922
9794,1,84.92085167,2176.600729,5.980762524,2.56201292,6.000000192,17.92679514,1.092434631,-5.15875896,76.09815672
9796,1,83.11374227,2121.469129,5.957495074,1.837594746,6.000000192,16.5999681,0.274148643,-5.743212966,74.56113271
9798,1,82.03281096,1685.956325,6.461198808,-0.745373208,6.000000192,18.33233762,-6.697792037,-6.088837882,73.67688823
9806,0,80.96808483,1763.541388,6.546186134,-1.518024003,6.000000192,18.80836719,-6.353452847,-6.913605359,72.8636341
9809,0,73.30298409,1585.157125,5.880147091,0.228244548,6.000000192,3.793862017,6.284610623,-7.730541211,65.84817636
9817,-1,82.47857312,1727.218849,6.405921772,0.164530166,6.000000192,17.09209533,-4.562326693,-6.422194866,74.11116834
9822,1,81.56380964,1833.210397,6.329262925,-0.370720323,6.000000192,18.20477045,-4.839946498,-7.616073357,73.49673771
9827,1,83.9026465,2285.73934,5.116621319,2.818899161,6.000000192,-6.623795384,-9.476547168,-7.318665475,75.1738414
9831,1,73.21993257,2033.172465,4.28722776,0.765243117,6.000000192,0.853084564,-6.606272997,-6.795954324,65.5462194
9834,-1,71.9399861,2071.165416,4.377790536,2.488644276,6.000000192,-0.098790536,-7.454500848,-7.561282689,64.50151148
9838,0,77.82177276,1671.764451,5.247953021,2.827845141,6.000000192,18.41793032,8.78529942,-5.372328573,69.73843518
9839,1,69.77890458,2010.660059,4.071915046,3.566201799,6.000000192,0.08928091,-7.823754369,-7.505608688,62.50655398
9843,1,86.68377263,2148.979485,5.759406184,2.468633109,6.000000192,13.31825131,4.646939212,-5.876990849,77.73276955
9844,0,95.49373838,2438.242192,5.819213381,2.508323893,6.000000192,21.43766082,8.451818828,-5.570666225,85.6620192
9846,-1,93.96086438,2479.42138,6.046234589,1.93061209,6.000000192,22.03776267,7.797658744,-5.567198939,84.31896096
9848,1,81.20154174,2351.812828,4.911081984,4.116096361,6.000000192,-7.640842617,-10.35892725,-7.540275893,72.73546366
9853,1,83.73505497,2260.636154,5.308834004,1.81126275,6.000000192,-7.932470881,-9.52763888,-9.698857328,75.37619126
9858,1,87.35088793,2066.792566,5.933782688,4.14045011,6.000000192,15.32015306,7.814702893,-5.506593386,78.28996821
9861,1,87.74430332,2186.360471,5.571628231,2.983302683,6.000000192,14.00363091,7.319680522,-5.741663558,78.66912274
9863,1,86.03063885,2221.674915,5.846246894,1.739657905,6.000000192,14.35401664,7.817777862,-6.058629306,77.19797918
9870,0,94.55605105,2288.877511,6.208432569,1.896145314,6.000000192,21.87589955,7.307641142,-5.587140413,84.84640922
9872,1,81.12718246,2222.329632,5.273730035,2.093453167,6.000000192,-7.371457339,-10.17939136,-7.505501053,72.69570023
9880,1,95.33002038,2300.208809,6.127493779,1.452592197,6.000000192,21.3181463,6.606370938,-6.116116391,85.60256524
9881,1,87.43349011,2140.010618,6.077690368,2.453613648,6.000000192,14.78527734,7.160160994,-6.692601701,78.54434254
9886,1,87.29027878,1984.319205,6.167866244,4.565576164,6.000000192,14.46613087,5.961229912,-6.306778748,78.34236366
9890,0,86.4610523,2092.746138,5.900899516,2.132600085,6.000000192,13.97091309,5.384936064,-6.058671491,77.57554237
9891,1,85.58882829,2046.985913,5.925946755,2.842771766,6.000000192,13.17285695,5.211839368,-6.24689613,76.80492664
9896,0,95.02365833,2200.260197,6.017567812,1.766909502,6.000000192,20.73984546,7.52171961,-4.958418834,85.16986768
9906,0,84.24110682,2341.232891,5.294954612,2.736553856,6.000000192,-4.340618684,-10.1014909,-6.013361322,75.2912561
9909,0,92.0079235,2121.546905,5.898883573,1.990782973,6.000000192,20.7912492,6.778633969,-4.625375463,82.41943559
9910,1,84.33678759,1895.061811,5.997226802,-2.708501279,6.000000192,15.9418028,-15.62656231,-6.055814153,75.69665708
9912,0,85.50973492,2029.092236,5.62265126,-3.000293744,6.000000192,14.28476545,-17.33559819,-5.242882072,76.60752529
9913,1,84.89211833,1741.509229,5.905900094,-2.962064208,6.000000192,15.56547126,-14.34019972,-5.471363611,76.09700955
9916,1,85.34395042,1923.444059,5.965214633,-2.461129106,6.000000192,15.95729758,-15.5113887,-5.652124497,76.54497257
9927,1,87.81992366,2092.097264,5.948661617,2.043012217,6.000000192,12.60407602,5.41532627,-6.946544623,78.90657691
9935,0,85.85498083,1899.860343,5.629838693,-3.032343955,6.000000192,15.26848322,-15.62596322,-4.733637862,76.85127473
9940,1,71.96748398,2129.664183,7.71620582,-3.716815061,6.000000192,21.36797979,-14.86738323,-10.81691347,65.25905632
9944,0,86.23212101,1891.068345,5.72013332,-2.012278947,6.000000192,16.74519268,-14.28799494,-4.684653067,77.20786383
9949,1,83.43793803,1912.26873,5.818370549,-2.466005858,6.000000192,16.45219221,-14.5996582,-5.048214453,74.74656141
9953,1,88.33572156,2269.55856,6.153443464,1.313651304,6.000000192,22.04091214,7.399334187,-4.976269046,79.21070195
9960,-1,75.84920412,1739.398245,5.775475846,1.550338358,6.000000192,-3.304532015,-6.158173393,-8.659715972,68.19327217
9966,1,89.47381486,2318.277,6.24295054,1.927044908,6.000000192,21.12229717,6.208500713,-3.656331926,80.02293818
9979,0,77.97857757226674,1976.138317927786,5.147529402358909,-1.2446156657904968,6.000000192000004,6.526195062701397,6.965424519888235,-6.732871664286716,69.94899620163214
9980,-1,85.679641563996,2004.120794201319,5.078169342343566,-0.8642676616835585,6.000000192000004,15.102007344559986,-12.324289612117235,-4.807010742875245,76.70823570664288
9984,1,78.67474718260256,1909.7418503432411,5.46484912940933,-0.8273154856252772,6.000000192000004,6.773091532327236,6.766999893949384,-6.508706911476328,70.54288108902671
9987,-1,78.4866124007386,1948.8046878920889,5.334246966721616,-0.8557995443912111,6.000000192000004,8.168208750815388,6.845231093038855,-6.329527757028495,70.36932163889604
9991,1,78.04794600267404,1707.845443071471,4.999977144024318,-0.3555840512683945,6.000000192000004,6.294165597547412,5.392164672555893,-6.596495173537642,69.98204505178099
10003,1,86.21848493890302,2020.234057704772,4.806577242214944,-0.8559139069595451,6.000000192000004,13.8839038235543,-13.319923598386184,-4.164672433740591,77.07255863299616
10004,1,81.96019152012684,1777.0911087141135,5.379734029746542,-0.612584767016925,6.000000192000004,12.522430749615792,-10.745170756899851,-5.1892515542135005,73.38080312432835
10008,0,81.30755510333464,1910.4688084427933,5.576906370719255,-1.3266356325539097,6.000000192000004,11.083865344580367,-12.404491919025352,-6.253516492181875,72.94091888099472
10012,0,83.92577475987865,1928.9429282051112,5.255736958053589,-0.555604154670728,6.000000192000004,13.777764409265398,-10.216259766013032,-4.257897835541364,75.01949349424719
10018,0,82.54585926855869,1938.788746255865,5.036586724542902,-1.4394787111523395,6.000000192000004,12.340410448175998,-8.872027067792107,-5.464311309727519,73.94740818321355
10025,0,83.51032056108912,2026.5523405680449,5.165683130062237,-0.48568807345865,6.000000192000004,12.509717246603168,-11.363378836790623,-7.101202029883783,75.07665164092943
10028,1,83.84549855547384,1974.67983809184,4.699693126599152,0.7356969016142172,6.000000192000004,12.425900273440751,-10.50009391424945,-4.355653132702884,74.94225230070582
10031,0,78.48846018085538,2029.6443613497408,5.032885025569565,-1.1402539692954028,6.000000192000004,12.00613715281964,-1.905132191965223,-6.72441494457195,70.49345918479472
10033,1,84.63758739254966,1885.059182155244,4.851645851235812,-2.584840908993055,6.000000192000004,15.252616644244204,-14.121808966561805,-4.968078030556897,75.79017029768009
10034,-1,79.96840650364028,1987.9629820806167,5.137612883113872,-1.1601335008605518,6.000000192000004,11.523508318217544,-0.7686013252363713,-6.6696285221926574,71.81072239597289
10038,1,82.91154251334325,2070.118424798533,5.425488672924158,-0.5928315703964707,6.000000192000004,13.158758733165932,-10.567572817987424,-5.2191590093623335,74.25371195616313
10042,1,79.64692882887613,1689.935296231479,4.86309804588865,-2.0367263270329232,6.000000192000004,9.920149191882205,-13.676480845040706,-7.305454845322149,71.59904123672659
10046,0,83.283923061399,2103.8803719699144,5.318686107273187,-0.6663749298843056,6.000000192000004,14.920901582295516,-10.995820566480198,-5.96681012550863,74.72977211918102
10049,1,77.14598117065209,2434.0670745910666,4.807253577105342,-2.2203736859473806,6.000000192000004,8.024842830686389,0.8303784653089129,-7.899678012190634,69.41291328453448
10050,0,81.00394080148381,1934.3455575097476,4.892349245832776,-1.981534917246372,6.000000192000004,12.17692140858113,-4.457987461517649,-5.799220256314514,72.60678874736338
10052,1,85.33942798371967,1937.7575352980173,4.822027504812867,-1.4935122177035545,6.000000192000004,15.7261517676081,-13.445155370892715,-4.793955535306764,76.40571405701793
10057,1,87.01530773741838,1877.619968316191,4.970567818541134,-1.1415650637516113,6.000000192000004,14.5775055616275,-11.17715853293822,-3.7060873252198663,77.72928463936462
10060,1,78.04441139585839,2607.541604853994,4.569512511838626,-0.5310664502498904,6.000000192000004,4.59582915863291,6.092382053899125,-7.590680334237509,70.12312777576818
10069,0,79.82057989946239,1956.0427900506957,5.151731244008079,-0.4718479753011533,6.000000192000004,13.0097063544847,-10.13101402961569,-4.917238382835743,71.40880823463976
10070,1,82.80698367680154,1912.8216858241492,5.266297541397405,-0.5481807975509119,6.000000192000004,13.993704776499346,-10.433248968242909,-6.030291103229145,74.30222652635807
10073,1,80.58986435403877,2188.3752494846995,4.985521563494079,-1.6057862385540882,6.000000192000004,11.804427720747237,-1.4127526950352594,-6.001340059210452,72.2648943640328
10076,1,86.74718064992284,1984.6682008397916,4.99333369868177,-1.7700249975328155,6.000000192000004,15.633567694617891,-13.241775515427804,-3.973412770944086,77.54387975165216
10085,1,73.79322143097019,2464.2864384966374,5.162296881859644,-0.7139546605791349,6.000000192000004,-4.280217248290938,13.879647177609852,-10.289252311592406,66.62550220151725
10088,1,80.61078753844674,1933.847701299835,5.067874447224336,-1.5114756690811433,6.000000192000004,12.246136881283086,-10.655362132667095,-6.640043156942995,72.39875980266505
10095,0,81.75102440781328,2003.5581069547409,5.28517684540569,-0.5782791054441445,6.000000192000004,12.650823256515928,-11.278742279429451,-6.29695120252464,73.37518989429707
10096,1,72.99957813556476,2402.23768834648,5.308842255635849,-1.0151312349485406,6.000000192000004,2.534899657967337,9.524717470687891,-7.728329420613663,65.5522963001756
10107,1,78.66537255362998,2001.515521363276,5.251004113779522,-1.8581544281927167,6.000000192000004,8.641393270529178,2.963622412248212,-7.292119665923757,70.70015594832839
10110,0,85.95490668224151,1860.7703812235047,4.654749146633665,-1.9780668089503488,6.000000192000004,15.565168607158771,-12.543657000269702,-5.034309597463295,76.99496336205182
10112,-1,86.06465561906302,1901.4310253329256,4.749758911637028,-1.5293477318219693,6.000000192000004,15.822577376906338,-11.899875174390305,-4.427363807094029,77.00121078384815
10116,0,74.01674540311026,1885.2090494330569,5.965369464221232,2.906207110883968,6.000000192000004,-3.978313633879005,-9.15684127934897,-10.201778654330305,66.8002032522281
10125,1,91.66856634410286,2332.970862444312,6.1845842651366665,3.361000255077462,6.000000192000004,21.80940949018326,5.928380007267132,-4.756212325781569,82.1492508432574
10129,1,91.07118304968222,2255.8624418471977,6.025080880162184,2.5551827013447297,6.000000192000004,21.75629471067475,4.520471317501045,-5.519974331541853,81.72382199658425
10133,0,81.11979561037957,2087.244347424848,4.957642249954172,-0.560656620776014,6.000000192000004,11.480458615546077,-9.152952923346586,-5.217264788816528,72.61123682227826
10140,0,75.1514570205073,2255.404251970543,5.292633226894975,-1.5129259633625307,6.000000192000004,1.7035178332386849,8.891734039117019,-7.703005362229384,67.0904370771943
10142,1,82.73518177138716,1848.7268521509588,5.263903986545791,-1.6083339279909676,6.000000192000004,11.6796627932043,-10.313431337918477,-6.19963039510992,74.22823800731518
10143,1,82.8893119796955,1940.345870648572,5.402494767385757,-0.1764208269397175,6.000000192000004,12.43389882726143,-8.019849455855626,-5.638600833266698,74.2865874646855
10146,1,91.8522826661318,2301.818295675114,6.380315909412149,2.5260157909608023,6.000000192000004,21.115953097038567,6.612614879509413,-4.022016961952025,82.20230663593655
10147,1,90.69626130678148,2250.545500653388,6.248278016758305,1.8752977534417448,6.000000192000004,21.06131057788351,6.635097935576788,-5.646756113662843,81.39884605066185
10151,1,93.672543574463,2271.596119940129,6.267670903045176,1.6009343362012178,6.000000192000004,20.48073259792705,5.683286783089184,-3.245100939281904,83.71945400451787
10157,1,86.37314047737854,2105.906459044244,5.299091612393711,3.131579743250197,6.000000192000004,17.810964338081703,12.162361995640673,-5.97179976763008,77.53593338773679
10166,1,69.88460694243616,2168.3550559012497,4.868970501790597,2.92190988403897,6.000000192000004,-12.821984754112895,-12.78448423730728,-11.850494513190377,63.21366567527261
10168,1,83.44505288392509,2009.5791029672205,5.533217223921903,2.9794549956149723,6.000000192000004,20.216417035162245,8.178988437475196,-5.400191831938775,74.85621572074616
10170,-1,89.5983851814651,2208.381982584905,6.132264978468426,2.1185792907841963,6.000000192000004,21.46417308693716,5.526687266145739,-6.241263855560108,80.51120303587263
10175,-1,88.88466205610108,2272.706484552675,6.090014272074816,2.2856284940495186,6.000000192000004,21.353344381270052,7.49379374537944,-4.8592105052617605,79.66703652522405
10183,0,78.80353409286381,2006.913202156834,6.01122432843456,2.7818588597850025,6.000000192000004,1.83661495512704,-6.271020827225416,-8.720893410315446,70.94391382779641
10190,1,84.36084539143843,1964.3420277957655,6.179466011726632,1.7323709184195464,6.000000192000004,8.893787538795863,-1.6976004732018053,-7.597715494494013,75.85967186484669
10195,1,69.46326248714449,2258.03976201535,5.099914262563445,2.794495923625118,6.000000192000004,-13.000833670255666,-12.687920224926366,-11.47902116156484,62.77752712134512
10200,1,86.00738948467128,2019.653327701811,5.3421765973323385,3.5125195838059278,6.000000192000004,18.06463848897225,8.808510236545366,-4.128220570552458,76.90595390315674
10210,1,83.33247529214628,2072.4820844290107,5.540562426083402,3.4588915192372003,6.000000192000004,20.83258078190357,7.452237828087837,-4.120553468771301,74.54042340244683
