PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,RunValue,ff_diff,ivb_diff,hb_diff,ang_diff,PitchType_Changeup,PitchType_Curveball,PitchType_Cutter,PitchType_Fastball,PitchType_Slider,PitchType_Splitter,PitchType_Knuckleball,PitchType_Sinker,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Stuff+,xBA,xWOBA,Good Swing Decision
300,7/22/2025,9:19:55 PM,2,4,Braeden Sunken,,Right,Burlington bees 2025,Cole Jones,,Right,Normal cornbelters,Stretch,9,Bottom,1,1,2,Changeup,,BallCalled,,,,0.0,0.0,,84.2031073,-0.377751079,-2.432687408,1497.416737,241.8446866,2:00,5.20614349,3.905892697,6.000000192,-29.88984995,10.26870864,14.29739028,2.363921294,-2.835058079,75.50075965,-6.038511322,0.284204796,0.456100534,,,,,,,,,,,,-8.57126152,5.686312929,-3.715888299,50.0,5.158060385,4.759663996,-122.2788771,-1.716794696,-12.69032137,29.08402468,-23.75508602,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,692169ec-56e1-4670-a173-2467903a9a83,84.43384668,5.203885943,3.913567534,-0.352121079,-2.524267049,75.67978232,2.366478968,2.829140896,-5.998815319,0.193910977,0.455913452,15.15756226,8.590517856,-25.3067333,9.961609414,1353.713126,-640.091913,90.40323194,-0.426579645,-0.42746411,-0.797059748,,,,,,,,,,,,,,,,,0.716499569,0.0,,,medium,high,81.03455153,-14.37417485,54.66700175,Danny Rollins,,Burlington bees 2025,2022-11,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,118.28206,0.0,,-1
301,7/22/2025,9:20:13 PM,2,5,Braeden Sunken,,Right,Burlington bees 2025,Cole Jones,,Right,Normal cornbelters,Stretch,9,Bottom,1,2,2,,,Foul,,,,,,,79.38000983,1.352579062,-3.878135984,,,,4.738003935,3.881320177,6.000000192,,,,2.42282649,-0.27149072,71.13796638,-6.765449901,-3.878135984,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,acf007e3-459e-4bf5-b250-f2dca3563b2e,79.60040872,4.730672894,3.881320177,1.438249168,-3.878135984,71.30078639,2.429411236,0.27149072,-6.664872175,-3.878135984,0.485000117,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.66700175,Danny Rollins,,Burlington bees 2025,2022-11,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,109.131454,0.0,,-2
302,7/22/2025,9:20:31 PM,2,6,Braeden Sunken,,Right,Burlington bees 2025,Cole Jones,,Right,Normal cornbelters,Stretch,9,Bottom,1,2,2,Fastball,,Foul,,,,,,,89.09448021,-0.499430935,-4.323524944,1723.377981,219.7982573,1:15,5.412460147,3.279058843,6.000000192,-19.67229109,16.28438422,11.39067028,3.307598062,-0.202380388,79.68778707,-4.227258743,-2.166852702,0.431579976,,,,,,,,,,,,-7.624825957,8.977518108,-2.932814618,50.0,5.360269581,9.39693492,-129.1429604,-1.762252058,-12.61350778,32.02414172,-17.32282608,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,35830e83-e484-4b21-8234-bbea467b9b3d,89.35112413,5.413514825,3.284871069,-0.513113603,-4.392341967,79.89541221,3.307501282,0.197877147,-4.227511297,-2.235257521,0.431394675,12.03883928,15.1759126,-20.16085475,85.43627542,1617.784398,-593.9741649,93.8728715,-0.721228081,-0.34465693,-0.600867419,,,,,,,,,,,,,,,,,0.702146946,0.0,,,medium,high,13.10735213,-77.73824053,54.66700175,Danny Rollins,,Burlington bees 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,113.25377,0.0,,-2
303,7/22/2025,9:20:50 PM,2,7,Braeden Sunken,,Right,Burlington bees 2025,Cole Jones,,Right,Normal cornbelters,Stretch,9,Bottom,1,2,2,Changeup,,BallCalled,,,,,,,82.58926542,-0.712329493,-7.12912259,1456.103308,240.0132218,2:00,4.163786938,3.873954683,6.000000192,-30.70103263,11.48264575,14.00941101,0.938140443,1.618762195,74.09584253,-6.496074615,-4.498239361,0.467459237,,,,,,,,,,,,-9.952568095,6.446226415,-3.29836647,50.0,4.087500046,14.48428475,-119.1388054,-2.406073107,-14.04077511,26.82927311,-23.07991283,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,acad3451-04eb-409a-a345-eea9de52ee24,82.82046726,4.161606722,3.881543748,-0.68780797,-7.218093814,74.27578024,0.940667097,-1.624634048,-6.45663093,-4.586216951,0.467270982,14.85587036,9.906990088,-26.72472293,4.008777478,1300.558602,-654.8161332,89.31774237,-0.446410201,-0.449704447,-0.773617375,,,,,,,,,,,,,,,,,0.970726633,0.0,,,medium,high,93.60789973,-2.575156252,54.66700175,Danny Rollins,,Burlington bees 2025,2022-11,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,120.66835,0.0,,-1
304,7/22/2025,9:21:12 PM,2,8,Braeden Sunken,,Right,Burlington bees 2025,Cole Jones,,Right,Normal cornbelters,Stretch,9,Bottom,1,3,2,Fastball,,Foul,,,,,,,87.38478736,-0.16787434,-3.109796982,,,,4.473719214,2.0754749,6.000000192,,,,1.373740913,0.8175922,78.34937942,-6.850516825,-3.109796982,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,ef07974a-9850-4c81-bbbe-d94da43e28bd,87.62288248,4.467682413,2.0754749,-0.097098799,-3.109796982,78.53116323,1.379176823,-0.8175922,-6.767841956,-3.109796982,0.440084905,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.66700175,Danny Rollins,,Burlington bees 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.853714,0.0,,-1
305,7/22/2025,9:21:34 PM,2,9,Braeden Sunken,,Right,Burlington bees 2025,Cole Jones,,Right,Normal cornbelters,Stretch,9,Bottom,1,3,2,Fastball,,BallCalled,Walk,,Walk,0.0,0.0,,88.43217679,-1.14506392,-4.829878458,,,,4.459720713,2.597321033,6.000000192,,,,0.503738062,1.902200418,79.39037004,-7.674468546,-4.829878458,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,e930b106-f547-4d9d-9ef0-08bfd0f29860,88.67167236,4.453712799,2.597321033,-1.075346922,-4.829878458,79.57286956,0.509090124,-1.902200418,-7.593677378,-4.829878458,0.435936202,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.66700175,Danny Rollins,,Burlington bees 2025,2022-11,0.695,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,107.55643,,0.695,-1
306,7/22/2025,9:22:05 PM,3,1,Braeden Sunken,,Right,Burlington bees 2025,Jackson Stanek,,Left,Normal cornbelters,Stretch,9,Bottom,1,0,0,Fastball,,BallCalled,,,,,,,87.20948763,-2.600389506,-4.90107736,1981.00224,217.8905622,1:15,5.68813146,2.691570219,6.000000192,-19.12867437,18.45080447,12.17598632,1.666753828,0.859936949,78.31747498,-6.210162431,-2.601117056,0.441211576,,,,,,,,,,,,-8.206045121,10.83734718,-2.298444519,50.0,5.464293898,10.43806696,-126.2039691,-6.355770427,-12.99669654,29.99565738,-15.00990893,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,7ee19946-e78d-428e-9147-5af88f116a68,87.45325984,5.689719401,2.697479561,-2.620283632,-4.971546141,78.51644849,1.666228406,-0.86459499,-6.21662476,-2.671511818,0.441029794,12.84095929,17.4452346,-14.08834173,67.14982782,1921.416792,-482.2109378,96.99215643,-0.765447802,-0.243417664,-0.595682385,,,,,,,,,,,,,,,,,0.885461696,0.0,,,medium,high,29.56515496,-22.69710583,54.66700175,Danny Rollins,,Burlington bees 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,109.97589,0.0,,-2
307,7/22/2025,9:22:25 PM,3,2,Braeden Sunken,,Right,Burlington bees 2025,Jackson Stanek,,Left,Normal cornbelters,Stretch,9,Bottom,1,1,0,Fastball,,Foul,,,,,,,87.63163144,0.567554236,-2.345471687,,,,4.280862977,1.519265237,6.000000192,,,,1.885627498,0.661819781,78.46179879,-6.081685653,-2.345471687,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,e9e96437-c9d6-4f10-8da9-4825becd55b1,87.87420201,4.27477275,1.519265237,0.638144589,-2.345471687,78.64564477,1.891012947,-0.661819781,-5.999632206,-2.345471687,0.438546565,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.66700175,Danny Rollins,,Burlington bees 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,109.47995,0.0,,-2
308,7/22/2025,9:23:04 PM,3,3,Braeden Sunken,,Right,Burlington bees 2025,Jackson Stanek,,Left,Normal cornbelters,Stretch,9,Bottom,1,1,1,Fastball,,BallCalled,,,,,,,88.73489558,-0.862749767,-3.475053845,1905.72251,219.7852194,1:15,5.373836855,3.187949637,6.000000192,-18.97238402,17.20991113,12.26236732,2.989432817,-0.976154531,79.42093994,-4.458700051,-1.149663225,0.432931891,,,,,,,,,,,,-7.808781092,9.601153931,-2.911644197,50.0,5.292440354,7.424389275,-128.7415907,-2.551145518,-12.83714626,31.83490657,-16.39035481,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,792dad9c-de31-43f1-b7d3-d3bbefc968eb,88.9879607,5.375310314,3.194142061,-0.881194324,-3.547978416,79.62562048,2.989027186,0.971371457,-4.463672445,-1.2220475,0.432746002,12.94703163,16.13610429,-15.90428234,83.35683921,1832.773035,-522.2272393,96.17208302,-0.739033052,-0.274031102,-0.615416204,,,,,,,,,,,,,,,,,0.932021713,0.0,,,medium,high,14.97884471,58.25893539,54.66700175,Danny Rollins,,Burlington bees 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,111.06949,0.0,,-2
309,7/22/2025,9:23:29 PM,3,4,Braeden Sunken,,Right,Burlington bees 2025,Jackson Stanek,,Left,Normal cornbelters,Stretch,9,Bottom,1,2,1,Fastball,,InPlay,,Popup,Out,1.0,0.0,,87.28347264,-0.99767706,-4.758411654,1926.175375,222.398124,1:30,5.40693114,3.150497013,6.000000192,-20.592539,16.890269,12.91084463,2.760350418,0.20623265,78.17025154,-4.895143692,-2.316755806,0.440643717,56.69358164,49.43787923,-32.81881547,,-58.90194835,92.9008099,50.78566593,161.2998079,,-32.5167968,3.670269321,-8.578524119,9.468892708,-2.769492514,50.0,5.313440711,10.1174673,-126.4362439,-2.859019959,-13.61685418,30.4487363,-17.14389644,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,0a65d71d-e152-47d0-9181-8c994544ed1f,87.53263512,5.408083015,3.15714873,-1.012297113,-4.836431312,78.36984415,2.760220794,-0.211314472,-4.895753762,-2.393649872,0.440457333,13.64630296,15.77935644,-18.43227958,81.85613727,1827.35878,-609.0250102,94.86980283,-0.700592071,-0.316183572,-0.639686407,-19.98092823,30.9819827,43.07019218,-0.012079086,2.146591345,3.374424539,-86.70620098,136.0134653,,,,,,,,,0.908310447,0.0,,20.80868793,medium,high,16.32947646,-53.30977104,54.66700175,Danny Rollins,,Burlington bees 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,110.976265,0.08333333333333333,0.04455,-1
310,7/22/2025,9:24:24 PM,4,1,Braeden Sunken,,Right,Burlington bees 2025,Nolan Mccrossin,,Right,Normal cornbelters,Stretch,9,Bottom,2,0,0,Fastball,,StrikeCalled,,,,,,,88.56688588,-1.413771826,-5.149226054,1950.774447,212.2685412,1:00,5.583089707,2.896965982,6.000000192,-17.72368561,18.73312238,9.898294468,2.78657326,1.076760232,79.31480819,-4.766004686,-3.280222127,0.434571102,,,,,,,,,,,,-7.080376524,10.60521904,-2.482142717,50.0,5.457168053,11.23600511,-128.2004028,-3.743712723,-11.55526134,31.29122393,-14.86620203,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,413f87b1-0433-4b62-a645-7f271f00fb88,88.82069493,5.585134665,2.901980878,-1.439459038,-5.209583531,79.52548465,2.78568341,-1.080735228,-4.778229515,-3.341122226,0.434387778,10.46909701,17.76387269,-21.87331315,82.13690092,1810.33796,-726.7719131,92.80098798,-0.784683484,-0.372555584,-0.495453496,,,,,,,,,,,,,,,,,0.945189743,0.0,,,medium,high,16.07678917,-64.36726963,54.66700175,Danny Rollins,,Burlington bees 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,110.83982,0.0,,-1
311,7/22/2025,9:24:40 PM,4,2,Braeden Sunken,,Right,Burlington bees 2025,Nolan Mccrossin,,Right,Normal cornbelters,Stretch,9,Bottom,2,0,1,Fastball,,InPlay,,LineDrive,Out,1.0,0.0,,89.04136281,0.419916647,-2.96120272,,,,4.746105937,2.152004145,6.000000192,,,,2.302025659,0.602571954,79.70835067,-6.025591528,-2.96120272,,94.82420849,17.93673612,1.352671783,1319.293562,7.074561301,109.7722669,29.92110954,300.9332674,,7.106469854,3.300135518,,,,,,,,,,,,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,37cda74b-dbe3-4084-9daf-fb2b19bbfba7,89.28496944,4.740397049,2.152004145,0.487602167,-2.96120272,79.89768904,2.307325813,-0.602571954,-5.945269318,-2.96120272,0.431834228,,,,,,,,,,,2.12966122,90.19034061,29.20269713,0.600314968,0.475687202,2.247816138,37.2295169,298.6214903,30.92408922,54.41323748,0.845506461,0.80966074,0.242831282,-0.534305582,,,,0.0,0.666107331,54.30120481,low,high,,,54.66700175,Danny Rollins,,Burlington bees 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,106.97888,0.8333333333333334,0.665,-1
312,7/22/2025,9:27:06 PM,1,1,Issac Graf,,Right,Normal cornbelters,Owen Nowak,,Left,Burlington bees 2025,Stretch,10,Top,0,0,0,Fastball,,Foul,,,,,,,88.93416891,-2.427254464,-2.777457747,2071.379687,194.7180006,12:30,5.931543347,1.871737545,6.000000192,-13.86779964,22.1314286,5.023630529,2.516013159,0.293002092,79.75204537,-5.04915968,-1.82510966,0.431835277,,,,,,,,,,,,-3.648681947,12.78366863,-1.648234989,50.0,5.725444492,6.097723403,-129.0233614,-5.921940284,-6.030060004,31.74822277,-11.04688914,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,20453ce6-bb50-47b1-bd1d-acd32a6cd156,89.19089764,5.934917987,1.874240713,-2.468896249,-2.807565482,79.96709337,2.514032283,-0.295005868,-5.077761742,-1.855399286,0.431646682,5.306129356,21.30863002,-11.60134316,87.75837053,2029.062509,-416.5562916,97.95705352,-0.947428849,-0.201100887,-0.248871472,,,,,,,,,,,,,,,,,0.934995133,0.0,,,medium,high,11.01746652,27.89968826,54.66700175,Kannan Kleine,,Normal cornbelters,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,110.10959,0.0,,-2
313,7/22/2025,9:27:27 PM,1,2,Issac Graf,,Right,Normal cornbelters,Owen Nowak,,Left,Burlington bees 2025,Stretch,10,Top,0,0,1,Changeup,,BallCalled,,,,,,,84.74148562,-1.228152612,-2.100211084,1659.974722,225.2933597,1:30,6.345056931,2.779205726,6.000000192,-25.86135939,13.76121268,10.79019826,3.047564036,-1.725591373,76.04798269,-6.121001623,-0.050358484,0.453046578,,,,,,,,,,,,-6.553770814,7.864075425,-2.61430105,50.0,6.229971115,4.182427435,-123.0693658,-3.432991614,-9.836282106,29.30024275,-20.37118577,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,41cbfc5f-7d1e-469d-9746-a7f87eb813ed,84.98380843,6.34448755,2.785602798,-1.222740912,-2.176004866,76.24079305,3.048832806,1.720736312,-6.100600093,-0.124644981,0.452850785,11.50165813,12.30809246,-33.75574401,8.090142034,1380.126071,-922.3709151,83.14139082,-0.584880625,-0.555653591,-0.590900788,,,,,,,,,,,,,,,,,0.762568338,0.0,,,medium,high,82.71887217,-26.52809342,54.66700175,Kannan Kleine,,Normal cornbelters,2022-11,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,111.03998,0.0,,-1
314,7/22/2025,9:27:45 PM,1,3,Issac Graf,,Right,Normal cornbelters,Owen Nowak,,Left,Burlington bees 2025,Stretch,10,Top,0,1,1,Fastball,,InPlay,,LineDrive,Single,0.0,0.0,,89.48666647,-2.710781425,-2.899483302,2031.221653,195.7874848,12:30,5.97760088,1.617250479,6.000000192,-14.33194826,21.24246138,4.946931005,2.258775358,0.667569402,80.28675936,-5.418086097,-1.961923033,0.429279721,71.13851794,16.22002941,6.290653062,,12.49605315,109.2879163,11.63177466,152.8311299,,6.457819205,1.788593763,-3.646787583,12.39670728,-1.383739869,50.0,5.748040282,6.413209652,-129.7837552,-6.616858395,-6.099133017,32.08471865,-11.44096192,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,6d251239-28fc-4eab-8dfc-53deaf1599f3,89.74387749,5.980670301,1.619900978,-2.748785485,-2.931445013,80.50173521,2.257042218,-0.669671666,-5.443151611,-1.993936083,0.429094356,5.247282543,20.40753378,-18.93248804,81.60458758,1921.335684,-659.0376271,94.59015371,-0.910219715,-0.324453821,-0.257351489,7.484537566,67.89564062,19.87089369,0.653793542,1.86239485,2.307301156,17.18918032,151.861405,,,,,,,,,0.985798182,0.0,,35.8122864,medium,high,16.55587117,-27.47916813,54.66700175,Kannan Kleine,,Normal cornbelters,2022-11,0.891,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,109.54224,0.75,0.6237,-1
315,7/22/2025,9:28:30 PM,1,3,Issac Graf,,Right,Normal cornbelters,Caleb Seibers,,Right,Burlington bees 2025,Stretch,10,Top,0,0,0,Fastball,,StrikeCalled,,,,,,,87.12496688,0.086593851,-2.705771063,,,,4.657741104,1.406830979,6.000000192,,,,1.778895494,1.109766617,78.08589712,-6.637076033,-2.705771063,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,e7d33e39-25fc-404a-a020-aa8cb9c44aa8,87.36142532,4.651760469,1.406830979,0.157229933,-2.705771063,78.26780126,1.784210404,-1.109766617,-6.553811033,-2.705771063,0.441231642,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.66700175,Kannan Kleine,,Normal cornbelters,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.84538,0.0,,-1
316,7/22/2025,9:28:48 PM,1,4,Issac Graf,,Right,Normal cornbelters,Caleb Seibers,,Right,Burlington bees 2025,Stretch,10,Top,0,0,1,,,InPlay,,Popup,Out,1.0,0.0,,79.34626101,1.387203547,-3.565790428,,,,5.421798401,2.960092236,6.000000192,,,,3.138094182,0.358216058,71.10608839,-6.734666626,-3.565790428,,57.12989815,71.96452888,49.10437845,1102.42642,,,,106.8815037,,46.38651868,4.324663056,,,,,,,,,,,,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,24406f62-5d61-4109-8d59-f079668729fa,79.56716963,5.414425949,2.960092236,1.473122172,-3.565790428,71.26860564,3.144716471,-0.358216058,-6.6341959,-3.565790428,0.485027673,,,,,,,,,,,13.37022716,11.57986581,54.32282205,0.515406969,1.38900931,3.256846025,77.38323244,73.72578362,4.812946918,10.16958866,-0.206470988,-0.764925113,0.629467709,0.136601518,,,,0.0,0.905804324,19.16406854,low,high,,,54.66700175,Kannan Kleine,,Normal cornbelters,2022-11,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,106.75568,0.0,0.0,-1
317,7/22/2025,9:29:23 PM,2,1,Issac Graf,,Right,Normal cornbelters,Danny Rollins,,Right,Burlington bees 2025,Stretch,10,Top,1,0,0,Fastball,,BallCalled,,,,,,,89.69405179,-0.369932682,-1.788919339,,,,4.62477613,0.793357691,6.000000192,,,,1.492804388,0.8697931,80.40664809,-6.705103946,-1.788919339,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,316f6904-1d77-4d8c-ae1b-449b7fb4fded,89.93996213,4.618926244,0.793357691,-0.302292839,-1.788919339,80.59302544,1.497934611,-0.8697931,-6.627236959,-1.788919339,0.428305746,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.66700175,Kannan Kleine,,Normal cornbelters,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,107.17647,0.0,,-1
318,7/22/2025,9:29:39 PM,2,2,Issac Graf,,Right,Normal cornbelters,Danny Rollins,,Right,Burlington bees 2025,Stretch,10,Top,1,1,0,Fastball,,Foul,,,,,,,88.74500085,-2.170521857,-2.599228633,2056.699427,193.4955656,12:30,5.809609521,2.242183301,6.000000192,-13.85102184,22.28930589,4.680616987,2.635044272,-0.214869554,79.5469072,-4.790995104,-1.711576979,0.432680742,,,,,,,,,,,,-3.406104614,12.78579515,-2.033030782,50.0,5.624518928,5.696154848,-128.787923,-5.331073466,-5.606717129,31.71588294,-11.12762125,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,a992e3f7-ffd7-464f-8e26-1f142e913e7a,89.00121974,5.813001009,2.244467332,-2.212439644,-2.626696246,79.7627059,2.633096293,0.21308233,-4.820021155,-1.739384223,0.432493219,4.938738632,21.45218088,-9.352282854,87.72860616,2029.36145,-334.2224366,98.67078406,-0.959462849,-0.162504269,-0.230268114,,,,,,,,,,,,,,,,,0.956755428,0.0,,,medium,high,11.04425446,50.65569037,54.66700175,Kannan Kleine,,Normal cornbelters,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,110.13076,0.0,,-2
319,7/22/2025,9:29:58 PM,2,3,Issac Graf,,Right,Normal cornbelters,Danny Rollins,,Right,Burlington bees 2025,Stretch,10,Top,1,1,1,,,Foul,,,,,,,82.14168718,-0.045700723,-3.564411911,,,,5.121448598,2.58690963,6.000000192,,,,1.744307655,0.730112506,73.76488398,-7.60471526,-3.564411911,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Burlington Bees 2025,,,,8c001b0d-874d-4784-b895-723c0513e0da,659e6c78-1ef8-4a3a-b9f4-dbcd1fe327c7,82.36528004,5.114564577,2.58690963,0.034674566,-3.564411911,73.93126564,1.750458768,-0.730112506,-7.51147353,-3.564411911,0.468411428,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.66700175,Kannan Kleine,,Normal cornbelters,2022-11,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,104.94503,0.0,,-2
