Unnamed: 0.1,PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,TaggedPitchType2,GeneralPitchType,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Good Swing Decision,Unnamed: 0,xBA
270,271,6/3/25,9:04:41 PM,2,3,Aiden Cline,,Right,Lafayette aviators 2025,Tyler Thompson,,Right,Normal cornbelters,,8,Bottom,1,1,1,Fastball,,BallCalled,,,,,,,92.92741113,-1.554753102,-4.141734287,2390.43727778692,220.8874418650821,1:15,5.810665796404099,1.5375478941088816,6.000000192000004,-17.63069461,15.420122435138182,10.366942553648387,2.8923242484488947,1.454560579,83.20486326565916,-4.892595028,-2.178763301,0.4137734519339426,,,,,,,,,,,,-7.006052397,8.866016192021918,-1.205600809,49.999999999999964,5.673449071279074,9.405044762268538,-134.6881698,-4.257377135,-12.60962789,34.76855816241833,-16.21682308,Normal Cornbelters,Lafayette Aviators 2025,,,,532a99cb-364f-4d27-8cac-bdf57743990e,8d928751-eac1-4bc4-9b94-ca38a9c6126a,93.18847853185088,5.812378753394486,1.543533373118564,-1.576381691,-4.213687783,83.41978994189562,2.891665412861944,-1.459309631,-4.901184599,-2.250420776,0.4136006731674905,11.044887332755923,14.501117571191076,-39.66956694,80.25269106905141,1840.012150922633,-1525.957294,76.97387285669033,-0.581920137,-0.63835906,-0.503851828,,,,,,,,,,,,,,,,,0.8890362455020723,0.0,,,medium,high,17.77257803785374,10.650072846494336,54.667001749344,Jimmy Janicki,,Lafayette aviators 2025,2022-11,Other,Other,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,,
271,272,6/3/25,9:04:56 PM,2,4,Aiden Cline,,Right,Lafayette aviators 2025,Tyler Thompson,,Right,Normal cornbelters,,8,Bottom,1,2,1,Slider,,StrikeSwinging,,,,,,,84.12240688639343,2.665690777509816,-2.360748824,2477.543181348943,28.387604698786625,7:00,4.966811982,2.1384302326325657,6.000000192000004,-50.09940242,-9.587176082,-7.584847629,3.273232811318538,0.688947903,75.24885954118278,-6.833656735,-3.802517848,0.4581045208141077,,,,,,,,,,,,3.2623627426364554,-6.152544285,-1.941660857,50.000000000000014,5.155442693,5.258721905432082,-121.9942645,4.169713337693959,4.7816860691398135,30.12788869,-41.19191106,Normal Cornbelters,Lafayette Aviators 2025,,,,532a99cb-364f-4d27-8cac-bdf57743990e,e721a20f-7295-42c3-91ed-bae8f376bd8a,84.30677544274573,4.953627285806662,2.1399016296291635,2.8211939260537084,-2.378708816,75.36504279881372,3.283911747303527,-0.689815522,-6.673257525,-3.815260734,0.4579604533708465,-7.41226996,-12.64545046,-50.90460551,34.01400985968927,1562.37197774758,-1922.814088,63.06134195800044,0.5547830691677778,-0.776097104,0.2998149948204183,,,,,,,,,,,,,,,,,0.9614154413506892,0.0,,,medium,high,59.38739112627966,12.887087034702944,54.667001749344,Jimmy Janicki,,Lafayette aviators 2025,2022-11,Slider,Breaking,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,-1,,
272,273,6/3/25,9:05:28 PM,2,5,Aiden Cline,,Right,Lafayette aviators 2025,Tyler Thompson,,Right,Normal cornbelters,,8,Bottom,2,2,2,Fastball,,StrikeSwinging,Strikeout,,StrikeoutSwinging,1.0,0.0,,93.33698838182072,-2.162897542,-3.116468104,2458.439408730802,221.3174742684444,1:30,5.590885054883278,1.6645313632489716,6.000000192000004,-15.85349397,16.849333307178327,12.245077503992812,2.255643083209954,0.214330999,83.63845812007588,-5.163551042,-0.793873224,0.411589391686354,,,,,,,,,,,,-7.672302959,9.842009694851814,-1.417524319,49.999999999999936,5.405177818262714,6.958106886890579,-135.3909183,-5.656230731,-13.9564877,35.069449654154326,-14.27070453,Normal Cornbelters,Lafayette Aviators 2025,,,,532a99cb-364f-4d27-8cac-bdf57743990e,bcb567ce-746d-41d2-a676-b25eae5bac84,93.59359029607816,5.593244348378413,1.6710414507351112,-2.192095682,-3.194238987,83.84875155562843,2.254452516,-0.219461506,-5.180263815,-0.871251123,0.4114200034097078,12.975383551343784,16.021369669391603,-28.49812507,86.20871523,2160.557003474052,-1172.995209,87.88327244515924,-0.660058575,-0.477130006,-0.580232398,,,,,,,,,,,,,,,,,0.8297915352884703,0.0,,,medium,high,12.412156290208888,-47.17712174,54.667001749344,Jimmy Janicki,,Lafayette aviators 2025,2022-11,Other,Other,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,-1,,
273,274,6/3/25,9:05:47 PM,3,1,Aiden Cline,,Right,Lafayette aviators 2025,Zach Zychowski,,Right,Normal cornbelters,,8,Bottom,2,0,0,Slider,,InPlay,,GroundBall,Out,1.0,0.0,,84.21654959313935,1.098493120937775,-2.28529052,2551.7981586801643,16.396890035522336,6:30,5.119617971130002,2.520477743158485,6.000000192000004,-50.72695008,-10.34807578,-5.184423196,1.914242312,0.036619123,75.58924839507749,-8.499145145,-3.27180483,0.4573499396339904,,,,,,,,,,,,1.983106300482374,-6.005801193,-2.331249213,49.99999999999995,5.179995651520025,5.0351839425451566,-122.2394294,0.8098558095060026,2.915593497931552,30.455196137341808,-41.00387122,Normal Cornbelters,Lafayette Aviators 2025,,,,532a99cb-364f-4d27-8cac-bdf57743990e,14874156-ba25-435d-aa23-abc18a3b9e8c,84.39275515741731,5.106666727,2.523323376341592,1.2537631304860548,-2.320046969,75.69939130769205,1.9249130679035849,-0.038560065,-8.33892971,-3.300943951,0.4572096752189805,-4.853606263,-13.42849201,-52.99381879,46.97392096805992,1535.9303018798794,-2037.790949,60.19011718,0.5774214288224797,-0.798570585,0.1699103120419097,,,,,,,,,,,,,,,,,0.9380111444551154,0.0,,,medium,high,47.72347112874608,21.33169209072737,54.667001749344,Jimmy Janicki,,Lafayette aviators 2025,2022-11,Slider,Breaking,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,-1,,
274,275,6/3/25,9:08:05 PM,1,1,Zach O'Donnell,,Left,Normal cornbelters,Jimmy Janicki,,Right,Lafayette aviators 2025,,9,Top,0,0,0,Fastball,,BallCalled,,,,,,,82.01941532683024,1.1749504634126282,-0.730065307,,,,4.815334180875445,-0.522343119,6.000000192000004,,,,2.5748072401920323,1.20089792,73.47806654784051,-6.410467041,-0.730065307,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Lafayette Aviators 2025,,,,532a99cb-364f-4d27-8cac-bdf57743990e,93b94643-32dc-48c1-81c4-12cadc41e574,82.24740413598578,4.808432879079866,-0.522343119,1.255375555305959,-0.730065307,73.64680246618745,2.580929272768488,-1.20089792,-6.317179158,-0.730065307,0.4682560491878884,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Other,Other,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,,
275,276,6/3/25,9:09:02 PM,1,2,Zach O'Donnell,,Left,Normal cornbelters,Jimmy Janicki,,Right,Lafayette aviators 2025,,9,Top,0,1,0,Fastball,,BallCalled,,,,,,,83.89920619475778,0.8607492174923385,0.5932682006109434,1852.693965312348,125.58940968293425,10:15,5.594111490918335,-1.362594797,6.000000192000004,-26.30181672,14.165667128252204,-16.63761575,4.202371273845623,2.197663428,74.98263163877314,-4.13399014,-2.571739227,0.4578514811420572,,,,,,,,,,,,9.215043324813529,7.368844598355893,1.3238729421262845,50.00000000000004,5.649049421042072,-0.75830871,-121.9119576,1.0348389359548094,13.53216419778094,29.384576512765552,-21.35300279,Normal Cornbelters,Lafayette Aviators 2025,,,,532a99cb-364f-4d27-8cac-bdf57743990e,a6fbff6f-380a-4865-9f5f-4e301f6ff861,84.13442416738955,5.593133298223548,-1.370372946,0.8710629574178935,0.6856796220208091,75.16688454676449,4.203928801523865,-2.191625759,-4.109542117,-2.479791688,0.4576550820633237,-17.50259359,12.530781438204794,0.4175757982392718,93.33647138924766,1852.6447616814648,13.502448630601195,99.99734421162886,-0.581957214,0.007288008,0.8131867472883056,,,,,,,,,,,,,,,,,0.574438475,0.0,,,medium,high,5.9971757496772256,-33.53654637,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Other,Other,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,,
276,277,6/3/25,9:09:21 PM,1,3,Zach O'Donnell,,Left,Normal cornbelters,Jimmy Janicki,,Right,Lafayette aviators 2025,,9,Top,0,2,0,Fastball,,StrikeCalled,,,,,,,82.86919004686722,2.240171204163216,0.3690305666530132,,,,4.865135285220488,-0.29794078,6.000000192000004,,,,3.680158881228786,-0.045038637,74.04556849707105,-5.209176925,0.3690305666530114,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Lafayette Aviators 2025,,,,532a99cb-364f-4d27-8cac-bdf57743990e,3c1f4ca6-eb05-42f4-a5cc-a1c0ac4a2a23,83.10344116,4.858400685,-0.29794078,2.3186402294869817,0.3690305666530124,74.22065781981024,3.6861674032289713,0.045038637,-5.117101079,0.3690305666530123,0.463665308152452,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Other,Other,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,
277,278,6/3/25,9:09:42 PM,1,4,Zach O'Donnell,,Left,Normal cornbelters,Jimmy Janicki,,Right,Lafayette aviators 2025,,9,Top,0,2,1,Changeup,,BallCalled,,,,,,,75.66680443,-0.353145545,4.517564397756911,1319.5107148427587,107.55812306531452,9:30,5.584880946163431,-1.968629556,6.000000192000004,-41.47565301,8.398095564386452,-17.22793066,1.7993380954571443,-0.8030274855121383,68.13919674280507,-8.175298104,1.254031173466738,0.5082852748024739,,,,,,,,,,,,10.847806498521528,4.662203615,1.6098661027199366,49.999999999999936,5.532005987086598,-8.192778499,-109.653015,-1.811702335,12.937724635662436,23.08330438,-26.61363453,Normal Cornbelters,Lafayette Aviators 2025,,,,532a99cb-364f-4d27-8cac-bdf57743990e,0ca39c5b-a7d8-4bd4-81b4-e23cefba9ed5,75.86583094208409,5.5794129063960725,-1.976946197,-0.290099193,4.61526391468496,68.28144909,1.8043488942701824,0.8092819211024121,-8.098751114,1.349515779381404,0.5080911544489715,-18.14964429,6.119119195,7.2036646836407785,32.15942807710272,1309.095398130142,165.46227720943986,99.21066827306076,-0.29929193,0.1253966908704924,0.945885834,,,,,,,,,,,,,,,,,0.8467133378445864,0.0,,,medium,high,118.94348526939248,-11.40388724,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Changeup,Offspeed,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,-2,,
278,279,6/3/25,9:10:02 PM,1,5,Zach O'Donnell,,Left,Normal cornbelters,Jimmy Janicki,,Right,Lafayette aviators 2025,,9,Top,0,3,1,Fastball,,BallCalled,Walk,,Walk,0.0,0.0,,83.58497680155519,1.2175399794504431,0.4592100522811223,1763.9484696118116,125.0422014395286,10:15,5.485958555,-1.626672458,6.000000192000004,-27.00860542,13.783773328074616,-16.40230006,4.367021984901579,2.56673481,74.65561129727104,-3.913541572,-2.661373658,0.4596857468240307,,,,,,,,,,,,9.042030041,7.036826398748211,1.5987326310944332,49.999999999999964,5.569564249881359,-0.478452088,-121.4414321,1.7662105171023768,13.17123513116154,29.232880607976263,-21.92373028,Normal Cornbelters,Lafayette Aviators 2025,,,,532a99cb-364f-4d27-8cac-bdf57743990e,15f87f4a-3700-4290-8685-8551ee7a2410,83.8207156,5.484602186406943,-1.634050568,1.232421423964518,0.5472366211010452,74.84089795895684,4.368904256304882,-2.560878301,-3.884404782,-2.573030268,0.4594865098101132,-17.22529656,12.080027602990572,-3.912197534,78.22419765613763,1759.8380756216577,-120.3501186,99.76697766057428,-0.572841664,-0.068227684,0.8168215297795854,,,,,,,,,,,,,,,,,0.9963298675337452,0.0,,,medium,high,19.59822210947616,-38.85428709,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Other,Other,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,,
279,280,6/3/25,9:10:39 PM,2,1,Zach O'Donnell,,Left,Normal cornbelters,Sawyer Solitaria,,Right,Lafayette aviators 2025,,9,Top,0,0,0,Changeup,,BallCalled,,,,,,,74.33024899619583,-0.61032937,3.5835800836459906,,,,5.415545160521891,-1.928683233,6.000000192000004,,,,0.7730509896562006,-1.4062231794076685,67.12140114055431,-9.805058077,3.583580083645993,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Lafayette Aviators 2025,,,,532a99cb-364f-4d27-8cac-bdf57743990e,bcf1152a-4bec-4167-9d95-2a62d16dfe71,74.52598592606205,5.407314817459176,-1.928683233,-0.512664423,3.5835800836459946,67.26145455643625,0.7806085532413776,1.406223179407669,-9.691587363,3.5835800836459946,0.5177516005234728,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Changeup,Offspeed,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,,
