PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,TaggedPitchType2,GeneralPitchType,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Good Swing Decision
11,06/01/2025,6:05:55 PM,2,4,Luka Zachman,,Right,Normal cornbelters,Mason Mccue,,Left,Danville dans 2025,Stretch,1,Top,1,1,2,Curveball,,Foul,,,,,,,79.40334008981216,1.3763571400144132,-3.6816184132477994,2245.513766154864,15.691935683133057,6:30,5.317594708454075,2.92347158496209,6.000000192000004,-59.58488321620101,-13.942120009605894,-6.024878899380765,1.6342570941755796,1.0049915608366595,71.4244847184358,-9.864880980721932,-4.825772450441013,0.4862476179182254,,,,,,,,,,,,1.908809684711281,-8.06866236428465,-2.619714359809292,49.99999999999999,5.395747361480939,7.5760262499802735,-115.07682306168935,1.0753658206085106,2.4813015144225257,27.44111611736863,-42.66267205277662,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,875234dc-f7a2-4ce4-aa73-fa6b55817c01,79.5434818849004,5.301575840730011,2.9255005254461874,1.5651132255929905,-3.7060056678523057,71.49248585380673,1.6469477904192815,-1.0063255661014845,-9.678237588705986,-4.845493273285123,0.4861244296287874,-5.792116352795796,-17.6063843302215,-37.039801627129805,53.29118888544725,1792.4078263807153,-1352.6293867575691,79.82172513909677,0.7684675536267496,-0.6023696702041434,0.2158897854023444,,,,,,,,,,,,,,,,,0.984146726373767,0.0,,,medium,high,42.03793000309749,18.31202603404576,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Curveball,Breaking,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
12,06/01/2025,6:06:38 PM,2,5,Luka Zachman,,Right,Normal cornbelters,Mason Mccue,,Left,Danville dans 2025,Stretch,1,Top,1,1,2,Fastball,,BallCalled,,,,,,,86.58772141165306,2.286075751991438,-2.4650973299923766,2414.532051129718,184.97040431438364,12:15,5.536892383705431,1.7286217999885554,6.000000192000004,-20.3010161377755,17.824861347086056,1.4282443651445889,5.972902497244424,0.4448183701654495,77.04199838303896,-1.5738762271475029,-2.193642943969148,0.4444075683109,,,,,,,,,,,,-1.6377753861868631,8.849274212982886,-1.528528619664267,49.999999999999936,5.711660067787625,5.3634275614292015,-125.61954459488732,4.385908511377565,-2.552508529410091,31.294019268317754,-18.382263423968613,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,879cc486-2efa-41a5-a5d5-905ccb13ae99,86.86117616554732,5.538503732898295,1.7310980743345423,2.2653852539178243,-2.494549346616118,77.26705679213697,5.972528053094769,-0.4466747855921311,-1.5782404511697472,-2.2217504082862933,0.4441915866038122,1.7053383729706426,16.53342265683418,-48.27057329762488,83.73902956626651,1607.1456830632817,-1801.956653014645,66.56137292985304,-0.6631107453168609,-0.7462964312987854,-0.0576695420132185,,,,,,,,,,,,,,,,,0.9966409894654088,0.0,,,medium,high,14.634873390360172,30.20266360842067,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Other,Other,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
13,06/01/2025,6:06:58 PM,2,6,Luka Zachman,,Right,Normal cornbelters,Mason Mccue,,Left,Danville dans 2025,Stretch,1,Top,1,2,2,Curveball,,BallCalled,,,,,,,76.36234007824568,4.044118198279871,-2.316075209939811,2260.899687134244,19.711400282603336,6:45,5.539563210239496,3.6628581110350735,6.000000192000004,-65.65225759221829,-16.312303803246564,-7.444491948256677,3.836451545448115,-0.8887648942179542,68.39700210050907,-8.389472046139415,-3.7319624231120985,0.5055578888734167,,,,,,,,,,,,3.197082801569887,-10.305831106171608,-3.469817676612522,49.99999999999996,5.832023721669065,4.676397491843396,-110.58139217792647,6.0262652721004,3.8467574627194687,24.915586255874363,-44.57411401277224,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,8a8a1f83-5f9b-4f0a-8de8-f0838eea42a3,76.48548348915124,5.521302683344218,3.6632387153459702,4.259007819488202,-2.3208567495627057,68.44140277871799,3.850489707954288,0.8886159370261973,-8.18095826988118,-3.7340167002143168,0.5054553331312321,-7.397432082901589,-20.25870775079258,-25.841050690165275,58.24901137347248,2034.824886100257,-985.4720078169622,90.0006708691909,0.8472694237364872,-0.4358760423670441,0.3035565833443306,,,,,,,,,,,,,,,,,0.987268871728862,0.0,,,medium,high,37.57588976387476,29.88776531694245,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Curveball,Breaking,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
14,06/01/2025,6:07:13 PM,2,7,Luka Zachman,,Right,Normal cornbelters,Mason Mccue,,Left,Danville dans 2025,Stretch,1,Top,1,3,2,Fastball,,StrikeSwinging,Strikeout,,StrikeoutSwinging,1.0,0.0,,85.64030435001416,-0.0894580874167655,-3.028178127130692,2290.8644167884827,189.2033245239913,12:15,5.601632967217567,2.156333245419668,6.000000192000004,-20.441870494820467,18.423919850921937,1.997727420519868,3.8148855693469206,0.4941824460290612,76.57684568194765,-3.965977278485603,-2.6492463951265197,0.448699178333831,,,,,,,,,,,,-2.1220162051540994,10.000938339965984,-1.910599548463337,50.00000000000004,5.58251636382257,6.514053158828671,-124.3052233173458,-0.8268336849594241,-3.246132730302362,30.10088495727903,-16.875215769251742,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,ec5a1cad-8af6-420a-909f-fbd7b1a8ce86,85.90327353139448,5.603203845566704,2.158965662634957,-0.1094194832880674,-3.059197916752402,76.79250931452366,3.814536265102311,-0.4961491439588015,-3.969888196059408,-2.678900040903787,0.4484877570280222,2.289471307907148,17.187102022167835,-45.24560328682424,67.9949560896493,1612.9271114680907,-1626.8146511507807,70.40692149425504,-0.6950057224215931,-0.7101313544480209,-0.1126077494271984,,,,,,,,,,,,,,,,,0.9964199348512666,0.0,,,medium,high,28.80453951931561,31.48926611564654,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Other,Other,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-2
15,06/01/2025,6:07:42 PM,3,1,Luka Zachman,,Right,Normal cornbelters,Jordan Luna,,Right,Danville dans 2025,Stretch,1,Top,2,0,0,Curveball,,BallCalled,,,,,,,77.99265002882959,1.539265000198664,-3.3035758079999704,2294.616051635248,15.065810809758393,6:30,5.346344734423285,3.3230376431366877,6.000000192000004,-63.64371979309447,-16.3329443360399,-6.253431732132474,1.4760104135896668,0.2718110866870763,70.22493844270738,-10.465565143093013,-4.492652479914075,0.4950528393016313,,,,,,,,,,,,2.1655147918932105,-9.430367240709822,-3.050059632677754,50.0,5.435445753555135,6.700992291874656,-113.06378549637436,1.2653251247888704,2.7152326848342887,26.63549317705504,-43.99832409930407,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,b8f0db39-f721-4ae2-bc79-ce6b7e97c2f1,78.11258715867292,5.328844035683837,3.3242778921628693,1.7458709518918356,-3.3185785443068587,70.27000441655609,1.4895560208833327,-0.2725845361452391,-10.265796218839654,-4.504121256916801,0.4949459081808009,-6.10971471024805,-20.24956157642315,-28.04935508742801,94.03179899485406,2025.09700440816,-1079.0018290805783,88.25428563375486,0.8522080100156373,-0.4702319711882223,0.2293979096191293,,,,,,,,,,,,,,,,,0.9977558501839552,0.0,,,medium,high,5.371380904631224,20.80821561364301,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Curveball,Breaking,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1
16,06/01/2025,6:07:56 PM,3,2,Luka Zachman,,Right,Normal cornbelters,Jordan Luna,,Right,Danville dans 2025,Stretch,1,Top,2,1,0,Fastball,,StrikeSwinging,,,,,,,83.93520424300297,-0.920184044281152,-4.505574420809824,2010.8153535859608,198.59283986505488,12:30,5.871462392353216,3.470903446519323,6.000000192000004,-22.25402491389869,18.303323979758726,4.3971309536155445,3.1590221664408946,0.3587741709472544,75.21156907309705,-5.127354956994075,-3.67432620389278,0.4583595684163944,,,,,,,,,,,,-3.910435119443537,10.214667430582958,-3.105691007859608,49.99999999999999,5.783387837907266,9.450328047790704,-121.61975019131413,-2.6338985153859014,-5.73443642991974,28.505255269458416,-17.194805782107153,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,23431351-c19f-4895-bcb7-eefa03b7c498,84.18979548620155,5.872618564746699,3.474508779716866,-0.9353995563335146,-4.548382406855051,75.42021564991045,3.1590012255188933,-0.3615329591082243,-5.126151237846027,-3.715994788464789,0.4581499857131755,4.801180023539209,17.02346880762458,-41.95921237436663,76.4503645385772,1495.2844684500114,-1344.4339867130698,74.36209723500549,-0.7048101016080155,-0.668601413011638,-0.2370967549127149,,,,,,,,,,,,,,,,,0.9974716516580168,0.0,,,medium,high,21.194671915280555,53.50481813453025,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Other,Other,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,-1
17,06/01/2025,6:08:16 PM,3,3,Luka Zachman,,Right,Normal cornbelters,Jordan Luna,,Right,Danville dans 2025,Stretch,1,Top,2,1,1,Slider,,InPlay,,GroundBall,Single,0.0,0.0,,78.58413285139378,1.7242928243722455,-3.6961735831958937,2310.2622301170663,32.250625905484775,7:00,5.393495189645658,3.321688816835231,6.000000192000004,-52.018626366232375,-5.501143549868658,-7.239728711646911,2.664981630746892,0.7215955311198918,70.51741400620548,-8.106719059191652,-5.068903580025648,0.4908848460863503,92.09108199271664,-14.54181156640714,-0.233697778369012,2925.6264358609915,2.26495428512559,-109.97667926458996,12.95459915235626,9.79872477567486,,4.549671896647487,0.0716949633401741,2.5858677509992267,-3.6060970264812378,-3.0160353946468854,50.00000000000004,5.504356185862632,7.561337515671857,-113.88700754224853,1.9681189584037635,3.30011604712326,26.428445025652348,-36.7761947111618,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,d3657e87-5ced-4d0d-a161-d8c198863683,78.76648061764222,5.381339695157127,3.324153722841999,1.8686521010286627,-3.726132713192598,70.6348306103942,2.6751768540373275,-0.7232031305774217,-7.953666133936464,-5.092816807874272,0.4907197338754112,-6.953067154335739,-8.7371379049802,-60.44726294923347,26.930793164501885,1139.4778159044663,-2009.7019378422929,49.32244491772376,0.4171307638531563,-0.8699020880155481,0.263196282484141,-0.3635865657979124,89.14017210132451,-23.122822170848437,0.8048203762235547,0.5088961743729954,2.5481320707483266,0.777267496564582,9.767848405263496,0.0107333730853493,-0.2393828053277303,-0.0111168374400747,-0.954482910776539,-0.2889819450203866,-0.0738363629100164,,,0.9886243378119064,0.0,0.9897725035259504,53.90833643457126,medium,high,65.7622861519483,8.775622470018623,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Slider,Breaking,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,-1
18,06/01/2025,6:08:55 PM,4,1,Luka Zachman,,Right,Normal cornbelters,Jorge Santana,,Right,Danville dans 2025,Stretch,1,Top,2,0,0,Fastball,,Foul,,,,,,,83.71783425622841,-1.1285712868158686,-4.298010764441527,2099.2278690633425,199.08309120264263,12:45,5.491028466036114,2.8854476818441706,6.000000192000004,-21.215323270147152,19.520740088932783,5.044822142416463,2.6711036363084784,0.6962040233346036,75.0365029550627,-5.139657795767716,-3.34389993846036,0.4593683306549591,,,,,,,,,,,,-4.1846036075093815,10.94170003943006,-2.537618365440484,49.99999999999999,5.38654463889294,8.966337435110416,-121.3340422110893,-3.038650422401445,-6.110169288057111,28.283788781714776,-16.19747311407692,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,d6e3e164-b4d0-44d1-ab04-ad08ecf2a1d5,83.96766476813106,5.492691001217775,2.889016752243067,-1.1501127576157475,-4.3413754889877,75.24446485227368,2.670676650480757,-0.6988642473038429,-5.145075459515491,-3.38689367249001,0.4591692082383969,5.456464892459863,18.31233966534448,-37.15892210246572,80.77857943902919,1673.0073050886333,-1267.9921937347608,79.69631738145296,-0.7531664113894798,-0.6040278963619743,-0.2605583565561098,,,,,,,,,,,,,,,,,0.994794781243881,0.0,,,medium,high,17.29927850487376,-22.989118527411705,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Other,Other,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-2
19,06/01/2025,6:09:11 PM,4,2,Luka Zachman,,Right,Normal cornbelters,Jorge Santana,,Right,Danville dans 2025,Stretch,1,Top,2,0,1,Curveball,,StrikeCalled,,,,,,,77.29845030201977,1.7655952499265086,-2.933226985599421,2169.407760065174,19.95149231720802,6:45,5.217885068981088,2.755001832810738,6.000000192000004,-60.617727443909786,-12.543221558392396,-6.95051287259883,1.8100135554751495,0.5527143136948729,69.52847782957457,-9.682452413799718,-4.254721142025838,0.4990326225210579,,,,,,,,,,,,2.6933979032878668,-7.448098193015912,-2.5118749446158404,50.00000000000004,5.327108515757015,5.9364454443881565,-112.09573978643206,1.7789153386758247,3.3247261373810315,25.89678461525957,-41.36797028589809,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,fcc06e02-ee8b-4994-9f88-c12b914081fa,77.43988133925869,5.201827974162105,2.7569594736343563,1.9539832159703137,-2.956697091209086,69.59681188468824,1.8224985592525536,-0.5539492023841467,-9.496919309184378,-4.273139948240813,0.4989034836111929,-6.72637487396262,-16.281204298368603,-40.71121570362818,84.1818096122953,1644.4255491220536,-1414.9892730426009,75.80066686369055,0.7125125066485746,-0.6522468016801467,0.258650415749491,,,,,,,,,,,,,,,,,0.9971098180905286,0.0,,,medium,high,14.236371348934286,65.12782210564889,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Curveball,Breaking,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-2
20,06/01/2025,6:09:28 PM,4,3,Luka Zachman,,Right,Normal cornbelters,Jorge Santana,,Right,Danville dans 2025,Stretch,1,Top,2,0,2,Fastball,,BallCalled,,,,,,,85.81472129176082,-1.9174336400021257,-3.577135212548384,1945.4151774387071,197.86159857533227,12:30,5.53647117533718,3.53112789263116,6.000000192000004,-20.622130510582675,18.10537018768414,4.076542131450052,2.031763920275492,-0.5419466146042969,77.00926169997273,-5.812371208688056,-2.8051440351547137,0.447900201328654,,,,,,,,,,,,-3.4149071590821327,10.44240820964995,-3.24173563362539,50.00000000000002,5.367981316236524,7.652548146736173,-124.43611831753005,-4.813711619671253,-5.245026272166364,29.726363859633118,-16.135339643729967,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,d0693808-6dcc-4e35-8747-750e92f128f8,86.06859920116125,5.537721152721601,3.5343569049181376,-1.9336495709096728,-3.6156106109208928,77.21915653454742,2.0315971198055456,0.5394416788716054,-5.813500734015508,-2.8428912119285994,0.4476988362998727,4.438535334598852,16.9194488025333,-39.9096964892376,83.33661091721368,1492.2435139975707,-1248.1384168196482,76.70565806740684,-0.7300845993460159,-0.6415794588705332,-0.2352706436280588,,,,,,,,,,,,,,,,,0.9968686562829115,0.0,,,medium,high,14.997050174507638,17.126141730858656,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Other,Other,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,-2
21,06/01/2025,6:09:45 PM,4,4,Luka Zachman,,Right,Normal cornbelters,Jorge Santana,,Right,Danville dans 2025,Stretch,1,Top,2,1,2,Curveball,,InPlay,,GroundBall,Single,0.0,0.0,,75.97279540668299,-0.3105174242553176,-2.34278058803475,,,,6.427324252174116,2.3031446905969646,6.000000192000004,,,,2.24859577710946,-0.1245649538617913,68.48655961235242,-9.113063561824925,-2.342780588034713,,92.55792413266909,-8.520693130397165,-31.2153709003228,3589.3983995510303,52.43379837867866,-96.69900055681146,2.1767564070832544,15.290674262915994,,-28.28958404690428,0.1007701162208491,,,,,,,,,,,,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,0072a8aa-9ef3-4554-8ce4-d93e712628d1,76.17562804838367,6.419361744382114,2.303144690596961,-0.2167878544696925,-2.34278058803473,68.63236396555665,2.255815507585954,0.1245649538617887,-9.004817635536892,-2.342780588034729,0.5059070398054184,,,,,,,,,,,-47.43928321972153,78.28416271121456,-13.71399270643154,-0.2062749041880585,2.126966510167768,2.319320324277333,-7.246680765055901,13.464410024355706,0.2461032601278644,-0.5847950631196307,-0.0092906512086085,-0.7200408239302323,-0.2768952096476621,0.6362941574052441,,,,0.0,0.995997018861262,54.0468761497288,low,high,,,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Curveball,Breaking,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,-1
22,06/01/2025,6:10:23 PM,5,1,Luka Zachman,,Right,Normal cornbelters,Ben Fabbian,,Right,Danville dans 2025,Stretch,1,Top,2,0,0,Fastball,,Foul,,,,,,,84.27949414424106,-0.4480797083579105,-2.8898714394402614,2354.192139037514,186.5146042508173,12:15,5.656991578986852,1.9919049856401905,6.000000192000004,-23.724721595546058,16.39845251315743,0.7083299689246734,3.262950128106951,0.637175622061638,75.47425751088845,-4.941841858719083,-2.7555106040994755,0.4558995500916437,,,,,,,,,,,,-1.376586113633898,9.02814984153708,-1.7567215664519116,50.000000000000064,5.606728364999239,6.154313151823324,-122.34174718639449,-1.680467717644449,-2.0398287202002057,29.156390917055106,-18.79611474077319,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,44a0be0e-40cd-4558-9000-19a9e2bb5375,84.5356515930503,5.657242162831299,1.9945012324881304,-0.4525867578373037,-2.920870000404944,75.68472481178416,3.2636545220635558,-0.6391214546578853,-4.929904023660988,-2.784697580153123,0.4556870768734006,1.0004338889747917,14.974014582391302,-53.94213046896596,74.05381590759958,1385.6823518582746,-1903.1828727829984,58.86020639015454,-0.5848014419973134,-0.8084229155404002,-0.0667807087939451,,,,,,,,,,,,,,,,,0.9961960210696144,0.0,,,medium,high,23.351565683160366,-20.503349804965804,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Other,Other,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-2
23,06/01/2025,6:10:46 PM,5,2,Luka Zachman,,Right,Normal cornbelters,Ben Fabbian,,Right,Danville dans 2025,Stretch,1,Top,2,0,1,Fastball,,StrikeSwinging,,,,,,,84.65649523147522,0.1029337099850359,-3.4283656460193304,2249.166274569536,185.61622037724297,12:15,5.594190830690446,2.302645049523183,6.000000192000004,-23.117612922270965,16.70295955540272,0.7326271503434791,3.763560547305978,0.8264122036245313,75.7110689381496,-4.278532445826131,-3.289507052343174,0.454177140964824,,,,,,,,,,,,-1.579511572509492,9.0042440399262,-2.023478785712008,49.999999999999936,5.589228116801814,7.335804091920672,-122.82535313089232,-0.4854639691788968,-2.3580684787751927,29.480704367616152,-18.731524431204548,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,6481f033-ef7a-4de3-8f32-4cf125641c8a,84.91738789036312,5.594670746692532,2.3051290625604386,0.0958427714413523,-3.4576704710587154,75.92266774139794,3.764069356559819,-0.8281680809257658,-4.269309399689208,-3.316787528572989,0.4539661531940326,1.0097601284976003,15.296440664886877,-52.5260413003573,76.754073786515,1368.3945055223946,-1785.0057164942436,60.84007754314603,-0.6054802901672324,-0.7936299493179412,-0.05954092512387,,,,,,,,,,,,,,,,,0.9974280754815228,0.0,,,medium,high,20.921333592136563,43.463413976257314,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Other,Other,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-2
24,06/01/2025,6:11:06 PM,5,3,Luka Zachman,,Right,Normal cornbelters,Ben Fabbian,,Right,Danville dans 2025,Stretch,1,Top,2,0,2,Fastball,,BallCalled,,,,,,,85.73236308939448,0.6461655313456446,-2.9862263317007294,2344.4159257909487,190.20878044237844,12:15,5.5717515395545965,2.847050154525803,6.000000192000004,-20.760259826938476,18.047270644166204,2.383872433701669,4.443114045431428,-0.2678105548315834,76.54461529321537,-3.294924400376049,-2.5338377327398742,0.448362751859487,,,,,,,,,,,,-2.3226404981869617,9.544443469908364,-2.6049655589877534,49.99999999999999,5.612461396529302,6.417325428125796,-124.43023945865212,0.7626224969642298,-3.557788039626283,30.314297548209385,-17.554005352449497,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,04df9998-3425-4171-93a7-11bd54d1ef8e,85.9954570813769,5.573233502291393,2.84989158335517,0.6268919425851148,-3.020316027277947,76.76359500195683,4.442816088296738,0.2656329879417558,-3.2980968909530857,-2.567010220029991,0.4481530225313132,2.704883960296915,16.78288326384764,-46.92167236675582,85.62702216912635,1601.230292549969,-1712.4098759708706,68.29975325345706,-0.6721846288193345,-0.7304206805339566,-0.1210514528096428,,,,,,,,,,,,,,,,,0.9970734205941908,0.0,,,medium,high,12.935680047786263,25.00327540858501,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Other,Other,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
25,06/01/2025,6:11:27 PM,5,4,Luka Zachman,,Right,Normal cornbelters,Ben Fabbian,,Right,Danville dans 2025,Stretch,1,Top,2,1,2,Slider,,StrikeSwinging,Strikeout,,StrikeoutSwinging,1.0,0.0,,77.92998325035688,2.9500369522147056,-0.7677998744635535,2320.4903856615324,42.25349253667728,7:30,5.1383534742975545,1.4934714206522,6.000000192000004,-50.41652010130366,-3.3347644950855013,-6.530207107007623,3.681394040603418,-0.2356564036461715,69.72307276402704,-6.616451060316288,-2.0108532372839965,0.4938531710771386,,,,,,,,,,,,3.2653838447518604,-2.849809504616001,-1.4271616972082986,49.999999999999936,5.349812386017466,1.698829937197966,-113.08598159944056,4.412942601591794,4.120090761848952,25.55156971935539,-35.76979035377181,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,50bb8c6a-13b5-4174-b524-0d42a8445ce7,78.125115948958,5.127132574943656,1.4963122782385612,3.08265177715463,-0.8023059756251165,69.85431802133876,3.691029676177597,0.233754914471577,-6.471960894425708,-2.0390859338625864,0.4936734022684977,-6.202205990019751,-6.391619339998831,-67.82705345144265,0.6931063650257409,875.7613439030247,-2148.8875490524806,37.74035649164562,0.2793454917369858,-0.9260488913596032,0.2537706583864088,,,,,,,,,,,,,,,,,0.997297452057204,0.0,,,medium,high,90.62379572852316,17.973377591646248,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Slider,Breaking,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-2
26,06/01/2025,6:14:02 PM,1,1,Ab Trier,,Right,Danville dans 2025,Zach Zychowski,,Right,Normal cornbelters,Stretch,1,Bottom,0,0,0,Sinker,,InPlay,,GroundBall,Out,1.0,0.0,,84.21081740023592,-0.090343900016614,-5.33654601193469,1794.9849136755556,257.721486038383,2:30,5.467819620191226,3.405167092619604,6.000000192000004,-33.79907860267544,6.56372919337241,15.525647000900433,2.566898950167579,0.275173111537304,75.50520069816915,-6.477776714692783,-2.4013603771979057,0.4572589422268271,,,,,,,,,,,,-10.204813946607215,3.5809185540058297,-2.9782114981782946,50.00000000000002,5.440853867939511,10.913766561660038,-121.88693973883652,-1.2200462017120652,-15.038942585106726,28.50983857695455,-26.896811919796235,Normal Cornbelters,Danville Dans 2025,,,,224b8de9-7b39-4692-bdff-02d58ab0f8f2,1cf47c78-6d15-46f5-8596-e64c43671657,84.43403420350536,5.464199753898817,3.414627264565058,-0.0490728275443718,-5.447409342851903,75.6715182884689,2.570416587914842,-0.2822111977388873,-6.4233369852324,-2.5081214668451115,0.4570854607764931,16.575111510752848,4.818077604501167,-35.48413425751122,31.460104916777283,1461.6136490329368,-1041.9483582613225,81.4276286055251,-0.1731672334912719,-0.5804775016898305,-0.795650035679577,,,,,,,,,,,,,,,,,0.9967343237126246,0.0,,,medium,high,61.685905574900445,2.005057046716877,54.667001749344,Ty Anderson,,Danville dans 2025,2022-11,Sinker,Fastball,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,-1
