PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,RunValue,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,ff_diff,ivb_diff,hb_diff,Stuff+,xBA,xWOBA,Good Swing Decision
249,07/07/2025,8:51:24 PM,2,4,Caleb Everson,,Right,Lafayette aviators 2025,Nolan Mccrossin,,Right,Normal cornbelters,Windup,8,Bottom,1,3,0,Fastball,,BallCalled,Walk,,,,,,81.06567889427863,-0.7152210315793057,-2.430727174503194,1943.8489727502897,203.55472333226007,12:45,5.512190939453749,2.3592581930554344,6.000000192000004,-21.88374466708202,21.389138299729744,7.976557973096412,3.023190359774001,-0.7635126362869334,72.65452755943534,-4.861154916682077,-0.9166852424386877,0.4734557959931124,,,,,,,,,,,,-5.137735514403615,11.812207609361844,-2.16576422254507,50.000000000000064,5.4412060597983976,4.763471117549634,-117.72839852606856,-2.11314343935814,-7.061923629889409,26.64876104472552,-15.937926141370934,Normal Cornbelters,Lafayette Aviators 2025,,,,73642a0f-4043-4c7b-a106-08892cb6dd37,534d2a59-a798-41ee-adb6-1eb0f22374e5,81.31293254409111,5.514193004065863,2.3635601357907,-0.7403279874591266,-2.4815040709577123,72.85594953316547,3.0225894470790973,0.7602339439198013,-4.868890497315885,-0.9668487385688532,0.4732367859746289,8.452932994697854,20.106382075817105,-15.095601589436326,71.72069130005545,1876.7718482828152,-506.2373537733681,96.54926255034262,-0.8850466310097913,-0.2604303939606527,-0.3858347714238797,,,,,,,,,,,,,,,,,0.5248095976472583,0.0,,,medium,high,25.451377829950115,-28.33857678931936,54.667001749344,Vincent Alvarez,,Lafayette aviators 2025,2022-11,0.0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,107.20096126139475,,0.695,-2
250,07/07/2025,8:52:04 PM,3,1,Caleb Everson,,Right,Lafayette aviators 2025,Caleb Royer,,Left,Normal cornbelters,Windup,8,Bottom,1,0,0,Changeup,,StrikeCalled,,,,,,,73.61582361956522,-0.2922265399736347,-4.944983842560186,1848.542160784951,231.85074118989192,1:45,5.205252684240784,2.726393227107622,6.000000192000004,-36.68912527541916,15.984572586434789,15.649912939861014,1.8752148937480169,0.5767292054375069,66.23499355766906,-7.214197708357257,-1.986145798160016,0.522358211922123,,,,,,,,,,,,-10.110701009255322,8.739983466684022,-2.331675083732241,50.00000000000004,5.160082051047297,8.809032407961586,-106.6281954788929,-1.5224549307592503,-11.422467278476214,21.53480451892052,-22.30013727554446,Normal Cornbelters,Lafayette Aviators 2025,,,,73642a0f-4043-4c7b-a106-08892cb6dd37,e03e6b74-03b6-4f94-9715-c80dd45c6d5b,73.83079091980848,5.203315849283739,2.7350486985953704,-0.2711497341663756,-5.047124050395522,66.39931315434009,1.8778257747712708,-0.5833666596072458,-7.173355903389703,-2.086140122347285,0.5221358086862125,16.614245115370355,14.064034415299432,-20.54922237382354,1.1919374608754316,1730.9212383192826,-648.8603755313906,93.63709819765631,-0.5784077768829566,-0.3510119429766554,-0.7363661178578691,,,,,,,,,,,,,,,,,0.9944294141151768,0.0,,,medium,high,91.0727437147879,-0.5374595991860402,54.667001749344,Vincent Alvarez,,Lafayette aviators 2025,2022-11,0.0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,-12.057175374069473,-0.015859227206311388,11.205291303994052,107.18740239105296,0.0,,-2
251,07/07/2025,8:52:38 PM,3,2,Caleb Everson,,Right,Lafayette aviators 2025,Caleb Royer,,Left,Normal cornbelters,Windup,8,Bottom,1,0,1,Changeup,,StrikeCalled,,,,,,,73.98148218951675,-0.4510445747467811,-5.575709186956893,1853.1246518403204,230.44971364751208,1:45,5.261230111264406,2.937047243893589,6.000000192000004,-35.768626842399776,16.465193621988348,15.425787009899754,1.8593115933724047,0.9759196140672196,66.56238876143372,-7.194172311114103,-2.664518313893945,0.5201725357426452,,,,,,,,,,,,-10.19004550796262,9.050924118570052,-2.490392099329834,50.000000000000064,5.203560252113782,10.03826649651537,-107.05172545209994,-1.8030760388811329,-11.610757976414394,21.604154791518848,-21.86123112787912,Normal Cornbelters,Lafayette Aviators 2025,,,,73642a0f-4043-4c7b-a106-08892cb6dd37,a406ee24-e4bc-4988-8373-4c3d10ec8047,74.19704191869141,5.259575148746436,2.945350683378309,-0.4330444158710174,-5.674598629939196,66.72936873860462,1.8616874423182648,-0.9823416992267974,-7.156357643584191,-2.7622425255175185,0.5199543024419913,16.362666827296916,14.621460763887791,-20.085249590369795,3.516472138512837,1740.4226005201604,-636.3962184496,93.91826927518142,-0.5980294643994427,-0.3434179227056318,-0.724171865011797,,,,,,,,,,,,,,,,,0.9195637847827656,0.0,,,medium,high,93.16482492466156,-6.606127648465202,54.667001749344,Vincent Alvarez,,Lafayette aviators 2025,2022-11,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-11.691516804117938,0.464761808347248,10.981165374032791,107.09248071584467,0.0,,-2
252,07/07/2025,8:52:58 PM,3,3,Caleb Everson,,Right,Lafayette aviators 2025,Caleb Royer,,Left,Normal cornbelters,Windup,8,Bottom,1,0,2,Fastball,,Foul,,,,,,,85.28553597779774,3.0296585164428413,-1.8278961224625607,,,,4.253339658400711,1.862655511004332,6.000000192000004,,,,3.980294231416417,-0.1632438319218466,76.0256005302391,-4.022251215443269,-1.8278961224625696,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Lafayette Aviators 2025,,,,73642a0f-4043-4c7b-a106-08892cb6dd37,2dec385d-4efa-4f76-9c35-ca1673c8f501,85.52937937007391,4.247012684530411,1.8626555110043344,3.103495045368021,-1.827896122462568,76.21148262432222,3.986093327008214,0.1632438319218452,-3.934301944179362,-1.827896122462568,0.4510412878801634,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Vincent Alvarez,,Lafayette aviators 2025,2022-11,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,,-1
253,07/07/2025,8:53:21 PM,3,4,Caleb Everson,,Right,Lafayette aviators 2025,Caleb Royer,,Left,Normal cornbelters,Windup,8,Bottom,1,0,2,Changeup,,Foul,,,,,,,75.05322600626978,1.6060648944644815,-1.5911434878427475,,,,4.633067278708387,0.7415538058075017,6.000000192000004,,,,2.174058393265821,0.895256631274665,67.19131329947194,-7.211254102380426,-2.7934860722177417,,87.24018663876976,41.06729187587388,39.2025669153888,,68.76395742839922,85.8575457299118,72.01892416471541,296.3645762051173,,39.01287962557069,4.47455006283735,,,,,,,,,,,,Normal Cornbelters,Lafayette Aviators 2025,,,,73642a0f-4043-4c7b-a106-08892cb6dd37,e6dea5bd-4e64-4002-94ec-ee62d529687b,75.26212100969258,4.624831020597333,0.7415538058075072,1.702055160344601,-1.5911434878427624,67.34103251882004,2.181289592017092,-0.8952566312746656,-7.098898421460061,-2.793486072217734,0.511990641024646,,,,,,,,,,,41.57321396591613,50.96913413233437,57.31200058549382,0.974049644511648,3.37111705830995,2.716453216351673,186.56004001247825,230.27660215441188,,,,,,,,,,0.0,,48.63155336273833,low,high,,,54.667001749344,Vincent Alvarez,,Lafayette aviators 2025,2022-11,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-10.619772987364911,,,,0.0,,-2
254,07/07/2025,8:53:56 PM,3,5,Caleb Everson,,Right,Lafayette aviators 2025,Caleb Royer,,Left,Normal cornbelters,Stretch,8,Bottom,1,0,2,Fastball,,StrikeCalled,Strikeout,,StrikeoutLooking,1.0,0.0,,83.0994355193019,-0.5277309436521505,-2.519610194999315,2026.6215470728928,209.09818143083456,1:00,5.396132772447992,2.2660109333818417,6.000000192000004,-20.18694766846996,21.005351333271804,10.43815685618245,3.2229287352895737,-0.7926369376844299,74.39847073039812,-4.355333750780472,-0.537888522163518,0.4619335841141012,,,,,,,,,,,,-6.50155449829759,11.5421655534056,-2.066687629491591,49.999999999999964,5.341417354126628,4.996316678109939,-120.67614147686636,-1.719680454201926,-9.387337986163562,28.05234909288005,-15.508772201884534,Normal Cornbelters,Lafayette Aviators 2025,,,,73642a0f-4043-4c7b-a106-08892cb6dd37,c86fcc2c-f3fb-4aaf-b552-b8e7ff7603b0,83.34674543441646,5.398140697237061,2.2708174400613603,-0.552955420450316,-2.5766687438712053,74.60042975119686,3.222215100422804,0.7888776964872035,-4.364865343117801,-0.5949982288328244,0.4617248510337632,10.972986464938538,19.7931947936376,-0.5917521070661244,56.38696353132252,2026.5134601461527,-20.930621266323502,99.99466664474694,-0.8737410566898377,-0.0103278391057048,-0.4862817101166077,,,,,,,,,,,,,,,,,0.9943607833489092,0.0,,,medium,high,39.2517328218097,-63.20371252687395,54.667001749344,Vincent Alvarez,,Lafayette aviators 2025,2022-11,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,107.20096126139475,0.0,0.0,-2
255,07/07/2025,8:54:27 PM,4,1,Caleb Everson,,Right,Lafayette aviators 2025,Shea Zbrozek,,Right,Normal cornbelters,Stretch,8,Bottom,2,0,0,Fastball,,StrikeSwinging,,,,,,,84.34112688474836,-1.631424101443414,-3.845154595999273,2009.598080643736,213.2477498325432,1:00,5.565134596886005,2.263715497894772,6.000000192000004,-20.00977025773823,20.045612053416686,11.670492033546562,2.377586741625608,0.3427805492321994,75.66247698548496,-5.415710814461603,-1.6350210562644416,0.4555142451342435,,,,,,,,,,,,-7.59582173264833,11.38497233553644,-1.9568054867294704,50.00000000000004,5.4203105131285625,7.863293127232159,-122.29246705804114,-4.101600156729935,-11.283584712090686,28.40864904408353,-15.261685879427745,Normal Cornbelters,Lafayette Aviators 2025,,,,73642a0f-4043-4c7b-a106-08892cb6dd37,50d90d28-06ac-42d1-9bd9-9550b827f6a3,84.58497860381625,5.566822354099542,2.269100684156048,-1.6526183860467327,-3.9089068354595233,75.85971530331554,2.377070766457136,-0.3469385346204103,-5.422238138336861,-1.698328164415825,0.4553177560909225,12.270250707524292,18.91574453935882,-2.310443136347875,28.776206208854543,2007.964405609849,-81.0147611912349,99.91870637966754,-0.8356278234332027,-0.0403139125039785,-0.5478146850559134,,,,,,,,,,,,,,,,,0.910507106970974,0.0,,,medium,high,115.89858558796894,-10.22884986755881,54.667001749344,Vincent Alvarez,,Lafayette aviators 2025,2022-11,0.0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,106.35752212363491,0.0,,-1
256,07/07/2025,8:54:46 PM,4,2,Caleb Everson,,Right,Lafayette aviators 2025,Shea Zbrozek,,Right,Normal cornbelters,Stretch,8,Bottom,2,0,1,Fastball,,BallCalled,,,,,,,84.69850124042225,-0.5009474595425004,-5.122098193751876,1940.5840937600497,206.4819790626744,1:00,5.411063234673066,1.9508104614539563,6.000000192000004,-18.969428738263176,20.889059776900872,9.125890449080146,3.3628214735938613,2.0618666415199782,75.77345069292524,-4.0913946589274826,-3.398634547460049,0.454393316915347,,,,,,,,,,,,-6.662703194471081,11.466639933294053,-1.5377645471931165,49.99999999999999,5.359103772165189,10.713378123854858,-122.6341096551926,-1.6566893211908962,-9.944250643523969,28.758054458059423,-15.059803579913416,Normal Cornbelters,Lafayette Aviators 2025,,,,73642a0f-4043-4c7b-a106-08892cb6dd37,f1e1910e-8add-4a5c-a429-47dcf56764df,84.95364613470147,5.413411989509939,1.95533913333003,-0.5297553995596279,-5.175077142355467,75.98037427830394,3.361859199879699,-2.065307273087857,-4.104627148438371,-3.451002855512088,0.4541887483274295,9.625915287574731,19.800796310576946,-10.344507755091186,51.05138281748734,1909.0415410811136,-348.4637992405517,98.37458460159696,-0.8805259762515693,-0.1795664513385621,-0.4386683196902837,,,,,,,,,,,,,,,,,0.9910577325879693,0.0,,,medium,high,44.05375546426138,-67.65999446719614,54.667001749344,Vincent Alvarez,,Lafayette aviators 2025,2022-11,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,107.20096126139475,0.0,,-1
257,07/07/2025,8:55:04 PM,4,3,Caleb Everson,,Right,Lafayette aviators 2025,Shea Zbrozek,,Right,Normal cornbelters,Stretch,8,Bottom,2,1,1,Changeup,,InPlay,,GroundBall,Single,0.0,0.0,,75.71040559587004,0.0042962530034088,-3.937331733498772,1910.574128345672,230.6343724901855,1:45,5.3424519427791815,2.23260802957832,6.000000192000004,-34.40376614746108,15.320784492965402,14.205510977234791,2.479473641777035,0.2487016567891598,67.99645219569152,-6.500525969923593,-1.2452497095517718,0.5075244345207777,92.87801776059943,-2.7633057458106105,20.24624270274409,2361.410201920993,,,,31.804752137314075,,21.163052876828104,0.2349648923035087,-9.011266330157062,8.284880065195322,-1.9196177944672137,49.99999999999997,5.322872907193891,7.168552397306262,-109.80300643397948,-0.9337169916607398,-10.780513363657535,23.085164183326444,-22.2625391515302,Normal Cornbelters,Lafayette Aviators 2025,,,,73642a0f-4043-4c7b-a106-08892cb6dd37,132c89d3-58a3-43b8-b7e5-d58b6acb79ee,75.93233325340593,5.341016464171969,2.241086701550284,0.0194817589760474,-4.037792542692713,68.16896221439673,2.4816833158267784,-0.2552219222614597,-6.465706888577245,-1.3437339472730978,0.5073045956386772,15.15138007411612,13.481471262717504,-29.0023361654344,27.61601656413925,1670.988011701191,-926.332858455708,87.45999366944567,-0.554729725865371,-0.4848452853581774,-0.6761656457609169,32.103578949081644,87.03813523510891,-4.477657489491457,0.2337929257715573,0.9005146606285293,2.441938320893635,11.482256156088448,29.659737896379884,0.2599320621631439,-1.126029605780514,-0.0170057477434529,-0.1781690899176609,-0.0218268430504828,-0.98375777726042,,,0.990196354249634,0.0,0.9731334501985066,55.1029481362602,medium,high,65.14558509227467,-14.487698370995796,54.667001749344,Vincent Alvarez,,Lafayette aviators 2025,2022-11,0.891,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,-9.96259339776465,-0.6796473206756986,9.760889341367829,107.18740239105296,0.5833333333333334,0.40095000000000003,-1
258,07/07/2025,8:56:27 PM,5,1,Caleb Everson,,Right,Lafayette aviators 2025,Austin Weigand,,Left,Normal cornbelters,Stretch,8,Bottom,2,0,0,Changeup,,InPlay,,FlyBall,Out,1.0,0.0,,76.25395226024715,1.2805629874185818,-1.630954291725791,,,,4.614358248397938,1.7901284695796995,6.000000192000004,,,,1.946227536553811,-0.2739203258635634,68.45971962651,-7.488314247863207,-1.6309542917257316,,86.96506865028857,27.509245638408547,-3.5757343448312304,3299.5359169275544,-12.08519816738102,109.33411170118474,51.54331576357231,326.5063527152119,,-11.186947768830828,4.588742226380563,,,,,,,,,,,,Normal Cornbelters,Lafayette Aviators 2025,,,,73642a0f-4043-4c7b-a106-08892cb6dd37,14e928a6-78e4-4b8f-811f-c66a1d878690,76.46505722934177,4.606374885217143,1.7901284695796953,1.3735990649698036,-1.6309542917257644,68.61119750743516,1.953350905252965,0.2739203258635582,-7.380487419472693,-1.6309542917257642,0.5038705304122462,,,,,,,,,,,-4.810585534311807,76.9823180875507,40.16844699554165,-0.3070977029048459,2.530787621720932,2.352980147030725,-63.34578490499291,320.3025287102191,-46.34633695448629,50.7169522884972,1.3267981211738809,0.9093821559332568,-0.0954796562023194,0.4048551959919355,,,,0.0,0.9259460107771852,50.51803888456434,low,high,,,54.667001749344,Vincent Alvarez,,Lafayette aviators 2025,2022-11,0.0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,-9.419046733387546,,,,0.08333333333333333,0.23490000000000003,-1
259,07/07/2025,8:59:28 PM,1,1,Dom Panozzo,,Right,Normal cornbelters,Frederick ragsdale Iii,,Left,Lafayette aviators 2025,Stretch,9,Top,0,0,0,Fastball,,InPlay,,LineDrive,Single,0.0,0.0,,90.56881725556906,1.0116548673818055,-0.4434335039873447,,,,4.589042574104464,0.7139783507951638,6.000000192000004,,,,2.7963018808336626,-0.3018458288109463,80.97146825246658,-5.21676504266076,-0.4434335039873587,,90.12046272728595,8.553718416627245,-22.031272879119125,2829.820342755067,-48.44453300789044,98.75792226515344,9.095637149070573,172.15398217474134,,-28.32201607234539,1.6030319304188894,,,,,,,,,,,,Normal Cornbelters,Lafayette Aviators 2025,,,,73642a0f-4043-4c7b-a106-08892cb6dd37,dc02ba8d-9b3a-47ac-bfdd-809fe6ca30bf,90.81924435664249,4.583486935175149,0.7139783507951654,1.0770810180922237,-0.4434335039873525,81.16560916421058,2.8013540357105646,0.3018458288109469,-5.139462799271433,-0.4434335039873526,0.4240046804539433,,,,,,,,,,,-33.42930009140939,82.6105731295756,13.40421220294854,-0.3015250036744301,0.2809177451432807,2.7045374848149075,-81.67441123461191,151.54631017646275,-27.34672385691548,17.77900004315608,0.2986714032454207,0.5244080823672223,-0.2640122103433303,0.8095021407862746,,,,0.0,0.7626770238856941,49.898515435834106,low,high,,,54.667001749344,Owen Corbett,,Normal cornbelters,2022-11,0.891,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0.0,0.0,0.0,,0.6666666666666666,0.79515,-1
260,07/07/2025,9:01:06 PM,2,1,Dom Panozzo,,Right,Normal cornbelters,Adrian Davis,,Right,Lafayette aviators 2025,Stretch,9,Top,0,0,0,,,BallCalled,,,,,,,80.949430914131,0.8551956294578805,-2.7456260385127043,,,,6.245113307227951,2.0049368283867683,6.000000192000004,,,,3.612588337009638,0.5487856858443858,72.59221276053144,-6.933738462681706,-2.745626038512709,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Lafayette Aviators 2025,,,,73642a0f-4043-4c7b-a106-08892cb6dd37,bb3b78fd-a7d6-4909-8408-9f7b352fc5d5,81.17360647776265,6.23797517280938,2.0049368283867697,0.9380505376583522,-2.745626038512707,72.75703807467487,3.6189027543401098,-0.548785685844385,-6.837913080703576,-2.7456260385127087,0.4749419593629247,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Owen Corbett,,Normal cornbelters,2022-11,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-4.723568079503693,,,,0.0,,-1
261,07/07/2025,9:01:29 PM,2,2,Dom Panozzo,,Right,Normal cornbelters,Adrian Davis,,Right,Lafayette aviators 2025,Stretch,9,Top,0,1,0,Curveball,,BallCalled,,,,,,,81.59579395632244,0.234494168064616,-3.4216959391124986,2742.7910640004525,41.04400186340915,7:15,5.529063273954966,1.8238303676278813,6.000000192000004,-47.55928220325993,-4.447617490431512,-9.005729824247469,1.7841173820620615,2.110535687501863,73.34856202218155,-8.735906231241378,-5.130355397949893,0.4725730151598839,,,,,,,,,,,,3.63590503154638,-2.49628622739639,-1.539608157028295,50.00000000000004,5.520854629263064,7.339091303151006,-118.333559006262,-0.908034092176118,5.005854010196454,28.684660885854264,-35.61089524439601,Normal Cornbelters,Lafayette Aviators 2025,,,,73642a0f-4043-4c7b-a106-08892cb6dd37,05c7d6d8-f00c-419e-b938-5872cd9dc810,81.78513218116706,5.517794245747719,1.8252657667908967,0.3682252955475683,-3.439329627222602,73.47626788774325,1.7937423646940824,-2.1113499222269505,-8.59371747473219,-5.142118861210001,0.4724062630792585,-8.835355078864081,-7.475877402482076,-62.561875837644784,61.64382976420967,1263.8518452035655,-2434.2516990106583,46.07904195809198,0.34753067764676,-0.887508979798199,0.3025727001431952,,,,,,,,,,,,,,,,,0.6479024588024295,0.0,,,medium,high,34.52055321221131,52.27394972300832,54.667001749344,Owen Corbett,,Normal cornbelters,2022-11,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.077205037312254,-20.44804930407261,-13.450351460114433,103.7774299522541,0.0,,-1
262,07/07/2025,9:01:50 PM,2,3,Dom Panozzo,,Right,Normal cornbelters,Adrian Davis,,Right,Lafayette aviators 2025,Stretch,9,Top,0,2,0,Fastball,,StrikeCalled,,,,,,,92.93526152459248,0.9056139678207644,-1.4504319725289836,,,,4.734772854680167,0.6712378968857998,6.000000192000004,,,,2.979650492966344,0.6770724318253757,83.06038027478441,-5.01229821109215,-1.4504319725290216,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Lafayette Aviators 2025,,,,73642a0f-4043-4c7b-a106-08892cb6dd37,ba26225f-9820-49f7-a921-df986e5a84ff,93.19176429982322,4.729539806472593,0.6712378968858036,0.9676716954724596,-1.4504319725290042,83.26093774295212,2.984442438184217,-0.6770724318253747,-4.938770685770958,-1.450431972529005,0.4133226136380979,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Owen Corbett,,Normal cornbelters,2022-11,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,,-2
263,07/07/2025,9:02:52 PM,2,4,Dom Panozzo,,Right,Normal cornbelters,Adrian Davis,,Right,Lafayette aviators 2025,Stretch,9,Top,0,2,1,Curveball,,BallCalled,,,,,,,82.63387750446303,1.8050416377344831,-1.0998153944973967,2688.7921695455498,46.49668506529799,7:30,5.755123618934483,1.576929217409188,6.000000192000004,-46.993909504817566,-5.135255405337986,-9.583229100804894,3.517423012131749,0.2439602796673242,74.02606441116507,-7.104735767267804,-2.923895144537869,0.4656548734083576,,,,,,,,,,,,4.799089912521351,-3.426966842688786,-1.481813376768102,50.000000000000064,5.875160072144986,2.58870754268826,-119.9902063430913,2.383729177555829,6.808770641461341,29.026302431093367,-37.03610294467565,Normal Cornbelters,Lafayette Aviators 2025,,,,73642a0f-4043-4c7b-a106-08892cb6dd37,da673c33-f20f-4752-99fe-0d4cb26a1eea,82.82822138541788,5.743687040768195,1.5777326404236904,1.941102452276848,-1.1099182386523654,74.15629315077072,3.5269035060755285,-0.2442860502234505,-6.961246458443918,-2.9284901898675764,0.4654937933845957,-9.484063286106732,-8.061560962653909,-60.210986615565865,74.69759287518836,1335.8122433001545,-2333.497156985385,49.68075474297178,0.3420005977805865,-0.8678607381468924,0.3603516758679676,,,,,,,,,,,,,,,,,0.9795125067931556,0.0,,,medium,high,22.77216641233052,40.71492973825657,54.667001749344,Owen Corbett,,Normal cornbelters,2022-11,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-3.039121489171663,-21.135687218979086,-14.027850736671859,103.7774299522541,0.0,,-1
264,07/07/2025,9:03:13 PM,2,5,Dom Panozzo,,Right,Normal cornbelters,Adrian Davis,,Right,Lafayette aviators 2025,Stretch,9,Top,0,3,1,Fastball,,StrikeSwinging,,,,,,,92.6417639586142,-1.8781762291672413,-2.722776166636111,2416.538824042562,209.711338445173,1:00,5.879395220921243,0.9310179291737976,6.000000192000004,-14.702794319843868,18.470907070388407,8.630201983831288,2.905998136446778,0.882236088273261,82.96899622504213,-4.662827158639175,-1.0852627772905592,0.4145419518979915,,,,,,,,,,,,-5.588438556557369,10.62624313569132,-0.7140663483365689,50.0,5.717666594579585,6.104770759251931,-134.4491169289957,-4.906639519724483,-10.020412530989285,34.700768970020626,-13.120544962731069,Normal Cornbelters,Lafayette Aviators 2025,,,,73642a0f-4043-4c7b-a106-08892cb6dd37,d628f74f-30a7-4ab0-b8f8-24d88e52510f,92.90556628806416,5.882298858498954,0.9359367944889712,-1.9136857148933928,-2.7810289429146566,83.18658727235947,2.90442137952582,-0.8860748860616179,-4.685310963935335,-1.1430405013940663,0.4143627727128911,9.17628821705492,17.663075858615745,-32.22935639691244,91.45100039847505,2044.198581993472,-1288.7637663594085,84.59200248120936,-0.7347098371754973,-0.5333097707917106,-0.4192638113832951,,,,,,,,,,,,,,,,,0.982896969864052,0.0,,,medium,high,7.69409964137245,10.672093533191504,54.667001749344,Owen Corbett,,Normal cornbelters,2022-11,0.0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,106.82871268230448,0.0,,-1
