PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,TaggedPitchType2,GeneralPitchType,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Good Swing Decision,xBA
304,05/28/2025,9:14:21 PM,4,1,Nick Krueger,,Right,Normal cornbelters,Dash Denton,,Right,Burlington bees 2025,Windup,8,Top,2,0,0,Slider,,BallCalled,,,,,,,77.48549746084662,-0.6798701562479492,-0.5543448746584401,2687.939134929198,54.50438682720239,7:45,5.303933313851722,1.476006965034403,6.000000192000004,-47.33523973578613,0.1812062153014082,-6.26543158856442,0.7274035458350858,0.4386669434650728,69.89661724855854,-9.60238596321898,-1.747454086841862,0.4961277249359314,,,,,,,,,,,,3.1971217414186897,0.3392491543800541,-1.4272402831728122,49.99999999999997,5.2212658194554535,1.264349779582426,-112.58416090571517,-2.658530060357848,3.996679708143153,25.39744420993585,-31.7499586939485,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,fd074eff-4dfb-4116-be94-3cfb1c89426a,77.68040229514214,5.29412426613485,1.4793245775686863,-0.5654671697405488,-0.5940330721907866,70.03085691726697,0.7356749666325453,0.4365167628033334,-9.477712197393826,-1.779980903802146,0.4959362943194159,-5.888369135308664,-2.745515724290421,-78.05262978629669,36.69457254306784,556.4386157467088,-2629.7134558711555,20.7013101046786,0.1202002156706301,-0.9783381705703776,0.1685417816380877,,,,,,,,,,,,,,,,,0.912526117078232,0.0,,,medium,high,56.97488471123896,-70.03989195683732,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Slider,Breaking,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,
305,05/28/2025,9:14:35 PM,4,2,Nick Krueger,,Right,Normal cornbelters,Dash Denton,,Right,Burlington bees 2025,Windup,8,Top,2,1,0,Fastball,,Foul,,,,,,,84.28690510682011,-1.1124136005890972,-3.1816523952877485,2199.9248619584137,209.70542852746243,1:00,5.529211622027602,1.9249753853621587,6.000000192000004,-22.678440015883737,17.41159930676197,7.551676406762684,2.6037451551387774,-0.4057690019262578,75.57217876363865,-5.4042834370039605,-1.7496569950308147,0.455711264213941,,,,,,,,,,,,-5.162956663494152,9.795631838898332,-1.6699211597473222,49.99999999999997,5.425318010771873,6.568909510301175,-122.31404593093802,-3.0700924898874224,-7.659944527864777,28.77243367375865,-17.640904841266416,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,e28aa828-7716-4ab5-9f7c-48e226fe4205,84.53644666286264,5.530341970295827,1.930138409120823,-1.1273676441181957,-3.2432296611029625,75.7765583242597,2.603741833858645,-0.4097707745333888,-5.402855587470459,-1.810195230851141,0.4555076240174327,8.130616545550279,16.15646369706236,-40.6369513040574,50.94531843497793,1669.4161642848003,-1432.73133164853,75.88514467710755,-0.6591266560487186,-0.651263757423554,-0.3760419784446789,,,,,,,,,,,,,,,,,0.9030743691132028,0.0,,,medium,high,44.14921340851986,-73.81563739227212,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Other,Other,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2,
306,05/28/2025,9:15:00 PM,4,3,Nick Krueger,,Right,Normal cornbelters,Dash Denton,,Right,Burlington bees 2025,Windup,8,Top,2,1,1,Fastball,,StrikeCalled,,,,,,,84.4488236457043,-1.3098610502407686,-4.164060532484243,2088.4201283359453,209.6868868774792,1:00,5.24923759390765,2.200291476752614,6.000000192000004,-21.76642833713521,18.239400595332576,8.050894308321485,2.214557098525948,-1.0056802927870776,75.72531167524056,-5.425438931831859,-2.6404884437387848,0.455232394680372,,,,,,,,,,,,-5.757816797061369,10.30659547769582,-1.865175608455224,49.99999999999994,5.129632185462839,8.666339131770158,-122.41093905639528,-3.470828461569207,-8.561906220833627,28.667108622767163,-16.848083678029997,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,967ed520-01c0-495a-9148-35149a746dce,84.69845120729306,5.250662485463981,2.2053705987199206,-1.3281865500574517,-4.224343151540615,75.93015020545776,2.214303135551655,-1.009647044556243,-5.427721447940814,-2.700065122686046,0.4550297598496312,8.618274871339796,17.048433767976377,-35.66211147683839,91.06462544865197,1696.7770933423192,-1217.5574433871764,81.24692298835065,-0.7058284884185778,-0.5830040741645826,-0.4023833923563988,,,,,,,,,,,,,,,,,0.6574573035065042,0.0,,,medium,high,8.041837096213113,-1.999917669858637,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Other,Other,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-2,
307,05/28/2025,9:15:18 PM,4,4,Nick Krueger,,Right,Normal cornbelters,Dash Denton,,Right,Burlington bees 2025,Windup,8,Top,2,1,2,Fastball,,InPlay,,FlyBall,Out,1.0,0.0,,84.5904530831178,-1.811803976230656,-2.8072132711080795,2113.76940959951,200.2656847445004,12:45,5.800422293901134,2.114961177475552,6.000000192000004,-20.873477384944977,18.91257821394668,5.153248882015896,2.374501323195586,-0.0666973136859935,75.92464502701563,-5.757087840619887,-1.8299829149267024,0.4539802555985995,75.5985699677209,33.50008796927435,-23.574499888991365,2496.9714114243907,-43.71617115588792,100.94006330215096,59.30134735526714,274.57155813417273,,-23.012684347222287,4.464068329283441,-3.734888485205616,10.84144513603014,-1.889102558364946,50.00000000000002,5.640525930898167,5.861811261689311,-122.76160913221943,-4.52679446867432,-5.584098343139656,28.89375917246369,-15.964811730264524,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,426c9a1c-eb37-47fb-bb9a-3af0f0ca4bb9,84.84234784059753,5.802013312463442,2.1187681137451744,-1.831997342955522,-2.852270736183973,76.13033901479584,2.374133846088605,-0.0695310813660895,-5.761370055226733,-1.8737628360497176,0.4537770058995622,5.57730164485765,17.72918589160035,-37.46735432369125,66.45316465175476,1677.6989171473144,-1285.8255948461242,79.3700064693993,-0.7445672932777755,-0.6083093023329097,-0.2749169665121739,-25.21249506571474,57.77920210136231,41.725743591404495,-0.12733459551963,2.2506192548064146,2.702279709324704,-107.33960561366584,252.72069484498115,-12.122873978661143,33.05457067867955,1.0078215919938307,0.9737700737708448,0.2093232194408747,-0.0891943564987788,,,0.8212396029848144,0.0,0.9903335411063472,38.71359034872278,medium,high,30.1921518134207,-71.92510235565392,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Other,Other,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,-1,0.0007766918279230595
308,05/28/2025,9:17:45 PM,1,1,Braeden Sunken,,Right,Burlington bees 2025,Caleb Royer,,Left,Normal cornbelters,Windup,8,Bottom,0,0,0,Fastball,,InPlay,,FlyBall,HomeRun,0.0,1.0,,87.85759830524357,-1.0450538135163898,-4.235564420634879,2049.5615167793408,219.57970548280576,1:15,5.102304398148283,3.154134144639756,6.000000192000004,-19.745212566850327,17.213419595746572,11.7424352445474,2.482835549976413,0.188977186856158,78.67474991706365,-4.783831320066626,-2.012408074263772,0.4375517924106613,96.42031207406028,27.58347088516805,15.269275514852076,,28.319039827426096,106.2922009517346,44.959859933634455,308.2180109773556,,15.144109162571011,3.5427399655369407,-7.777354796559721,9.661907254849195,-2.815301700519519,50.00000000000004,5.005497358441936,9.058764793083352,-127.3532122488274,-2.9566216378469177,-12.51874835671251,31.00834721294812,-16.621848518503892,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,da45d1e7-d584-43c1-af8d-b46bbb1d2ec1,88.10745339805231,5.103841513294086,3.1603688135192924,-1.0645318971121225,-4.3098015896522615,78.8779310321541,2.482418542850756,0.1843891081665951,-4.78922089991804,-2.0861150394310446,0.4373716659146694,12.445130388048645,16.148192788402586,-25.42662760324388,67.3421691626994,1851.0324837671656,-879.9892926062166,90.31358505773755,-0.6960819987936163,-0.4293549061113434,-0.5754339367413113,22.506623924888945,82.44403482147109,44.64649574511819,-0.1386858343955316,2.4231743379858712,2.728883647428276,80.52124664848323,297.51415282135974,,,,,,,,,0.9666119821482068,0.0,,54.78197098731726,medium,high,29.39204775357056,63.60077535664885,54.667001749344,Dominic Texeira,,Burlington bees 2025,2022-11,Other,Other,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,-1,
309,05/28/2025,9:18:30 PM,2,1,Braeden Sunken,,Right,Burlington bees 2025,Cole Freeman,,Right,Normal cornbelters,Windup,8,Bottom,0,0,0,Slider,,StrikeCalled,,,,,,,76.17993712766457,1.2767274371229114,-4.447010307543056,1991.3057025489925,66.76535876551547,8:15,4.9804535563483405,3.28776450818409,6.000000192000004,-46.08250483592634,3.388166791099529,-4.008518025499429,2.330607082962712,-1.1876211975612754,68.36287170527063,-7.425779894409493,-5.205271828089324,0.506227140833762,,,,,,,,,,,,0.59081255262252,1.380956267670145,-2.9224957435698125,50.00000000000007,5.058219039056406,8.690977675928366,-110.33930899789866,1.2047509530499514,0.7093864642567268,24.40000781430217,-30.51594046210399,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,0e780671-d5aa-4531-afa0-469f83988a2a,76.39074672830567,4.972457807223355,3.2913566616136736,1.3712452910951214,-4.490491314799169,68.51743819556242,2.33793399503244,-1.19014445646982,-7.313787716007355,-5.243344768228761,0.5060214579893212,-3.594009387615262,0.5624298800700801,-81.916563352058,76.71153336257635,280.0074759779975,-1971.5207872098551,14.06150123607696,0.055472277882067,-0.9900643505847389,0.1292107119699992,,,,,,,,,,,,,,,,,0.8888360516229592,0.0,,,medium,high,20.95961997368124,18.53775653016221,54.667001749344,Dominic Texeira,,Burlington bees 2025,2022-11,Slider,Breaking,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,-2,
310,05/28/2025,9:18:44 PM,2,1,Braeden Sunken,,Right,Burlington bees 2025,Cole Freeman,,Right,Normal cornbelters,Windup,8,Bottom,0,0,0,Fastball,,Foul,,,,,,,87.60128645671644,1.6058764189490933,-3.0343829647643603,,,,4.466471311139585,1.3762334379019312,6.000000192000004,,,,3.030493508825106,-1.4465424553126185,78.27084149953798,-5.066698603195776,-3.034382964764284,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,8fdf5690-f028-4f34-9fc6-5b87d8042950,87.8466012109867,4.460451437060182,1.376233437901922,1.676109255952006,-3.034382964764316,78.45898047557739,3.0359700239838303,-1.4465424553126225,-4.983676045701856,-3.0343829647643177,0.4390996671733618,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Dominic Texeira,,Burlington bees 2025,2022-11,Other,Other,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,
311,05/28/2025,9:19:03 PM,2,2,Braeden Sunken,,Right,Burlington bees 2025,Cole Freeman,,Right,Normal cornbelters,Windup,8,Bottom,0,0,1,Slider,,BallCalled,,,,,,,77.85566694247419,-1.2829452345109478,-3.886673666465616,2087.843869805356,310.13336460728374,4:15,4.84303960752398,1.6864622060707912,6.000000192000004,-44.91039811333341,2.353768278175899,0.0399422294706069,-0.0948033873244423,-1.9280101452642324,70.26232969841276,-9.721922790911105,-3.879101950723274,0.4948089240863,,,,,,,,,,,,-1.3934172930432105,1.727930537723232,-1.3694115005726446,50.00000000000003,4.7123774485062535,7.666014909954471,-112.8523866447957,-3.791664195880524,-1.7515064143882462,25.38018000960352,-30.00206461383867,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,266da96f-76e1-49cb-b361-8b951f39c56d,78.05977771074853,4.835307389013471,1.6919443023717184,-1.1923357183621872,-3.9523249454316014,70.41074308953824,-0.0877631284202914,-1.9320150248718069,-9.61655998346861,-3.9390848458496417,0.4946130024553761,0.6617263026463491,-0.3025738120541686,-82.8162344932626,60.642604329692006,261.08926999079694,-2071.454662255362,12.505210459781054,0.0806047039156086,-0.9921501756970352,-0.0956081093371206,,,,,,,,,,,,,,,,,0.905652225803751,0.0,,,medium,high,35.42165610327722,-48.12191362509616,54.667001749344,Dominic Texeira,,Burlington bees 2025,2022-11,Slider,Breaking,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,
312,05/28/2025,9:19:25 PM,2,3,Braeden Sunken,,Right,Burlington bees 2025,Cole Freeman,,Right,Normal cornbelters,Windup,8,Bottom,0,1,1,Slider,,StrikeSwinging,,,StrikeoutSwinging,1.0,0.0,,78.03851821167994,0.3783335401096482,-5.022967442304363,,,,4.821125966440224,2.83231306949996,6.000000192000004,,,,1.4646349332383513,-1.8479975103928767,70.12985821742784,-8.012818225070923,-5.022967442304399,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,aa091e61-825f-41ee-a899-7fdc2568dbc2,78.25141901832973,4.813587077974891,2.832313069499965,0.4673988219168649,-5.022967442304376,70.28554321056771,1.4715298432356436,-1.847997510392875,-7.909008646033239,-5.022967442304376,0.4940525214079152,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Dominic Texeira,,Burlington bees 2025,2022-11,Slider,Breaking,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-2,
313,05/28/2025,9:19:54 PM,2,4,Braeden Sunken,,Right,Burlington bees 2025,Cole Freeman,,Right,Normal cornbelters,Windup,8,Bottom,1,1,2,Changeup,,InPlay,,GroundBall,Single,0.0,0.0,,81.73696656937484,0.2240108023651837,-1.7618245445478171,,,,4.330540895979032,1.88382501163193,6.000000192000004,,,,1.1809044415158856,0.2458801455364556,73.37987940951145,-7.402239420789304,-1.761824544547825,,65.05061909015443,9.190378035078025,6.279003299328228,914.157552512482,,,,96.47208187308028,,3.5479787822026614,1.1059415076896173,,,,,,,,,,,,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,84eb950b-c1fa-4bfc-839a-d026491666b9,81.95911735862093,4.323657768001385,1.8838250116319284,0.3046834025579198,-1.761824544547819,73.54627697529762,1.1871940758904134,0.2458801455364579,-7.307813016063915,-1.761824544547817,0.4700055097506283,,,,,,,,,,,7.023260531726356,63.83034819782688,10.389586346916657,-0.2398989728770377,2.774015933726719,1.3762913877510372,5.970111487199428,96.28717645541754,-3.263405229868246,7.855433378498828,0.1056458193714164,0.4082511633401981,0.0478127800362661,0.9116166550127188,,,,0.0,0.8678890370538368,32.91672614368274,low,high,,,54.667001749344,Dominic Texeira,,Burlington bees 2025,2022-11,Changeup,Offspeed,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,-2,0.47195810079574585
314,05/28/2025,9:21:04 PM,3,1,Braeden Sunken,,Right,Burlington bees 2025,Michael Kuska,,Left,Normal cornbelters,Stretch,8,Bottom,1,0,0,Slider,,StrikeCalled,,,,,,,76.64476094358162,0.7969624418537423,-3.559743677843165,,,,4.858997008086828,3.7346856479042265,6.000000192000004,,,,1.7700286285718156,0.4220189506050347,68.86858816444136,-7.889082820153437,-3.559743677843182,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,c1fa21b0-4a6d-4213-9e1e-883186da780a,76.85402390403019,4.851174401698934,3.734685647904229,0.888711307936819,-3.559743677843181,69.02058281533105,1.7769756312816354,0.4220189506050364,-7.781877269552894,-3.559743677843182,0.5020540831319271,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Dominic Texeira,,Burlington bees 2025,2022-11,Slider,Breaking,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,
315,05/28/2025,9:21:22 PM,3,2,Braeden Sunken,,Right,Burlington bees 2025,Michael Kuska,,Left,Normal cornbelters,Stretch,8,Bottom,1,0,1,Fastball,,Foul,,,,,,,85.84686562838966,-0.9753046695730392,-3.752941830699732,2058.0685646068946,216.3027788108567,1:15,5.262934551528018,2.150592427203092,6.000000192000004,-19.54975754976627,19.11375938816761,12.147255536514717,2.7253102842010253,-0.3300934530476614,76.88558417002224,-4.678376902327492,-1.45105026283059,0.4475300485251257,,,,,,,,,,,,-7.833402556826439,10.666024384713952,-1.851498164035836,49.99999999999998,5.171986442475006,7.790318020026156,-124.51434474351312,-2.7313487795804843,-12.052927805238996,29.6443965684999,-15.76268543800983,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,4c520e6e-238a-48b9-b2a9-d58aee361379,86.09378909567324,5.264770481043014,2.1565872215813378,-0.9984236417256248,-3.8243073817011366,77.08682971693665,2.724652101592079,-0.3347980249593885,-4.687000729220911,-1.522246833354421,0.4473374561990795,12.81827374633364,18.01860820717776,-12.561354036798347,70.6265108561202,2008.805970622495,-447.59891534106686,97.60636769680173,-0.7866092966021231,-0.2174849385674191,-0.5778807108698464,,,,,,,,,,,,,,,,,0.9385196490027616,0.0,,,medium,high,26.436140229491816,-62.98457878838556,54.667001749344,Dominic Texeira,,Burlington bees 2025,2022-11,Other,Other,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2,
316,05/28/2025,9:22:10 PM,3,3,Braeden Sunken,,Right,Burlington bees 2025,Michael Kuska,,Left,Normal cornbelters,Stretch,8,Bottom,1,0,2,Slider,,BallCalled,,,,,,,76.50646884956298,-0.0271499938504992,-3.368517489660634,,,,4.959062254841271,2.759417984645129,6.000000192000004,,,,1.090915745605699,-0.3748728829194224,68.89108511313556,-8.7243728762729,-3.368517489660639,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,9bac0f2b-9ed2-417e-8314-b8c28aceb27d,76.7120315601051,4.951241896540843,2.759417984645137,0.0651744674362242,-3.368517489660647,69.04016361497689,1.0980856270935226,-0.3748728829194226,-8.616986234973742,-3.3685174896606447,0.5028330121391922,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Dominic Texeira,,Burlington bees 2025,2022-11,Slider,Breaking,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,
317,05/28/2025,9:22:34 PM,3,4,Braeden Sunken,,Right,Burlington bees 2025,Michael Kuska,,Left,Normal cornbelters,Stretch,8,Bottom,1,1,2,Slider,,StrikeSwinging,Strikeout,,StrikeoutSwinging,1.0,0.0,,79.35180175190126,0.3983693392639696,-4.097510997664943,,,,4.7599867657736805,2.8868562260580566,6.000000192000004,,,,1.5534399098994376,-0.9278501074935428,71.27183603157653,-7.708369237774159,-4.097510997664933,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,706c924c-fa02-4b25-a6f2-6ef843a5ddda,79.56938961581338,4.752577753639764,2.886856226058052,0.4847209103589297,-4.0975109976649335,71.430748479661,1.5600216694196372,-0.9278501074935414,-7.608575869138827,-4.097510997664928,0.4852043825444456,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Dominic Texeira,,Burlington bees 2025,2022-11,Slider,Breaking,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,-1,
318,05/28/2025,9:23:45 PM,4,1,Braeden Sunken,,Right,Burlington bees 2025,Charlie Graham,,Right,Normal cornbelters,Stretch,8,Bottom,2,0,0,Slider,,StrikeSwinging,,,,,,,75.67257731076371,0.9291267574693874,-2.787887306697068,,,,4.7421790029961945,2.9434075348632933,6.000000192000004,,,,1.682645644882978,0.3503159329042854,68.01358586496893,-7.9735633513796,-2.7878873066971,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,a2dc6c10-bab4-405e-833a-02e2ef51b6a7,75.88033381000744,4.7340819654101125,2.9434075348632884,1.023636576208041,-2.7878873066970726,68.16262950556936,1.689975966170656,0.3503159329042894,-7.863774176833759,-2.787887306697073,0.5081139588411006,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Dominic Texeira,,Burlington bees 2025,2022-11,Slider,Breaking,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-2,
319,05/28/2025,9:24:07 PM,4,2,Braeden Sunken,,Right,Burlington bees 2025,Charlie Graham,,Right,Normal cornbelters,Stretch,8,Bottom,2,0,1,Slider,,BallCalled,,,,,,,77.70684726681408,0.1426328831125042,-4.338590088375262,,,,4.9560424755219685,2.944987510554239,6.000000192000004,,,,1.3558770766212132,-1.094995275953598,69.89132699996439,-8.304182984610893,-4.338590088375232,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,c241db63-528b-4efd-ad04-ef01b05c0b03,77.9189046700523,4.948244847171702,2.9449875105542325,0.2329660386417171,-4.338590088375241,70.0444390264757,1.3628275027059855,-1.0949952759535957,-8.20015390936629,-4.338590088375241,0.4956401882903093,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Dominic Texeira,,Burlington bees 2025,2022-11,Slider,Breaking,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,
320,05/28/2025,9:24:39 PM,4,3,Braeden Sunken,,Right,Burlington bees 2025,Charlie Graham,,Right,Normal cornbelters,Stretch,8,Bottom,2,1,1,Slider,,InPlay,,FlyBall,Out,1.0,0.0,,76.8240453070039,1.870322276940801,-2.914364727183284,,,,4.9162594804801865,3.2164189955274334,6.000000192000004,,,,2.84601244382222,0.5054884778191533,68.84271808091748,-6.792954358225219,-2.914364727183259,,80.06246855117186,43.146103544271,28.67161343263784,,52.04847864761361,96.90694438705002,72.48690968117421,261.9158268006402,,28.490401459817186,4.337073070714224,,,,,,,,,,,,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,4259fd28-6699-4e4c-8125-301fa6808c8e,77.03855678337285,4.908516717281657,3.2164189955274263,1.9615325905916,-2.9143647271832607,68.99887780587802,2.853067015695466,0.5054884778191538,-6.685748127500163,-2.914364727183264,0.500733603060063,,,,,,,,,,,28.02665400212073,51.25199625318421,54.75160651539262,-0.5353207166875056,0.4946580675348253,2.5716326701517302,124.93686894208508,230.19704408964773,,,,,,,,,,0.0,,43.04296306061196,low,high,,,54.667001749344,Dominic Texeira,,Burlington bees 2025,2022-11,Slider,Breaking,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,-2,
321,05/28/2025,9:25:59 PM,1,1,Nick Krueger,,Right,Normal cornbelters,Noah Company,,Left,Burlington bees 2025,Stretch,9,Top,0,0,0,,,,,,,,,,87.73454032586733,1.7216829428492668,-2.580980836714235,,,,4.563310131814366,2.097310147254052,6.000000192000004,,,,3.24564065151088,-0.3030609430001794,78.37387227712702,-4.928979435457669,-2.580980836714218,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,e52677f9-ad01-4189-9d7c-888dd68f2ca7,87.98078390114689,4.557316976345229,2.097310147254056,1.791723041765162,-2.5809808367142284,78.56194959499096,3.2510237938650297,-0.3030609430001782,-4.846537433265414,-2.5809808367142293,0.4382761221627838,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Other,Other,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-2,
322,05/28/2025,9:28:15 PM,1,1,Zach Courson,,Right,Normal cornbelters,Noah Company,,Left,Burlington bees 2025,Windup,9,Top,0,0,0,Fastball,,StrikeCalled,,,,,,,87.70698153968411,-2.426456955079704,-4.257147584277137,2108.691912444237,222.34255456902383,1:30,5.641494660298501,2.610359387841644,6.000000192000004,-19.170452087484524,17.920020415626016,14.46345330640721,1.7812309903077628,-0.1482158938710528,78.73941005617438,-6.0478558419243,-1.5199491532507252,0.4383315239598597,,,,,,,,,,,,-9.233928802311452,10.495540677650803,-2.2713464814646844,49.999999999999936,5.432061991642365,8.998668067264228,-127.05181422455568,-6.006894362216252,-14.816073831658496,30.49214591070384,-15.333687383475366,Normal Cornbelters,Burlington Bees 2025,,,,e8f9f5d5-0242-4138-9c3a-20cabf554a40,27284fea-fb5d-4247-a8ae-1ede96c3fcd0,87.94593991146195,5.642692983970612,2.616826238424475,-2.441679268325992,-4.334996691799233,78.93342645035268,1.780969761040736,-0.1533414346033175,-6.050626744285598,-1.59805252937767,0.4381561436768271,15.19747394596549,16.87373248140933,-0.9725242063539136,36.70276636057379,2108.3881540472125,-35.7906898665444,99.98559493706824,-0.7390245606684795,-0.0169729345739551,-0.6734646376913261,,,,,,,,,,,,,,,,,0.7817101509030339,0.0,,,medium,high,56.96751027548364,-22.205782925445444,54.667001749344,Charlie Graham,,Normal cornbelters,2022-11,Other,Other,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,-2,
