PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,RunValue,ff_diff,ivb_diff,hb_diff,PitchType_Changeup,PitchType_Curveball,PitchType_Cutter,PitchType_Fastball,PitchType_Sinker,PitchType_Slider,PitchType_Knuckleball,PitchType_Splitter,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Stuff+,xBA,xWOBA,Good Swing Decision
267,07/12/2025,9:08:41 PM,2,4,Analytics Analytics,,Right,Normal cornbelters,Jayden Lepper,,Right,Rex baseball 2025,Stretch,8,Top,1,2,1,Fastball,,InPlay,,FlyBall,Out,1.0,0.0,,91.37573782343102,-0.1249455844530774,-1.0471205062418716,,,,4.694050279362453,0.8896035309938067,6.000000192000004,,,,1.8928690450977943,0.0836920061851334,81.84186015992888,-6.232978524090519,-1.047120506241865,,87.58444245927048,45.21557245379516,5.695587303447607,,10.74378920912531,109.47406539189484,82.39696905286016,291.7193001287067,,5.661452171777686,4.785399486556014,,,,,,,,,,,,Normal Cornbelters,REX Baseball 2025,,,,7466ffa9-cb11-44f9-a72b-048a48315ae9,2c93083c-f1e3-4f51-8364-6717ed337aa4,91.624438730507,4.68857308609357,0.8896035309938073,-0.060586433324597,-1.047120506241869,82.03481012363693,1.8977624407879847,-0.0836920061851341,-6.157385651830262,-1.047120506241869,0.420277328506152,,,,,,,,,,,6.123111688433367,61.39351088703538,62.16412860416932,0.0283240573844754,1.5031234555736344,1.920195386676163,28.77818694591421,290.2963417332166,,,,,,,,,,0.0,,45.92625308388864,low,high,,,54.667001749344,Analytics Analytics,,Normal cornbelters,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,188.3332,0.08333333333333333,0.0,-1
268,07/12/2025,9:11:41 PM,3,1,Braden Vanderhe,,Right,Normal cornbelters,Gio Mendoza,,Left,Rex baseball 2025,Stretch,8,Top,2,0,0,Fastball,,BallCalled,,,,,,,89.02967180449289,1.006812007409186,-2.50171883995288,1845.4356369083132,226.9797918611876,1:30,4.862563226182794,2.82622821554512,6.000000192000004,-20.446729140575545,15.50821224555163,14.415229606630742,4.09538284848425,-1.7009370473795706,79.42559963183729,-2.8783750717887333,0.2382766469567902,0.4315695700295799,,,,,,,,,,,,-8.664298059333833,8.045821262634728,-2.6306544565563925,49.99999999999997,4.932840821893668,5.183810626619816,-129.2588681800991,1.6161313141470086,-14.325746553465244,32.64677971233992,-18.870906569259304,Normal Cornbelters,REX Baseball 2025,,,,7466ffa9-cb11-44f9-a72b-048a48315ae9,beffb4eb-e025-4245-86e1-a5a0932b82c9,89.28198431273687,4.863176148574025,2.83299125238008,0.9982882239369614,-2.5831418914045705,79.62972848408327,4.095616439501731,1.6955783296863216,-2.873841472609192,0.1562738924330043,0.4313859322400388,15.179647900601353,14.272563961553429,-6.844250384150609,82.29310662435273,1832.2846320235508,-219.9220707921638,99.28737667021568,-0.677394347720508,-0.1191708160359375,-0.7259030336633374,,,,,,,,,,,,,,,,,0.9571337096749118,0.0,,,medium,high,15.936204038082604,-79.11485290541951,54.667001749344,Analytics Analytics,,Normal cornbelters,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,98.62165,0.0,,-1
269,07/12/2025,9:11:59 PM,3,2,Braden Vanderhe,,Right,Normal cornbelters,Gio Mendoza,,Left,Rex baseball 2025,Stretch,8,Top,2,1,0,Slider,,BallCalled,,,,,,,78.90002831523547,3.191755591654986,-0.7644428503458147,,,,4.978385750301472,3.278252864382964,6.000000192000004,,,,4.33617614317407,-2.567742355483227,70.42306095653025,-5.041777899523028,-0.764442850345803,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,REX Baseball 2025,,,,7466ffa9-cb11-44f9-a72b-048a48315ae9,402fafa9-c54a-47dd-b8f1-f4f82882f8ba,79.12556271620214,4.971069245410204,3.27825286438296,3.2777392993215133,-0.7644428503458057,70.59047299784899,4.342905810872664,2.5677423554832264,-4.939280327652819,-0.7644428503458053,0.4874138275363565,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Analytics Analytics,,Normal cornbelters,2022-11,0.0,8.731258583648312,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,132.76912,0.0,,-1
270,07/12/2025,9:12:13 PM,3,3,Braden Vanderhe,,Right,Normal cornbelters,Gio Mendoza,,Left,Rex baseball 2025,Stretch,8,Top,2,2,0,Fastball,,StrikeCalled,,,,,,,87.83779400154177,-2.020991925866934,-3.528311799536916,1912.581404866584,223.38671988535208,1:30,5.102288208508752,1.63741782716794,6.000000192000004,-19.99771856210913,16.932545265882247,14.042069385579047,1.553166563426484,0.4757517181943811,78.81508230437511,-5.801984848453428,-0.8665957435119206,0.4373838343758248,,,,,,,,,,,,-8.7759661926442,9.834551534592066,-1.3577961271333114,50.00000000000002,4.925696927142033,7.407666526779455,-127.37750467151928,-5.138906217500659,-14.138757143055502,30.898402333814456,-16.32982996320702,Normal Cornbelters,REX Baseball 2025,,,,7466ffa9-cb11-44f9-a72b-048a48315ae9,6d612ee5-96d9-4beb-834d-3e2ae8405ac3,88.08110682407833,5.103082313003224,1.6438933432205454,-2.03125248702915,-3.604564305967624,79.00918036926677,1.553248250909733,-0.480693978881851,-5.799670361329703,-0.9420144561840302,0.4372031956300931,14.75878287929169,15.80152056109038,-1.3418412846028316,88.69765550976535,1912.0569270478168,-44.7876988680327,99.9725774904309,-0.7265346171068195,-0.0234174078834343,-0.6867307151667732,,,,,,,,,,,,,,,,,0.8751540671306643,0.0,,,medium,high,10.172110041211194,-14.973148877252465,54.667001749344,Analytics Analytics,,Normal cornbelters,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,120.59807,0.0,,-2
271,07/12/2025,9:12:30 PM,3,4,Braden Vanderhe,,Right,Normal cornbelters,Gio Mendoza,,Left,Rex baseball 2025,Stretch,8,Top,2,2,1,Fastball,,StrikeCalled,,,,,,,88.90323128654316,-0.8017797408381991,-4.098051702710833,2029.9806059180037,226.2074007906801,1:30,5.017121451987092,1.9380698630470377,6.000000192000004,-19.69251165086788,16.387864439723476,14.728130618565812,2.628950821334985,0.649797297050945,79.56539701334431,-4.5333243510272965,-1.3075843705079109,0.4323217151855065,,,,,,,,,,,,-9.347171564051662,9.133833900536075,-1.6122269952052954,49.99999999999997,4.940232679208934,8.761794127522624,-128.89929367780363,-2.4415093633502263,-15.411409602043332,31.792869422633384,-17.114386401945428,Normal Cornbelters,REX Baseball 2025,,,,7466ffa9-cb11-44f9-a72b-048a48315ae9,811cf7b9-d7d0-4bee-831c-411aa09f8d2c,89.14849928439568,5.018149424816268,1.945042655893539,-0.8151536409428953,-4.181856581110687,79.7653430762527,2.628833949485511,-0.6554387050840172,-4.533926622571875,-1.3921659874579573,0.4321440612892245,15.516309791598866,15.295549219256804,-9.955740172055291,79.67020252508597,1999.4123431128864,-350.95803539890943,98.49415985965572,-0.6816287738701867,-0.1728873834438424,-0.7109797235351847,,,,,,,,,,,,,,,,,0.9433790535391384,0.0,,,medium,high,18.296817727422567,-71.93766910700137,54.667001749344,Analytics Analytics,,Normal cornbelters,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,77.57875,0.0,,-2
272,07/12/2025,9:12:53 PM,3,5,Braden Vanderhe,,Right,Normal cornbelters,Gio Mendoza,,Left,Rex baseball 2025,Stretch,8,Top,2,2,2,Slider,,BallCalled,,,,,,,78.69653864756829,-1.3824535402491422,-0.3030911900004102,,,,4.915441905978582,0.6863760827350139,6.000000192000004,,,,0.0090114875518354,-0.404682420593899,71.01252030665668,-9.566806236688398,-0.3030911900004139,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,REX Baseball 2025,,,,7466ffa9-cb11-44f9-a72b-048a48315ae9,1aa92a35-b31e-488d-9532-cce4edc3ae35,78.9034795460402,4.907957052585425,0.6863760827350146,-1.294971788197978,-0.3030911900004132,71.16385285009677,0.0157731674495136,0.4046824205938991,-9.466138439284045,-0.3030911900004132,0.4881373084483554,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Analytics Analytics,,Normal cornbelters,2022-11,0.0,8.934748251315497,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,121.80724,0.0,,-1
273,07/12/2025,9:13:16 PM,3,6,Braden Vanderhe,,Right,Normal cornbelters,Gio Mendoza,,Left,Rex baseball 2025,Stretch,8,Top,2,3,2,Fastball,,BallCalled,Walk,,Walk,0.0,0.0,,89.10437363917,-2.7942446470958653,-3.987813845846412,1946.542340109652,223.1606336130444,1:30,5.135440193305058,1.4054174316290278,6.000000192000004,-19.16508126656155,17.138143351552863,13.877796061909324,0.9629796933629312,1.328214635261714,79.71969361118123,-6.246295474843516,-2.876268865127216,0.4314771150037116,,,,,,,,,,,,-8.756021659744308,10.115041016391968,-1.0880361861921208,50.000000000000014,4.896109247062335,8.555781860874212,-129.08022737341528,-6.926164121951345,-14.498449439498335,31.5241699211874,-15.425300387623382,Normal Cornbelters,REX Baseball 2025,,,,7466ffa9-cb11-44f9-a72b-048a48315ae9,f2e40b30-d0ed-4cdf-8cab-63e2c454dd28,89.34830655153254,5.13657384267589,1.4119405673795866,-2.8084278586118145,-4.064714664767853,79.9175147027652,0.962797126082374,-1.333170984182211,-6.247761560379027,-2.9532212960675714,0.4313015388304434,14.596747356818382,16.135154577837223,-7.771611376979533,92.19553221907869,1928.6632754435525,-263.2205383227296,99.08149623577712,-0.7227388664655684,-0.1352246662705019,-0.677763100597913,,,,,,,,,,,,,,,,,0.9537180797730634,0.0,,,medium,high,7.024021002829315,-47.50256331516658,54.667001749344,Analytics Analytics,,Normal cornbelters,2022-11,0.695,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,103.845184,,0.695,-1
274,07/12/2025,9:13:51 PM,4,1,Braden Vanderhe,,Right,Normal cornbelters,Delvis Claudio,,Right,Rex baseball 2025,Stretch,8,Top,2,0,0,Slider,,StrikeSwinging,,,,,,,77.46790899948327,-0.4371423022415787,-1.7108592918144208,,,,5.179132011921599,1.8810840142428724,6.000000192000004,,,,1.034142798571565,-0.2905494623888756,69.79569385442517,-8.902564024836561,-1.710859291814447,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,REX Baseball 2025,,,,7466ffa9-cb11-44f9-a72b-048a48315ae9,e8e6b6e6-2eb9-4710-9a69-758569f6c347,77.6741385341631,5.171529149645166,1.8810840142428755,-0.3473036281741394,-1.710859291814433,69.94634147747217,1.0411015908790078,0.2905494623888768,-8.798166154164884,-1.710859291814434,0.4959466074931319,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Analytics Analytics,,Normal cornbelters,2022-11,0.0,10.163377899400516,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,132.02692,0.0,,-2
275,07/12/2025,9:14:16 PM,4,2,Braden Vanderhe,,Right,Normal cornbelters,Delvis Claudio,,Right,Rex baseball 2025,,8,Top,2,0,1,Slider,,InPlay,,GroundBall,Out,1.0,0.0,,76.0326250559906,1.5520864076797116,-2.368506397702446,1955.9046205393768,344.1495569078068,5:30,4.748041986249542,2.8309662069984216,6.000000192000004,-49.43566980986702,-0.0156745857504105,-0.0910939916717857,2.072488547794654,-0.6208454381526964,68.26641632045373,-7.804640607600486,-2.385823299021534,0.5059677917807688,81.81942122748444,3.5341016127402387,-34.18139341858693,2318.172486538264,,,,65.0895084486752,,-36.42566524362724,0.5733257163591274,-0.7848632670852863,-0.5554267540183372,-2.637878078856826,49.99999999999997,4.8460903380477,4.567091322620489,-110.35774750142689,1.637972006219524,-0.9435573295393596,24.24610570690959,-32.841779885982696,Normal Cornbelters,REX Baseball 2025,,,,7466ffa9-cb11-44f9-a72b-048a48315ae9,b413e856-2ae9-4070-9976-20c0841c8d44,76.23399377674883,4.73863075881876,2.8369039619914216,1.6613825173564398,-2.4389421227371293,68.40549470056229,2.0806554358555616,0.6166355281123943,-7.681356525840873,-2.4492021204741663,0.5057705323627315,0.5740685292367049,-2.933379060361754,-79.94555795172343,15.968370409385,341.46934765916893,-1925.8664463707,17.45838442597484,0.1679458008622836,-0.9846423113615868,-0.0476836098595551,-45.87994150753983,67.55746544835156,5.043562179654375,-0.5468165603753063,1.0435790012325998,2.036757074422128,-38.64880755471731,52.3728344152633,2.362145341464424,-8.352015742257276,-0.0908420776897154,-0.2802543589556467,-0.169482871742026,0.944845516723467,,,0.8766010046116008,0.0,0.9697404811877074,45.89080280158003,medium,high,75.6284666315535,41.0249628356878,54.667001749344,Analytics Analytics,,Normal cornbelters,2022-11,0.0,11.598661842893193,16.275313511668767,14.329570016165977,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,74.14438,0.5833333333333334,0.31185,-1
276,07/12/2025,9:16:40 PM,1,1,Brad Nardi,,Left,Rex baseball 2025,Tyler Thompson,,Right,Normal cornbelters,,8,Bottom,0,0,0,Fastball,,Foul,,,,,,,85.44114752997685,-0.0036239032611552,-0.1644674069592338,,,,4.258317620121561,-0.054936559099689,6.000000192000004,,,,1.184946539749474,0.2077919464925385,76.64076080563993,-6.982102710263528,-0.1644674069592352,,80.82711205403892,25.080470492947843,50.40699660630633,,84.2393109405599,70.7371083112197,31.84657533624741,229.37825673741656,,50.2018825159343,2.8141289038554334,,,,,,,,,,,,Normal Cornbelters,REX Baseball 2025,,,,7466ffa9-cb11-44f9-a72b-048a48315ae9,5e13fb72-c0e8-4b08-8729-d9ddd0fd0e9e,85.67319937267597,4.252041470605006,-0.0549365590996881,0.0701236593254124,-0.1644674069592352,76.81727565020124,1.1906575416342045,-0.2077919464925384,-6.895749491883086,-0.1644674069592352,0.4493991832396611,,,,,,,,,,,56.41203924714186,46.65649549334818,34.26186362786281,-0.2447661248860931,0.2215629099843586,0.8587849793785277,176.23235939773744,146.82145675957207,,,,,,,,,,0.0,,40.53125950243511,low,high,,,54.667001749344,Ben Jones,,Rex baseball 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,162.50784,0.0,,-1
277,07/12/2025,9:16:58 PM,1,2,Brad Nardi,,Left,Rex baseball 2025,Tyler Thompson,,Right,Normal cornbelters,,8,Bottom,0,0,1,Fastball,,InPlay,,LineDrive,Single,0.0,0.0,,86.3132073693998,0.78396900878167,-0.326882495901762,,,,4.036745670585475,0.6286134771681657,6.000000192000004,,,,1.756124918207034,-0.3248076572228187,77.27890491320242,-6.067470165609016,-0.3268824959017669,,92.75022473600508,10.664579671582352,-8.646968243132497,632.3051067429064,-15.97590658095141,108.83368232666272,11.84892647660214,193.69154862297756,,-7.852325874017436,1.79358613962427,,,,,,,,,,,,Normal Cornbelters,REX Baseball 2025,,,,7466ffa9-cb11-44f9-a72b-048a48315ae9,c67192da-3c46-47cd-9bbe-f1dd45dd6158,86.54914889105503,4.030724957931579,0.6286134771681656,0.855655698265365,-0.3268824959017636,77.46135379939341,1.761756301445312,0.3248076572228192,-5.982081889227299,-0.3268824959017637,0.4448940361275997,,,,,,,,,,,-13.70374938583632,90.11214725333828,17.16427565446071,-0.3079486574919621,1.3889210600831414,1.7653164228345413,-26.462202299755184,191.87539669643448,-0.6800198375161983,22.866342244565804,0.2524081505470408,0.6721904373544885,-0.6906965275505075,-0.2666426874280497,,,,0.0,0.5918861264767812,53.34246896823007,low,high,,,54.667001749344,Ben Jones,,Rex baseball 2025,2022-11,0.891,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,174.9883,0.8333333333333334,0.9201499999999999,-1
278,07/12/2025,9:17:31 PM,2,1,Brad Nardi,,Left,Rex baseball 2025,Jackson Smith,,Left,Normal cornbelters,,8,Bottom,0,0,0,Slider,,StrikeSwinging,,,,,,,77.02699022624174,1.1388164578216855,-0.7409995487230493,2542.9583759384645,270.56274257160817,3:00,4.619462953556045,-0.4663983198082476,6.000000192000004,-45.303516046071685,2.7506762436508367,13.763477247711556,1.9028065017072096,0.0081605157122152,69.15434751950515,-7.441034680324089,1.878988415969588,0.4989271797518639,,,,,,,,,,,,-7.713584159441956,1.08917179806293,0.5188193358852058,50.000000000000064,4.686109170610305,1.0648248089944108,-111.90754198832602,0.9655955084880924,-9.537193801295786,24.89943792067124,-30.827380864130053,Normal Cornbelters,REX Baseball 2025,,,,7466ffa9-cb11-44f9-a72b-048a48315ae9,7774e393-ecdb-4368-8f02-d4715176ed7a,77.22489527244876,4.610222354954755,-0.4649013376439882,1.2481344138775892,-0.7586080912629263,69.29267893640208,1.9108042016149047,-0.0096108413814649,-7.320375270984543,1.8566715124408664,0.4987350526397404,13.924526399528672,-0.110322458396615,58.29804626731284,36.14166518571821,1336.3262918898097,2163.5316830034235,52.55006548806155,0.0051612324316399,0.8507931956239686,-0.5254753086109207,,,,,,,,,,,,,,,,,0.9004286713190471,0.0,,,medium,high,122.5274986671464,-11.617264627616322,54.667001749344,Ben Jones,,Rex baseball 2025,2022-11,0.0,9.24737011184007,10.44140821234574,-26.403423326805388,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,85.774925,0.0,,-1
279,07/12/2025,9:17:47 PM,2,2,Brad Nardi,,Left,Rex baseball 2025,Jackson Smith,,Left,Normal cornbelters,,8,Bottom,0,0,1,Slider,,BallCalled,,,,,,,76.52958062421611,1.4641115775194498,2.4917605752100185,,,,4.561121871201838,-0.707944263898659,6.000000192000004,,,,2.086811755913653,-1.6093433540606128,68.66053117977127,-7.253203340707395,2.491760575210057,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,REX Baseball 2025,,,,7466ffa9-cb11-44f9-a72b-048a48315ae9,81728725-8edd-461a-a772-0bad610b3f9c,76.74055030732663,4.553333272994589,-0.707944263898672,1.5556786653104793,2.491760575210048,68.81401042101001,2.093650875393126,1.6093433540606097,-7.14568567786396,2.4917605752100465,0.5023875338469285,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Ben Jones,,Rex baseball 2025,2022-11,0.0,9.744779713865697,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,121.96062,0.0,,-1
280,07/12/2025,9:18:05 PM,2,3,Brad Nardi,,Left,Rex baseball 2025,Jackson Smith,,Left,Normal cornbelters,,8,Bottom,0,1,1,Slider,,Foul,,,,,,,76.61967169832744,0.6876925220326428,1.9285163472808573,,,,4.79023715571335,-1.4379782620812438,6.000000192000004,,,,1.6075880994057643,-0.3550498043645469,68.87624102576302,-7.987124613853774,1.9285163472809288,,80.50413927824272,36.44687190925637,-46.57862394044484,,-78.95888359856797,76.58651774826906,56.59526010540449,263.96244547170863,,-46.28491281856391,3.8377351820272088,,,,,,,,,,,,Normal Cornbelters,REX Baseball 2025,,,,7466ffa9-cb11-44f9-a72b-048a48315ae9,93763aa6-74fe-4c7b-9f6e-e341f69df644,76.82952400361674,4.782297971799945,-1.437978262081253,0.780010988573617,1.928516347280896,69.02696932171169,1.6146410335766996,0.3550498043645413,-7.88054385977778,1.928516347280896,0.501476704804969,,,,,,,,,,,-47.03504943124464,44.51208730099452,47.82566936321663,-0.463074296255628,2.568739854896885,1.9107110468059247,-190.78814815247,182.4172556091005,,,,,,,,,,0.0,,42.46283079981953,low,high,,,54.667001749344,Ben Jones,,Rex baseball 2025,2022-11,0.0,9.654688639754369,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,111.04556,0.0,,-2
281,07/12/2025,9:18:31 PM,2,4,Brad Nardi,,Left,Rex baseball 2025,Jackson Smith,,Left,Normal cornbelters,,8,Bottom,0,1,2,Fastball,,Foul,,,,,,,87.22419906879139,-0.4806272957664724,0.3648199866086951,2226.429734372136,132.74469900430117,10:30,5.115716213462295,0.0785334743486435,6.000000192000004,-22.50897260699148,14.889406808837409,-13.554733699199884,2.793256899604256,0.7119617548080225,78.08346525394893,-4.748284948991097,-2.212715610368606,0.4401471702687324,,,,,,,,,,,,7.463203780772354,8.225735169044784,-0.1004188400822158,50.00000000000003,5.063560605765489,-0.3798015111274271,-126.76624777476404,-1.7731178500352038,11.861976983993568,31.52913334118964,-19.100109208944133,Normal Cornbelters,REX Baseball 2025,,,,7466ffa9-cb11-44f9-a72b-048a48315ae9,e74ccea7-e33e-443f-965a-54c223f08b87,87.47007065822095,5.11647969778573,0.0708408990724954,-0.4909942009787328,0.4559459940718796,78.27944426744521,2.793485157601183,-0.7062203867856324,-4.743884139180511,-2.1234636981003394,0.4399583132357405,-14.40988190869777,13.598894666252184,28.884673206430623,88.79383338994475,1949.448011410516,1075.4728322482,87.55937729875268,-0.594294216035026,0.4830481805218473,0.6430232033774884,,,,,,,,,,,,,,,,,0.9890181500687768,0.0,,,medium,high,10.085549949049714,-14.582725117106976,54.667001749344,Ben Jones,,Rex baseball 2025,2022-11,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,85.17504,0.0,,-2
282,07/12/2025,9:19:01 PM,2,5,Brad Nardi,,Left,Rex baseball 2025,Jackson Smith,,Left,Normal cornbelters,,8,Bottom,0,1,2,Slider,,BallCalled,,,,,,,77.28385252134623,0.5776480738895862,-0.6580701731518929,2479.8263323529177,287.3898831066006,3:30,4.61051286071036,-0.954125259158744,6.000000192000004,-48.18943361156773,-0.4380682701411018,11.855386097708529,1.131642591922957,0.5778095183641463,69.52300876837349,-8.534437904731444,1.5997129720611758,0.4973526305522323,,,,,,,,,,,,-6.653776347438412,-0.4415816306811814,1.0008952770983526,49.99999999999994,4.629786311593943,0.959352812890077,-112.2935728754078,-0.2109655249324991,-8.277505319596372,25.20894470764113,-32.72339090830138,Normal Cornbelters,REX Baseball 2025,,,,7466ffa9-cb11-44f9-a72b-048a48315ae9,0504226d-8af4-47fc-91a2-f7b6d7835be2,77.4712863579827,4.600056276848896,-0.9540761873418654,0.7020841843330742,-0.6582749254099607,69.65056768711052,1.1407353420985822,-0.578161879313266,-8.399368713314802,1.5940755363149153,0.4971695473128972,11.852852751442793,-3.446505554466277,62.78589608072524,70.7332807529903,1134.0663496561822,2205.319059276554,45.731684306301936,0.1366793341642339,0.8893038316857033,-0.4364143152573571,,,,,,,,,,,,,,,,,0.9783607691278866,0.0,,,medium,high,26.340047322308735,-4.057273182029895,54.667001749344,Ben Jones,,Rex baseball 2025,2022-11,0.0,8.990507816735573,13.630152726137679,-24.49533217680236,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,61.990616,0.0,,-1
283,07/12/2025,9:19:22 PM,2,6,Brad Nardi,,Left,Rex baseball 2025,Jackson Smith,,Left,Normal cornbelters,,8,Bottom,0,1,2,Slider,,Foul,,,,,,,77.46423609407417,1.7274656897551552,-1.3498517849387035,2390.309242668486,277.6725334334572,3:15,4.4378920772853725,0.0631850290928603,6.000000192000004,-46.66630688012248,0.8789839767012708,13.865132224514758,2.1554611077248005,0.036163096485267,69.46243770192703,-7.117474477984531,1.2894025208739983,0.4962782895035413,,,,,,,,,,,,-7.981229517513258,-0.1302774465191059,0.0387864225945882,50.0,4.551756334902937,2.263310175234896,-112.49397082150548,2.089552605028706,-9.97435556067098,25.11388384467174,-32.33686078824227,Normal Cornbelters,REX Baseball 2025,,,,7466ffa9-cb11-44f9-a72b-048a48315ae9,bba65f52-ef24-4116-86bd-aec7c71b3956,77.6583519901274,4.427936897617791,0.0648129798141024,1.8454302923491617,-1.369030488248533,69.59579210370201,2.163881239304581,-0.0376857360631527,-6.988717487988401,1.265680634374403,0.4960950794682202,14.041340379156804,-2.027225382161879,56.15522841517694,28.851220632421224,1331.2702533357285,1985.270205329697,55.694477918243294,0.0743583159628113,0.8305495246771448,-0.5519586287990647,,,,,,,,,,,,,,,,,0.8841821035006353,0.0,,,medium,high,64.03390143082088,-46.49713811318819,54.667001749344,Ben Jones,,Rex baseball 2025,2022-11,0.0,8.810124244007639,12.313100479295306,-26.50507830360859,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,78.35276,0.0,,-2
