PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,RunValue,ff_diff,ivb_diff,hb_diff,ang_diff,PitchType_Changeup,PitchType_Curveball,PitchType_Fastball,PitchType_Sinker,PitchType_Slider,PitchType_Cutter,PitchType_Knuckleball,PitchType_Splitter,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Stuff+,xBA,xWOBA,Good Swing Decision
249,7/24/2025,8:40:20 PM,5,3,Dom Panozzo,,Left,Normal cornbelters,Cj Schoeffel,,Left,Springfield lucky horseshoes 2025,,6,Top,2,2,0,Fastball,,StrikeCalled,,,,,,,92.94735103,0.409912035,-2.075717513,,,,4.695423588,0.982429158,6.000000192,,,,2.478782315,0.947574001,83.1379776,-5.503851786,-2.075717513,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,f6a17e6d-3246-42e6-b8c4-0a2604f353ff,93.20209362,4.690202225,0.982429158,0.471978466,-2.075717513,83.33770813,2.483619375,-0.947574001,-5.430251997,-2.075717513,0.413383273,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.66700175,Nolan Mccrossin,,Normal cornbelters,2022-11,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,109.362946,0.0,,-2
250,7/24/2025,8:40:38 PM,5,4,Dom Panozzo,,Left,Normal cornbelters,Cj Schoeffel,,Left,Springfield lucky horseshoes 2025,,6,Top,2,2,1,Fastball,,StrikeCalled,,,,,,,92.04162842,-2.551764868,-2.098586936,2345.903098,213.3945042,1:00,5.918041571,1.86342391,6.000000192,-14.7211603,18.87175546,10.51812572,2.316521991,-0.788648345,82.53968339,-5.33550891,-0.101934857,0.417153002,,,,,,,,,,,,-6.394762086,11.06596152,-1.69850179,50.0,5.701382699,4.544574047,-133.583042,-6.447692214,-11.32444369,34.12796178,-12.5774084,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,d46667a8-3d3c-47d6-9b65-4ba13c50910d,92.30011758,5.920980802,1.869036888,-2.587288393,-2.164616782,82.74867242,2.31498965,0.784446838,-5.357862974,-0.16643321,0.416977334,11.13778481,18.06746392,-22.97465026,48.75973027,2159.820518,-915.6618789,92.06776357,-0.768674367,-0.390323829,-0.506741578,,,,,,,,,,,,,,,,,0.855524905,0.0,,,medium,high,46.11624276,-18.59835389,54.66700175,Nolan Mccrossin,,Normal cornbelters,2022-11,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,110.48226,0.0,,-2
251,7/24/2025,8:41:01 PM,5,5,Dom Panozzo,,Left,Normal cornbelters,Cj Schoeffel,,Left,Springfield lucky horseshoes 2025,,6,Top,2,2,2,Fastball,,InPlay,,GroundBall,Out,1.0,0.0,,93.88387215,0.167820657,-2.123510601,,,,4.633270357,1.295978253,6.000000192,,,,2.243145714,0.678503205,83.99446797,-5.626679749,-2.123510601,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,bf7da3c6-97f4-47fe-b9b7-b4a79351b0b4,94.14128361,4.628048361,1.295978253,0.228845836,-2.123510601,84.19576259,2.24784026,-0.678503205,-5.554697781,-2.123510601,0.409263755,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.66700175,Nolan Mccrossin,,Normal cornbelters,2022-11,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,109.467575,0.0,0.0,-1
252,7/24/2025,8:43:25 PM,1,1,Jonny Marquez,,Left,Springfield lucky horseshoes 2025,Trey Bryant,,Right,Normal cornbelters,,6,Bottom,0,0,0,Fastball,,BallCalled,,,,,,,79.61814066,0.449916028,-0.145484499,,,,4.561972071,-0.956629882,6.000000192,,,,1.445115728,1.091842545,71.51234959,-7.580976759,-0.145484499,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,2440e55f-4524-48fb-9858-37984fe7d273,79.83646661,4.554589377,-0.956629882,0.535557371,-0.145484499,71.67129215,1.451610237,-1.091842545,-7.482528971,-0.145484499,0.482275854,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.66700175,Brady Vessells,,Springfield lucky horseshoes 2025,2022-11,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,109.39844,0.0,,-1
253,7/24/2025,8:43:42 PM,1,2,Jonny Marquez,,Left,Springfield lucky horseshoes 2025,Trey Bryant,,Right,Normal cornbelters,,6,Bottom,0,1,0,Changeup,,StrikeCalled,,,,,,,71.9488388,0.267251683,-0.528427314,1062.52428,144.6026441,10:45,6.080919197,-1.194837601,6.000000192,-41.23462181,13.71030151,-7.078549703,2.893094926,2.2758477,64.75606904,-7.5279859,-1.874130512,0.533501087,,,,,,,,,,,,3.648749881,7.328170744,1.241972584,50.0,6.078858131,1.148602329,-104.5689149,-0.584991517,3.947679182,21.39212758,-24.24550747,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,136ac12e-7ee9-4730-944e-30527a3535c8,72.17153887,6.077075958,-1.200310248,0.310634646,-0.463716007,64.92540655,2.897318591,-2.271733097,-7.463383092,-1.811696408,0.533247202,-7.685264184,11.25490416,37.16350762,15.40184947,846.7413553,641.8620744,79.69148294,-0.649608732,0.604091677,0.461607778,,,,,,,,,,,,,,,,,0.547215771,0.0,,,medium,high,76.13833548,40.73927471,54.66700175,Brady Vessells,,Springfield lucky horseshoes 2025,2022-11,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.02138,0.0,,-1
254,7/24/2025,8:43:58 PM,1,3,Jonny Marquez,,Left,Springfield lucky horseshoes 2025,Trey Bryant,,Right,Normal cornbelters,,6,Bottom,0,1,1,Fastball,,BallCalled,,,,,,,79.96551045,-2.775351628,2.194076574,1757.58055,147.0275571,11:00,6.107889489,-1.523351519,6.000000192,-25.48729403,19.00550447,-10.05966704,1.400640819,0.321498921,72.06957929,-7.57349343,0.285445007,0.480083062,,,,,,,,,,,,6.172326316,11.20464797,1.350378928,50.0,5.866704656,-4.15430397,-116.0349887,-6.367181923,8.254485457,25.58022633,-17.18965003,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,18e3f6f8-f697-44f9-9393-7d4a08e25ba1,80.19522135,6.108367347,-1.52860461,-2.782506953,2.2572467,72.25755689,1.401167167,-0.31744239,-7.564091614,0.34877822,0.479876816,-10.65353477,17.59486152,18.33872828,11.51496034,1668.318344,552.9948411,94.92130211,-0.796325579,0.314634138,0.516595521,,,,,,,,,,,,,,,,,0.93955341,0.0,,,medium,high,100.3634643,-7.385051506,54.66700175,Brady Vessells,,Springfield lucky horseshoes 2025,2022-11,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,110.492714,0.0,,-1
255,7/24/2025,8:44:15 PM,1,4,Jonny Marquez,,Left,Springfield lucky horseshoes 2025,Trey Bryant,,Right,Normal cornbelters,,6,Bottom,0,2,1,Fastball,,BallCalled,,,,,,,80.81119646,-1.040554694,-0.463050416,1832.171442,150.4248896,11:00,5.956418968,-0.978356121,6.000000192,-23.68635085,19.84737598,-9.662680626,3.015333422,2.213945044,72.50957303,-5.522350417,-2.298904853,0.47488062,,,,,,,,,,,,5.069991376,11.09625797,1.021662868,50.0,5.857950082,1.231652595,-117.4390971,-2.825670859,6.924635118,26.8090169,-17.01869095,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,601193ef-42cb-4cb8-99b8-ecb5cb6a25ae,81.0520688,5.957604222,-0.983407159,-1.056280779,-0.402712757,72.70664991,3.015344123,-2.209949162,-5.521072813,-2.238589397,0.474661371,-10.22708529,18.41320652,13.55221244,3.510512793,1781.157894,429.3352424,97.21567824,-0.84549391,0.234331369,0.479821694,,,,,,,,,,,,,,,,,0.942583882,0.0,,,medium,high,93.15946151,-6.680360863,54.66700175,Brady Vessells,,Springfield lucky horseshoes 2025,2022-11,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,111.36287,0.0,,-1
256,7/24/2025,8:44:33 PM,1,5,Jonny Marquez,,Left,Springfield lucky horseshoes 2025,Trey Bryant,,Right,Normal cornbelters,,6,Bottom,0,3,1,Fastball,,BallCalled,Walk,,Walk,0.0,0.0,,79.83897604,1.230283376,0.993091207,,,,4.685235069,0.121384517,6.000000192,,,,2.310168554,-1.04444964,71.57034626,-6.775023246,0.993091207,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,ec6b796f-63bb-4ed9-ae58-4d461ad310db,80.05861234,4.678124217,0.121384517,1.314372599,0.993091207,71.73417237,2.316718544,1.04444964,-6.67573441,0.993091207,0.481106754,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.66700175,Brady Vessells,,Springfield lucky horseshoes 2025,2022-11,0.695,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,109.03256,,0.695,-1
257,7/24/2025,8:45:10 PM,2,1,Jonny Marquez,,Left,Springfield lucky horseshoes 2025,Tyler Thompson,,Right,Normal cornbelters,,6,Bottom,0,0,0,Curveball,,InPlay,,LineDrive,Out,2.0,0.0,,63.13630148,0.142912934,1.042535963,,,,6.727254673,-1.534099207,6.000000192,,,,1.235063663,0.565065933,57.54886315,-12.50621277,1.042535963,,81.12128489,12.00420673,6.948636716,,13.57998564,109.1585269,8.223814833,151.6693042,,7.052256479,1.514197796,,,,,,,,,,,,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,90c57b32-b3d9-465c-b97f-9d1f9c2b0916,63.30039436,6.715678348,-1.534099207,0.279419639,1.042535963,57.64659122,1.24548578,-0.565065933,-12.35332651,1.042535963,0.60843178,,,,,,,,,,,9.599404372,78.76454563,16.87188934,0.595565453,2.680979651,1.518593264,18.62112935,150.5218634,,,,,,,,,,0.0,,49.0450203,low,high,,,54.66700175,Brady Vessells,,Springfield lucky horseshoes 2025,2022-11,0.0,18.41397565052631,,,-1.0839420439999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,108.80328,0.75,0.8397,-2
258,7/24/2025,8:45:45 PM,3,1,Jonny Marquez,,Left,Springfield lucky horseshoes 2025,Cole Jones,,Right,Normal cornbelters,,6,Bottom,2,0,0,Curveball,,BallCalled,,,,,,,64.31504479,0.197444231,1.401682172,,,,6.717007025,-0.982962728,6.000000192,,,,1.478522089,-0.320011763,58.51588216,-12.00935602,1.401682172,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,6a97691c-336c-48ae-9527-dde4d5235b2b,64.48353868,6.705787156,-0.982962728,0.329018224,1.401682172,58.61903511,1.488582036,0.320011763,-11.86144636,1.401682172,0.597344499,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.66700175,Brady Vessells,,Springfield lucky horseshoes 2025,2022-11,0.0,17.23523234052631,,,-1.1384733409999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,109.14314,0.0,,-1
259,7/24/2025,8:46:01 PM,3,2,Jonny Marquez,,Left,Springfield lucky horseshoes 2025,Cole Jones,,Right,Normal cornbelters,,6,Bottom,2,1,0,Fastball,,BallCalled,,,,,,,82.25599306,-1.211379406,-0.416130687,1802.44738,148.4046429,11:00,5.67635307,-0.558562478,6.000000192,-23.25565683,18.76895346,-9.810237033,2.612335729,1.762838301,73.80780369,-5.610657767,-2.280124737,0.466577047,,,,,,,,,,,,5.16591586,10.57162967,0.598132218,50.0,5.564214305,1.160087619,-119.5319915,-3.219688611,7.308908183,27.7862794,-17.21695916,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,ea8d392c-c126-47bb-8b39-3e25bf0c1d28,82.49822242,5.677376457,-0.563793953,-1.225120182,-0.353273939,74.00521214,2.612434755,-1.758716783,-5.60813781,-2.217573349,0.466365686,-10.39905675,17.37184122,17.75543268,3.380856097,1716.591202,549.6646283,95.23668878,-0.811196965,0.304954605,0.498961093,,,,,,,,,,,,,,,,,0.918468495,0.0,,,medium,high,93.04277049,-0.733367355,54.66700175,Brady Vessells,,Springfield lucky horseshoes 2025,2022-11,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,112.71264,0.0,,-1
260,7/24/2025,8:46:19 PM,3,3,Jonny Marquez,,Left,Springfield lucky horseshoes 2025,Cole Jones,,Right,Normal cornbelters,,6,Bottom,2,2,0,Fastball,,StrikeCalled,,,,,,,80.19529465,-1.706295467,1.941605843,1823.708525,147.8741803,11:00,5.855743275,-0.550481476,6.000000192,-24.57234172,19.62340471,-10.37852921,2.220847591,-0.389848293,72.0889923,-6.348557141,-0.02878633,0.478477763,,,,,,,,,,,,6.266803339,11.18789686,0.398280933,50.0,5.702401164,-3.64677587,-116.4647362,-4.185050058,8.435283515,25.95311608,-17.11484367,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,da9804ac-c8c0-45fb-8b5c-522b587ebb2a,80.4310197,5.856631703,-0.555801253,-1.718402784,2.005215565,72.28072617,2.221075803,0.394009941,-6.343792297,0.03462999,0.478264794,-10.97501607,18.22255694,14.39439798,7.366582274,1766.457703,453.3651603,96.86074713,-0.820296587,0.248595186,0.515086345,,,,,,,,,,,,,,,,,0.753467494,0.0,,,medium,high,96.62992405,-2.3145213,54.66700175,Brady Vessells,,Springfield lucky horseshoes 2025,2022-11,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,111.08349,0.0,,-2
261,7/24/2025,8:46:37 PM,3,4,Jonny Marquez,,Left,Springfield lucky horseshoes 2025,Cole Jones,,Right,Normal cornbelters,,6,Bottom,2,2,1,Changeup,,BallCalled,,,,,,,73.79198482,-0.322377295,2.252761631,,,,5.123460987,-0.47342507,6.000000192,,,,0.701452045,-1.621356901,66.62097842,-9.641415839,2.252761631,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,21898321-3723-4643-8aa8-3f9e02bbbeb5,73.98914546,5.114867239,-0.47342507,-0.222394245,2.252761631,66.7584276,0.708994136,1.621356901,-9.527687126,2.252761631,0.520830222,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.66700175,Brady Vessells,,Springfield lucky horseshoes 2025,2022-11,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,109.20609,0.0,,-1
262,7/24/2025,8:46:54 PM,3,5,Jonny Marquez,,Left,Springfield lucky horseshoes 2025,Cole Jones,,Right,Normal cornbelters,,6,Bottom,2,3,1,Fastball,,Foul,,,,,,,81.50232948,-1.587847541,1.02001386,1929.019187,149.96813,11:00,5.840717314,-0.819357151,6.000000192,-22.32373294,20.44900171,-10.21198086,2.504058822,0.722261008,73.19153731,-5.808909937,-0.919907005,0.470711741,,,,,,,,,,,,5.869073026,11.59884781,0.742176722,50.0,5.698400016,-1.806900161,-118.4141859,-3.941869844,8.161515752,26.95774075,-16.0447258,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,982be50a-8d60-4dfb-bd67-14751e087e2b,81.7428525,5.84225371,-0.824490559,-1.60741183,1.080741125,73.38683788,2.503770159,-0.71829536,-5.812069801,-0.859665694,0.470499148,-10.78029433,19.13884084,9.663361267,11.10460982,1901.648354,323.8032746,98.58110106,-0.853463075,0.167859022,0.493380309,,,,,,,,,,,,,,,,,0.983246612,0.0,,,medium,high,80.00585116,-14.14509069,54.66700175,Brady Vessells,,Springfield lucky horseshoes 2025,2022-11,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,110.524475,0.0,,-2
263,7/24/2025,8:47:16 PM,3,6,Jonny Marquez,,Left,Springfield lucky horseshoes 2025,Cole Jones,,Right,Normal cornbelters,,6,Bottom,2,3,2,Fastball,,Foul,,,,,,,82.5586352,-1.897957288,0.981142337,1813.633168,153.8739248,11:15,6.007560489,-0.277053716,6.000000192,-21.20748091,20.48148683,-8.678908985,2.475416593,0.088339545,74.15411684,-5.906105043,-0.667382011,0.46471008,82.24715988,50.01497572,-56.57290481,,-91.40207912,61.20179681,91.8218556,260.4502665,,-56.41295454,4.896485741,5.025670301,11.7194577,0.202153812,50.0,5.84060162,-1.794455706,-119.9325065,-4.608951555,7.170784552,27.60238498,-15.45235851,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,5df451a1-3179-456a-8168-d553ab3a468b,82.80093532,6.009147106,-0.281290173,-1.918372072,1.032095128,74.35346006,2.475024235,-0.084989473,-5.910875099,-0.61629751,0.464502679,-9.156308499,19.22791139,9.234632065,45.91815609,1790.127477,291.0479117,98.70394454,-0.886190928,0.160477828,0.434640663,-44.10876911,29.11431193,63.0187959,0.180858995,0.577738748,2.253237407,-216.9671415,144.081924,,,,,,,,,0.67497165,0.0,,40.47102272,medium,high,131.3263405,2.434016014,54.66700175,Brady Vessells,,Springfield lucky horseshoes 2025,2022-11,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,111.624084,0.0,,-2
264,7/24/2025,8:47:39 PM,3,7,Jonny Marquez,,Left,Springfield lucky horseshoes 2025,Cole Jones,,Right,Normal cornbelters,,6,Bottom,2,3,2,Fastball,,InPlay,,GroundBall,Single,0.0,0.0,,82.3604232,0.272631296,-0.931580255,,,,4.725672243,0.074088528,6.000000192,,,,1.674905461,0.79179257,73.91929599,-7.235798776,-0.931580255,,94.42954811,6.247440054,11.5127991,,22.46686466,107.6811961,2.123151424,124.8589485,,11.75283556,1.014919794,,,,,,,,,,,,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,0b0f8e09-e237-447b-81ef-aa404e204619,82.58653445,4.718757485,0.074088528,0.352742673,-0.931580255,74.08607246,1.680982507,-0.79179257,-7.143692198,-0.931580255,0.466267028,,,,,,,,,,,18.73496638,91.98012431,10.2760558,0.931016352,2.75774092,1.84664332,25.43254466,122.2413298,,,,,,,,,,0.0,,55.29529559,low,high,,,54.66700175,Brady Vessells,,Springfield lucky horseshoes 2025,2022-11,0.891,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,108.46895,0.5,0.57915,-1
265,7/24/2025,8:48:18 PM,4,1,Jonny Marquez,,Left,Springfield lucky horseshoes 2025,Jackson Stanek,,Left,Normal cornbelters,,6,Bottom,2,0,0,Curveball,,StrikeCalled,,,,,,,69.59843475,3.624998137,0.177279871,2290.875436,298.8232646,4:00,5.415922544,-1.140907583,6.000000192,-63.69765253,-4.241770689,14.75092257,3.56293543,-0.104373799,62.24987566,-8.128502218,2.116731409,0.553610643,,,,,,,,,,,,-7.970989463,-3.435067237,1.117925629,50.0,5.675239536,-0.683453389,-100.9276228,4.814439938,-8.000895603,20.54028527,-35.62200476,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,6619c0fa-1a28-4117-891f-26af8306dc5a,69.75346073,5.400979479,-1.139963397,3.79988939,0.166392839,62.33127949,3.575227567,0.103425071,-7.945165542,2.102164206,0.553440829,14.84321546,-8.160233092,47.9921212,18.2961084,1533.128948,1702.241431,66.9232785,0.322643452,0.743052811,-0.586322201,,,,,,,,,,,,,,,,,0.992559075,0.0,,,medium,high,73.53350244,-35.31427997,54.66700175,Brady Vessells,,Springfield lucky horseshoes 2025,2022-11,0.0,11.951842380526315,24.077880956692308,-24.519880102230772,-4.566027247,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,103.20921,0.0,,-1
266,7/24/2025,8:48:37 PM,4,2,Jonny Marquez,,Left,Springfield lucky horseshoes 2025,Jackson Stanek,,Left,Normal cornbelters,,6,Bottom,2,0,1,Fastball,,Foul,,,,,,,83.19300293,-0.945730281,1.49490267,1943.876655,149.4456916,11:00,5.908305827,-0.296272392,6.000000192,-21.44560913,19.62159832,-9.888383599,3.241836787,-0.269364032,74.56821265,-5.008688719,-0.383911874,0.461231658,,,,,,,,,,,,5.857990906,10.93696271,0.180201207,50.0,5.818826554,-2.856652663,-120.8739192,-2.641837149,8.483249878,28.2105881,-16.33568639,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,4730c0d6-61c6-4650-8f47-154da82ffdbe,83.43825343,5.909952157,-0.301471393,-0.966864806,1.55717175,74.76923299,3.241412709,0.273454815,-5.013859011,-0.321779183,0.461024619,-10.47186898,18.36516131,17.41670826,5.445195198,1854.755902,581.8393176,95.41530826,-0.821666731,0.299319052,0.485048337,,,,,,,,,,,,,,,,,0.698650847,0.0,,,medium,high,85.09932432,-6.221940693,54.66700175,Brady Vessells,,Springfield lucky horseshoes 2025,2022-11,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,111.15839,0.0,,-2
267,7/24/2025,8:49:11 PM,4,3,Jonny Marquez,,Left,Springfield lucky horseshoes 2025,Jackson Stanek,,Left,Normal cornbelters,,6,Bottom,2,0,2,Fastball,,BallCalled,,,,,,,83.60880004,-0.61942562,2.785994041,1920.894265,148.9567229,11:00,5.748674315,-0.413227111,6.000000192,-21.29034725,19.41825624,-9.933914348,3.398084669,-1.350274495,74.87813487,-4.654552306,0.900652318,0.459213476,,,,,,,,,,,,6.318741438,10.71452441,0.19186738,50.0,5.685831711,-5.606617759,-121.388224,-1.957992865,9.231917687,28.37152844,-16.51972848,Normal Cornbelters,Springfield Lucky Horseshoes 2025,,,,af308dc0-5e0e-4c10-a999-6a66b3cb381c,b66199b3-c0dc-4f94-81e8-314a139493fe,83.85653116,5.750327581,-0.418487381,-0.640513037,2.848549071,75.081109,3.39765159,1.35441075,-4.659740056,0.96309755,0.459006789,-10.52050455,18.18952615,18.70141452,85.84793104,1819.475583,615.9085795,94.72023612,-0.811542176,0.320636378,0.488458401,,,,,,,,,,,,,,,,,0.57674232,0.0,,,medium,high,12.73686206,-6.316869412,54.66700175,Brady Vessells,,Springfield lucky horseshoes 2025,2022-11,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,111.51854,0.0,,-1
