PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,RunValue,ff_diff,ivb_diff,hb_diff,ang_diff,PitchType_Changeup,PitchType_Curveball,PitchType_Cutter,PitchType_Fastball,PitchType_Sinker,PitchType_Slider,PitchType_Knuckleball,PitchType_Splitter,Vert Strike,Horz Strike,Strike?,Foul?,In Play?,Swing Strike?,Swing?,Ball Called?,First Pitch,In Strike Zone?,Chase?,In-zone take,In-zone whiff,In-zone/swing,LA<10,Ground Ball?,Fly Ball?,EV>90,EV>100,EV>105,Stuff+,xBA,xWOBA,Good Swing Decision
276,07/26/2025,8:55:49 PM,2,1,Ben Kearns,,Left,Rex baseball 2025,Austin Weigand,,Left,Normal cornbelters,,8,Bottom,1,0,0,Slider,,StrikeCalled,,,,,,,75.15850180029443,2.370570373206533,-1.7921420348822186,2136.0249383242462,301.9040858714213,4:00,5.086270147378333,-0.0320526330843534,6.000000192000004,-52.59651423840344,-2.026762931525866,8.082161526169136,2.9087570197932395,1.024688009034422,67.40905053608613,-7.595703863289095,-0.2539890452350246,0.5118196215638575,,,,,,,,,,,,-5.005175266686427,-1.929853066070678,0.1734148484739436,50.00000000000001,5.249219722210967,3.193957991875064,-109.07857151510464,3.092641372682948,-5.880981887587137,23.614036178290736,-34.44158874747672,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,c9364d91-1af5-495b-8f65-cd2298e85979,75.34628303866052,5.074824154343705,-0.0342958013482761,2.505354211829545,-1.7649479938126864,67.53227969025359,2.918454370185748,-1.0232876941813338,-7.449595580963039,-0.2330715275860075,0.5116314733092646,7.822303266761889,-5.201146168024214,68.26178584070232,65.05419222304216,791.111785620403,1984.1231513682808,37.036636203369696,0.195738205735787,0.9288857614765792,-0.3144165977511527,,,,,,,,,,,,,,,,,0.8457938766716252,0.0,,,medium,high,31.451226999262072,18.029248418608223,54.667001749344,Nick Turner,,Rex baseball 2025,2022-11,0.0,8.15415197311522,19.254991106383436,-20.120262857743487,-0.9563706803269347,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,103.10475,0.0,,-1
277,07/26/2025,8:55:59 PM,2,2,Ben Kearns,,Left,Rex baseball 2025,Austin Weigand,,Left,Normal cornbelters,,8,Bottom,1,0,1,Slider,,BallCalled,,,,,,,60.93541088717591,23.50583574733291,-1.2667249327187802,,,,-14.345830627800035,2.322562821270008,6.000000192000004,,,,1.618911723695502,-1.145084831006871,50.03758759797225,8.369446601313939,-1.2667249327187509,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,ff0a5d2a-82f0-4abb-aa0f-9c6d959cc60c,61.252032928761686,-14.36031801278414,2.322562821270002,23.65032136733559,-1.266724932718761,50.24619454484503,1.6328548910085283,1.1450848310068686,8.58642233297879,-1.2667249327187609,0.6887979756361903,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Nick Turner,,Rex baseball 2025,2022-11,0.0,22.377242886233738,,,-22.09163605445331,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,116.68917,0.0,,-1
278,07/26/2025,8:56:18 PM,2,3,Ben Kearns,,Left,Rex baseball 2025,Austin Weigand,,Left,Normal cornbelters,,8,Bottom,1,1,1,Fastball,,BallCalled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,b0b9ea86-841a-4600-928e-2a020338a624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nick Turner,,Rex baseball 2025,2019-02,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,109.11818,0.0,,-1
279,07/26/2025,8:56:33 PM,2,4,Ben Kearns,,Left,Rex baseball 2025,Austin Weigand,,Left,Normal cornbelters,,8,Bottom,1,2,1,Fastball,,BallCalled,,,,,,,82.22539585135752,0.8585899382742747,1.419310108021374,2417.494420623579,144.0864462472479,10:45,5.110258538176345,0.3422326016152263,6.000000192000004,-24.569988073914622,17.529384593732086,-10.602025942941882,3.861032131122571,-0.7780981108888295,73.46852363517638,-3.8084944777364833,-0.5968946794232775,0.466991885856873,,,,,,,,,,,,6.22793134569313,9.190994992084386,-0.4517381445380347,50.000000000000014,5.166021228302048,-2.644741487076571,-119.46105577169266,1.060573529969702,8.794171840548687,27.91627455290263,-19.195873549761604,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,6842b6d0-04ba-437d-8891-a063be798133,82.47378579738678,5.111533927145444,0.3353909627954139,0.8416906352806114,1.500717739242483,73.66975637633834,3.86102782602912,0.7833522898007081,-3.8071526654299968,-0.5169326506851767,0.4667765770253916,-11.365382891295436,16.125692163143,36.218110088447325,97.38756705599266,1950.3706512161,1428.4024631108068,80.67735894559016,-0.6534082753412617,0.5908607072368582,0.4732243129416724,,,,,,,,,,,,,,,,,0.8292821173533242,0.0,,,medium,high,2.351189649606366,-72.16365016955524,54.667001749344,Nick Turner,,Rex baseball 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,109.47131,0.0,,-1
280,07/26/2025,8:56:49 PM,3,1,Ben Kearns,,Left,Rex baseball 2025,Austin Weigand,,Left,Normal cornbelters,,8,Bottom,1,0,0,Slider,,BallCalled,,,Walk,0.0,0.0,,72.9774408581661,0.9940183952041536,-0.8845143776609907,,,,5.132670408461791,-1.0408258586627366,6.000000192000004,,,,1.8464998759931104,1.8629532370252968,65.69336976077108,-8.558817985093627,-0.8845143776610316,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,7ce056e0-2cf6-4c8c-87ab-3ff186eb75c1,73.17702468417508,5.123998087159451,-1.040825858662735,1.0955663502566146,-0.8845143776610079,65.83284488445746,1.8542924314265008,-1.862953237025294,-8.44166382992817,-0.8845143776610075,0.5263083899809955,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Nick Turner,,Rex baseball 2025,2022-11,0.695,10.335212915243545,,,0.42018129767544476,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,109.54429,0.0,,-1
281,07/26/2025,8:58:37 PM,3,1,Ben Kearns,,Left,Rex baseball 2025,Collin Amsden,,Left,Normal cornbelters,,8,Bottom,1,0,0,Fastball,,BallCalled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,405b8708-dbe4-48d0-9306-1faf0b9cca11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nick Turner,,Rex baseball 2025,2019-02,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,109.11818,0.0,,-1
282,07/26/2025,8:59:13 PM,3,2,Ben Kearns,,Left,Rex baseball 2025,Collin Amsden,,Left,Normal cornbelters,,8,Bottom,1,1,0,Changeup,,StrikeCalled,,,,,,,80.11219203706884,-1.3354871592521127,1.1749283364090637,2259.0958540701918,141.75748708972193,10:45,5.458103045328159,-0.5438002308421616,6.000000192000004,-26.702968810049203,17.580909783217248,-11.070435952710072,1.991176327380993,0.3742125564285167,71.99160993150824,-6.382985202979052,-0.9285363435836284,0.4789545994206353,,,,,,,,,,,,6.388245886363561,9.965016990550902,0.4544911804126972,50.00000000000004,5.333823152698597,-2.0661764610442366,-116.39770487558206,-3.4885446819589814,8.579322843316486,26.14422206455527,-18.791174314469664,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,ca3facd9-afc8-49ec-a64f-a86b48ed641a,80.34732431654413,5.458711278737119,-0.5507618771843054,-1.3443813029479283,1.2575513370657203,72.17967841388206,1.99169821541654,-0.3689125177369267,-6.373826474536096,-0.848036520131595,0.4787405049322421,-11.84518272403749,16.10224154172931,32.529949084302544,81.57317120816587,1904.6673806873173,1214.8070821421975,84.31104759258871,-0.6621771330872813,0.537740388462708,0.521878069123703,,,,,,,,,,,,,,,,,0.939715688459878,0.0,,,medium,high,16.58414591265067,81.08384828080918,54.667001749344,Nick Turner,,Rex baseball 2025,2022-11,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,109.89781,0.0,,-2
283,07/26/2025,8:59:31 PM,3,3,Ben Kearns,,Left,Rex baseball 2025,Collin Amsden,,Left,Normal cornbelters,,8,Bottom,1,1,1,Slider,,BallCalled,,,,,,,73.2636294489995,-0.2049808073034053,1.4773089729153808,,,,5.1976371214998895,0.0840069739652813,6.000000192000004,,,,0.8280637944739034,-1.4573129301033678,66.14832240007081,-9.657488448016364,1.4773089729153754,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,fa31769d-5333-46e4-900f-87bd03a42533,73.4576765452039,5.1891440911777895,0.0840069739652821,-0.1045677256898548,1.477308972915378,66.28564524407584,0.8359013768749977,1.4573129301033678,-9.541028438038616,1.4773089729153774,0.5243488462794926,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Nick Turner,,Rex baseball 2025,2022-11,0.0,10.049024324410155,,,1.6191805001830035,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,108.90057,0.0,,-1
284,07/26/2025,9:00:15 PM,3,4,Ben Kearns,,Left,Rex baseball 2025,Collin Amsden,,Left,Normal cornbelters,,8,Bottom,1,2,1,Slider,,StrikeCalled,,,,,,,72.74794277419912,1.821163073308453,-0.3199414019140791,2217.1830457095894,293.0269370435504,3:45,4.879952098257595,-0.0016528920919139,6.000000192000004,-52.6609126377233,1.2361870053300024,5.5888082593973065,2.184716562512611,-0.1667265476307462,65.38084282270874,-8.149029527257433,0.7441527678882952,0.5283895500939607,,,,,,,,,,,,-3.1387953660081176,0.0293295450587567,0.0244895419308703,49.99999999999999,4.997965195803905,0.4433700053893717,-105.66580144484166,1.9777264689966445,-3.4601768775622106,22.19154164082021,-32.141716986448984,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,5bc47f42-3e41-48b2-bf0e-daa0667c59c7,72.94185368091989,4.869634428021652,-0.0056553234808872,1.941847492593364,-0.2718798602896272,65.51112381122074,2.193616393392012,0.1694089782143923,-8.01438375741814,0.7847002095764543,0.5281808812604621,5.132995184395926,-1.9590095615877807,78.28845851716761,14.02921223700293,450.0538603276182,2171.0256057877946,20.298453084354275,0.0794002108869578,0.9791819443996232,-0.1868109372410507,,,,,,,,,,,,,,,,,0.6711259975756211,0.0,,,medium,high,77.37370898669737,40.21623440852645,54.667001749344,Nick Turner,,Rex baseball 2025,2022-11,0.0,10.564710999210533,15.992041169527567,-17.626909590971657,-0.4069633804288546,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,101.84485,0.0,,-2
285,07/26/2025,9:00:36 PM,3,5,Ben Kearns,,Left,Rex baseball 2025,Collin Amsden,,Left,Normal cornbelters,,8,Bottom,1,2,2,Slider,,BallCalled,,,,,,,74.31269146172346,-0.4273370089229052,0.8787720872500737,,,,5.116201049034924,-1.0894987800193718,6.000000192000004,,,,0.6587083713662658,0.2727095138871966,67.08577132445396,-9.611923663028788,0.878772087250082,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,baec1971-2d69-4c2f-8c2c-02cf8b26488d,74.50882983384321,5.1079846082738,-1.0894987800193727,-0.3298262616011429,0.8787720872500775,67.2259540704537,0.6663054801571205,-0.2727095138871968,-9.4987569828253,0.8787720872500776,0.5168444995070336,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Nick Turner,,Rex baseball 2025,2022-11,0.0,8.99996231168619,,,1.8415367018025035,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,108.18958,0.0,,-1
286,07/26/2025,9:00:58 PM,3,6,Ben Kearns,,Left,Rex baseball 2025,Collin Amsden,,Left,Normal cornbelters,,8,Bottom,1,3,2,Fastball,,BallCalled,Walk,,Walk,0.0,0.0,,81.45564365278177,1.4562952824060391,0.0908371525642607,2266.550789794254,143.05936675860295,10:45,5.174248448469119,0.3568224478747752,6.000000192000004,-25.021431052012986,17.92706231428815,-11.663348214420422,4.442893949167006,0.5306997403691714,72.68983418214943,-3.3001558921907086,-2.1282421746974576,0.47167785746871,,,,,,,,,,,,6.346571879643097,9.197101152206198,-0.3574891932700027,49.99999999999999,5.278453060179279,0.1553757332234991,-118.34195209498476,2.2727355432418177,8.78130050658295,27.70535152540967,-19.448674290714656,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,05bf3740-fcee-46a1-93f9-9d639d8d6759,81.70210448543044,5.175485662156684,0.3498410814261974,1.4397704857860674,0.1746043082686812,72.89101989454736,4.442933972584293,-0.5252217911171996,-3.2982462156548102,-2.04478598331995,0.4714575132270019,-12.44807354038965,16.428247449684772,29.45749701994616,74.44241578524425,1973.5327861676053,1114.6393249111948,87.07207423076333,-0.6959310842397158,0.4917777840806188,0.5232920189279497,,,,,,,,,,,,,,,,,0.9668722885672816,0.0,,,medium,high,23.00182579328016,-86.6132893003151,54.667001749344,Nick Turner,,Rex baseball 2025,2022-11,0.695,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,111.67489,,0.695,-1
287,07/26/2025,9:04:28 PM,4,1,Foster Mcdonald,,Left,Rex baseball 2025,Max Hennemann,,Left,Normal cornbelters,,8,Bottom,1,0,0,Fastball,,HitByPitch,,,,,,,82.20868309591202,2.6974046409350234,-2.0987480839079526,,,,4.19157566665883,0.2573768400153581,6.000000192000004,,,,3.374487271824807,1.6940592173226088,73.38872962268644,-4.884834505869439,-2.098748083907935,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,fb907d8a-6d63-4cb4-baa9-442de6ba854f,82.44325671528208,4.184716201886548,0.2573768400153565,2.777208937858947,-2.098748083907943,73.56381872818157,3.3806683729866145,-1.6940592173226086,-4.7908266088044815,-2.098748083907944,0.4678678918109567,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Nick Turner,,Rex baseball 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,109.90293,0.0,,-1
288,07/26/2025,9:05:08 PM,5,1,Foster Mcdonald,,Left,Rex baseball 2025,Jack Novak,,Right,Normal cornbelters,,8,Bottom,1,0,0,Fastball,,BallCalled,,,,,,,83.47217170367117,2.8896308873803283,-3.001350471317542,,,,4.2973616563226,0.7616577923728257,6.000000192000004,,,,3.7557365144504873,2.030332579950747,74.45608088629312,-4.474533666993493,-3.0013504713176093,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,531469cb-569d-4f64-80a2-864536aa35ea,83.71151881334201,4.290702942157798,0.7616577923728357,2.9671284543574954,-3.00135047131758,74.63528656021231,3.761667495335372,-2.0303325799507417,-4.383314285642552,-3.00135047131758,0.4611991042008193,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Nick Turner,,Rex baseball 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,110.27645,0.0,,-1
289,07/26/2025,9:05:23 PM,5,2,Foster Mcdonald,,Left,Rex baseball 2025,Jack Novak,,Right,Normal cornbelters,,8,Bottom,1,1,0,Slider,,StrikeCalled,,,,,,,78.83557570313033,1.9277278839279983,-1.477894068305304,,,,4.910163169352603,0.3463746089160293,6.000000192000004,,,,3.090477904852515,1.0274754929925014,70.58177209211414,-6.29580466284556,-1.477894068305333,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,e2e7f055-eb76-4817-bc9a-f4012d668c4b,79.05548392839897,4.902879301685463,0.3463746089160314,2.014013544388474,-1.4778940683053194,70.74456992481763,3.09719487791374,-1.0274754929924996,-6.193837451332776,-1.4778940683053194,0.4874743699880943,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Nick Turner,,Rex baseball 2025,2022-11,0.0,4.41191090661485,,,0.3531137014454728,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.48522,0.0,,-1
290,07/26/2025,9:05:39 PM,5,3,Foster Mcdonald,,Left,Rex baseball 2025,Jack Novak,,Right,Normal cornbelters,,8,Bottom,1,1,1,Changeup,,StrikeSwinging,,,,,,,78.83495187035872,1.5133561253038108,1.6110962485952969,1579.9591812118642,102.86981782712132,9:30,5.131636397771309,-0.8340028242469243,6.000000192000004,-38.98052915680871,6.900591728285015,-18.99238190399297,3.290645941117132,0.918963973721837,70.58517594438435,-5.88029911721004,-2.002376458919045,0.4875156166480882,,,,,,,,,,,,10.844584667054482,3.207694164736601,0.7137019111871121,50.00000000000004,5.232479089288765,-2.6796994830416505,-114.48807275601288,1.9166801020703097,14.046533821670508,25.888956712436237,-28.01925841991417,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,bd075d97-e2b3-41d1-8f89-4b9339fe4bb5,79.03812156089377,5.126406603553623,-0.8429003534487995,1.574754591145454,1.7179990493995818,70.73366117583222,3.2956541597880897,-0.9118864685441824,-5.80477415173362,-1.8957577868981024,0.4873281396508277,-19.993946071625697,4.61157809723093,3.829706149017561,66.64612234390108,1576.4310898706206,105.5274049003003,99.77669731071548,-0.2222392251998077,0.0667912223019321,0.9727017319846836,,,,,,,,,,,,,,,,,0.5853637323830316,0.0,,,medium,high,30.01848989048903,30.956133543624503,54.667001749344,Nick Turner,,Rex baseball 2025,2022-11,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,111.75507,0.0,,-1
291,07/26/2025,9:05:57 PM,5,4,Foster Mcdonald,,Left,Rex baseball 2025,Jack Novak,,Right,Normal cornbelters,,8,Bottom,1,1,2,Changeup,,BallCalled,,,,,,,79.37471157351114,2.445608348424871,-3.282572544949648,,,,4.597281299857376,0.0322561421663179,6.000000192000004,,,,3.299907105517513,3.021888325018716,70.95384990699807,-5.688773500045442,-3.282572544949701,,,,,,,,,,,,,,,,,,,,,,,,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,924998bc-499d-4aeb-a060-038450d974d7,79.59965093098782,4.589987217483862,0.0322561421663241,2.531131859551861,-3.282572544949678,71.12003152702282,3.3065341527212584,-3.021888325018713,-5.58786251790617,-3.282572544949678,0.4849855029150003,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,low,high,,,54.667001749344,Nick Turner,,Rex baseball 2025,2022-11,0.0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,108.79772,0.0,,-1
292,07/26/2025,9:06:13 PM,5,5,Foster Mcdonald,,Left,Rex baseball 2025,Jack Novak,,Right,Normal cornbelters,,8,Bottom,1,2,2,Fastball,,BallCalled,,,,,,,83.23460526969183,1.714617164453691,-0.3253307806771982,1803.313872977355,127.27527870544546,10:15,5.298398629330578,-0.835175395657162,6.000000192000004,-26.57640331531629,14.616402939621842,-16.126110401364915,4.677754154915344,2.481381616284391,74.25483267551672,-3.3372682591728267,-3.3929413617900552,0.4619364282933699,,,,,,,,,,,,8.618933948334073,7.3101100597071,0.8709734635350329,50.0,5.422782333237382,1.1704530221520495,-120.89879089211762,2.8215200372373763,12.42965095285183,29.20093266743825,-21.631897039784864,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,85198afb-4d01-474c-95eb-d2f649348536,83.47479350617147,5.297392160416126,-0.8426014708202997,1.7252248095576088,-0.237754559773896,74.44308262331268,4.679389026426027,-2.4755683871850045,-3.311908430816767,-3.3056216308518063,0.4617290446805255,-16.94397591095295,12.89313540869842,-4.179676916421096,71.77315308166371,1798.517765644959,-131.43352362336185,99.73403923719182,-0.6040343441416012,-0.0728844410243231,0.793618528862575,,,,,,,,,,,,,,,,,0.9450402274391684,0.0,,,medium,high,25.404162226502656,87.83092342188876,54.667001749344,Nick Turner,,Rex baseball 2025,2022-11,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,111.65232,0.0,,-1
293,07/26/2025,9:06:31 PM,5,6,Foster Mcdonald,,Left,Rex baseball 2025,Jack Novak,,Right,Normal cornbelters,,8,Bottom,1,3,2,Fastball,,BallCalled,Walk,,Walk,0.0,0.0,,83.67812297315436,3.4969675999443264,0.8609563887209224,1856.569849152877,124.98836808934996,10:15,5.107478705610642,-0.7819161709724833,6.000000192000004,-26.99490676032529,13.891924246197227,-16.664709067782304,6.112371630743263,1.370414345718136,74.36009124964973,-1.6387175815568793,-2.312153648162692,0.460217626251988,,,,,,,,,,,,9.330681554353722,6.284958043856534,0.7213894262974964,50.000000000000014,5.377146242986278,-1.3217564854366628,-121.35794433511398,6.603828702125603,13.556238786335609,29.45880692258003,-23.04284180569962,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,c09f6aa8-09e4-4603-89a8-522fc8bff9a8,83.92238554810362,5.106708840004479,-0.7901666211752626,3.504733028390532,0.9599121862953884,74.55321867718212,6.113865750348272,-1.3638545965829176,-1.6150013794351743,-2.212934349655112,0.4600126479311855,-17.590892316819993,12.202970514683589,9.060410842239971,70.65445593875017,1833.405152168913,292.3647598190006,98.75228518902568,-0.5662556012178284,0.1574757663722708,0.8090463380393619,,,,,,,,,,,,,,,,,0.9720959150967848,0.0,,,medium,high,26.41098965512482,73.98579645749375,54.667001749344,Nick Turner,,Rex baseball 2025,2022-11,0.695,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,112.06261,,0.695,-1
294,07/26/2025,9:06:58 PM,6,1,Foster Mcdonald,,Left,Rex baseball 2025,Shea Zbrozek,,Right,Normal cornbelters,,8,Bottom,1,0,0,Slider,,BallCalled,,,,,,,74.70215040793569,2.9235812882256496,-3.2932784487961477,2229.3899943006063,256.4570169092077,2:30,5.701230446393183,-0.1960818592217217,6.000000192000004,-46.65407595913818,4.612905274500776,11.253657796689431,4.537407731006957,2.322404299650226,66.79440532130971,-5.920477187398728,-1.1562576456387017,0.5153358967905989,,,,,,,,,,,,-7.228770302629101,1.4850141333145344,0.458126379651266,49.99999999999999,5.913007954436412,5.926151273761426,-108.25577068360512,4.281280217069142,-8.382040206415526,22.930889623383045,-30.452117963963172,Normal Cornbelters,REX Baseball 2025,,,,df2952b2-b59a-42ad-959c-c2cc1988583d,ffad89c9-a7f0-4c08-ac8e-568cb243e86e,74.91200394008679,5.692655034687278,-0.1959602047942566,3.024711112117197,-3.2944231323137125,66.94511633541603,4.545210426951339,-2.322815767563888,-5.8027933897265305,-1.1627360549360988,0.5151217953548377,11.260068952730348,1.7877525651783672,61.63511943953909,47.93180215809982,1059.1495912077175,1961.729311126329,47.5084930817584,-0.1112529027731179,0.8799399459679345,-0.4618749648059568,,,,,,,,,,,,,,,,,0.6535445837032025,0.0,,,medium,high,46.86137805771018,-8.220656374471583,54.667001749344,Nick Turner,,Rex baseball 2025,2022-11,0.0,8.54533620180949,10.577040190678971,-26.96971539878327,-0.6427397028521784,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,100.45447,0.0,,-1
