PlayResult,TaggedHitType,ExitSpeed,Angle,xSLG
1,GroundBall,75.18847,-50.64808,0.052447717636823654
0,GroundBall,105.56701,5.243056,0.030514400452375412
2,LineDrive,96.31867,19.916078,1.902655005455017
0,LineDrive,85.03729,11.716311,0.007573945447802544
0,FlyBall,91.00417,31.65691,0.005314179230481386
0,FlyBall,76.93359,30.934224,-0.4021094739437103
0,FlyBall,93.10268,35.34759,0.02367820404469967
0,FlyBall,87.40093,31.042078,-0.0017748738173395395
1,LineDrive,107.97949,9.569448,0.9982547760009766
0,GroundBall,81.54403,4.820637,0.038035761564970016
0,GroundBall,56.13531,-45.578741,-0.0032031249720603228
0,GroundBall,93.91716,0.378639,0.11762174218893051
0,GroundBall,80.78285,-11.623528,0.032202158123254776
0,GroundBall,63.90567,-4.980644,0.010529797524213791
0,GroundBall,89.93499,3.789664,0.7676909565925598
0,GroundBall,61.07282,-49.375509,0.0051461197435855865
0,GroundBall,89.98375,-17.851725,0.043475206941366196
0,FlyBall,98.12329,44.343214,1.0534520149230957
0,LineDrive,106.81119,15.551595,1.0037131309509277
0,FlyBall,81.44161,32.794334,0.023262914270162582
0,FlyBall,97.41852,22.56353,0.4650512933731079
0,FlyBall,84.57211,30.770303,-0.0032927151769399643
0,FlyBall,88.39663,37.093716,0.0010511975269764662
0,FlyBall,89.04676,35.226183,-0.00735295657068491
1,LineDrive,103.94448,3.27925,1.0054141283035278
1,LineDrive,79.68229,11.936079,0.9234919548034668
0,FlyBall,98.17679,25.612269,0.021209724247455597
1,FlyBall,65.56054,42.881477,1.0034021139144897
0,GroundBall,66.28286,-27.647876,-0.002233641454949975
0,LineDrive,94.93533,15.369666,0.8151793479919434
1,GroundBall,43.67985,-9.984378,0.06761094927787781
1,LineDrive,101.38547,10.526256,1.0172289609909058
0,FlyBall,90.49999,54.879627,-0.0037449272349476814
0,GroundBall,65.67842,-53.728254,0.1333625167608261
0,GroundBall,74.5401,-43.989531,-0.024686986580491066
0,FlyBall,94.58418,27.334535,-0.0013968348503112793
0,FlyBall,82.52725,41.479585,-0.001501776510849595
0,LineDrive,78.49724,22.358048,0.026520410552620888
0,LineDrive,105.13481,15.108663,0.5561664700508118
0,GroundBall,94.2691,-33.06605,0.013390157371759415
1,GroundBall,80.16306,8.705505,0.6208893656730652
0,FlyBall,87.50893,41.363864,0.004812080413103104
0,Popup,71.33986,48.017,0.038432035595178604
0,Popup,81.25592,60.013712,0.00020175965619273484
4,FlyBall,105.29848,27.391591,3.989043712615967
0,LineDrive,89.92126,17.541556,0.07116448879241943
0,GroundBall,65.76343,-27.405989,-0.002233641454949975
0,FlyBall,79.96126,48.464638,-0.01655205339193344
0,FlyBall,88.53481,54.776776,-0.00225880928337574
1,LineDrive,88.69398,13.523652,0.9997260570526123
3,LineDrive,79.10235,20.259279,2.9208197593688965
0,GroundBall,80.02712,-7.398013,0.0021034227684140205
0,LineDrive,106.75666,7.733462,0.012289414182305336
0,FlyBall,92.01934,42.736454,0.005499392282217741
2,LineDrive,105.2857,16.110766,1.487898349761963
1,GroundBall,103.29388,-7.213144,0.9672565460205078
0,GroundBall,93.88859,-0.003431,-0.005065117031335831
0,FlyBall,89.12198,57.270608,-0.00225880928337574
1,GroundBall,58.61405,-41.245373,-0.04167257249355316
1,LineDrive,90.80661,15.260724,0.9823030233383179
0,Popup,71.76405,60.977972,0.00020165742898825556
2,LineDrive,104.43801,11.054135,1.912058711051941
0,GroundBall,97.76517,-0.967814,0.153965026140213
1,FlyBall,78.62324,22.420662,0.9946491718292236
1,GroundBall,89.76935,7.221246,0.2558583915233612
0,FlyBall,75.09686,29.839669,-0.01806940883398056
0,GroundBall,81.7081,-27.988763,-0.006419636774808168
0,GroundBall,84.14103,-3.153526,0.08343382179737091
0,FlyBall,92.37558,34.012903,-0.0002547691110521555
0,FlyBall,90.39929,51.667709,0.011415577493607998
1,LineDrive,83.5137,9.647611,0.9672117829322815
1,LineDrive,60.33775,26.646383,1.004797101020813
0,Popup,81.25764,80.588954,0.00020175965619273484
0,FlyBall,92.4559,28.277474,0.020136862993240356
2,LineDrive,89.90026,25.481989,1.9672218561172485
4,FlyBall,108.29564,26.291226,3.995227098464966
1,LineDrive,94.83033,13.208271,1.0087424516677856
1,LineDrive,110.32629,6.712026,1.0044994354248047
1,Popup,78.3789,26.096898,1.0001482963562012
4,FlyBall,102.83223,33.015911,3.9439797401428223
0,GroundBall,61.70401,-41.063172,0.0022500676568597555
0,Popup,23.26635,-25.188119,0.000593756849411875
0,GroundBall,82.26968,3.516389,0.1442626565694809
1,FlyBall,75.90237,23.161358,-0.021396245807409286
1,LineDrive,81.34911,17.375546,1.0087571144104004
0,FlyBall,93.41997,46.465011,-0.0021064928732812405
0,LineDrive,83.62305,6.963941,0.3689447343349457
0,FlyBall,88.55116,40.87265,0.002745214384049177
0,LineDrive,93.68313,20.394447,0.09449253976345062
1,LineDrive,107.88954,13.832084,1.054078221321106
0,Popup,,,0.00017920511891134083
0,GroundBall,58.22903,-6.312489,0.14237505197525024
2,FlyBall,100.92451,25.991345,1.90059494972229
0,GroundBall,74.36298,-34.624492,0.8814017176628113
0,GroundBall,72.99856,-37.303764,0.11594086140394211
0,GroundBall,88.74613,-10.133158,0.0057121324352920055
0,LineDrive,103.28381,6.998826,0.01008752454072237
0,GroundBall,70.22179,4.598227,-0.004161061719059944
0,GroundBall,63.92909,-49.620832,0.0039854166097939014
0,FlyBall,101.15189,26.097606,0.09172520041465759
1,GroundBall,72.06223,-68.875973,0.9819356203079224
1,LineDrive,88.01489,9.80747,1.3187936544418335
0,GroundBall,69.99436,-27.044456,0.000368844106560573
0,FlyBall,86.46685,40.310082,0.004813103005290031
0,GroundBall,76.93169,-68.049328,0.037231117486953735
1,GroundBall,89.65179,-83.738332,0.9449173808097839
1,LineDrive,91.93918,14.516093,1.00404953956604
0,Popup,69.82764,71.984015,-0.00042489368934184313
0,GroundBall,96.42263,-5.512197,0.047592196613550186
4,LineDrive,103.45817,24.974402,4.009747505187988
4,FlyBall,103.25784,26.259229,2.9606642723083496
0,FlyBall,88.65907,50.536301,0.003647779580205679
0,LineDrive,94.60875,20.182615,0.09624254703521729
1,LineDrive,103.40762,5.22679,1.015147089958191
4,FlyBall,95.63589,27.985296,0.4836064279079437
0,GroundBall,,,1.5019162893295288
0,GroundBall,46.35633,-59.569307,0.01471678726375103
0,GroundBall,52.0594,-53.9112,0.023689890280365944
0,GroundBall,62.64782,-31.622391,0.33152446150779724
2,FlyBall,96.16656,46.77617,1.9097508192062378
4,FlyBall,92.12324,27.341773,3.9330310821533203
0,LineDrive,98.87373,16.292512,0.0028820435982197523
0,GroundBall,84.36619,-35.816166,0.0040267957374453545
0,GroundBall,68.40686,-60.843986,0.02626866288483143
1,LineDrive,84.09445,11.863754,0.9961471557617188
0,Popup,89.13291,51.544096,0.00030983795295469463
2,LineDrive,100.40789,19.516156,1.9718726873397827
0,Popup,81.61509,67.120323,0.00020175965619273484
0,GroundBall,80.81447,-4.1592,-0.01818237639963627
4,LineDrive,106.72247,17.295758,3.9417295455932617
0,GroundBall,69.24296,-29.059604,-0.008563052862882614
0,FlyBall,85.25377,49.116704,-0.006766379810869694
0,GroundBall,82.42715,-4.745234,0.03155948966741562
0,Popup,77.2806,62.001203,-0.00017665763152763247
0,Popup,76.25402,48.363484,0.004709939938038588
4,FlyBall,99.83649,36.651637,0.04376477375626564
0,FlyBall,82.32017,51.153301,-0.00471754465252161
0,GroundBall,57.95968,-35.47221,0.017537983134388924
1,GroundBall,72.90788,-58.113551,0.804442822933197
1,Bunt,,,
0,GroundBall,105.12097,-21.875409,0.012544889934360981
0,GroundBall,93.86909,-6.53028,-0.05612257495522499
1,GroundBall,77.19869,-31.918813,0.44119998812675476
0,GroundBall,102.6107,-13.753054,0.02235616184771061
1,GroundBall,90.74863,1.222784,0.8921614289283752
0,GroundBall,82.61734,-10.509944,0.41278302669525146
1,LineDrive,92.78516,14.070745,1.0290210247039795
0,FlyBall,81.92131,34.723122,0.12351419031620026
1,GroundBall,,,1.5019162893295288
0,GroundBall,83.16499,-26.852691,-0.03261564299464226
0,GroundBall,67.82308,-42.608859,0.7637975215911865
0,GroundBall,96.26761,-3.57474,-0.0477113202214241
1,GroundBall,99.04572,6.552775,0.9619419574737549
0,FlyBall,98.63205,24.763779,0.012390661053359509
0,Popup,70.69282,64.317001,0.00020165742898825556
0,GroundBall,26.24801,-43.477446,0.0019875080324709415
0,LineDrive,101.70596,6.547915,0.05106426775455475
0,GroundBall,52.87332,-24.298753,0.0038279430009424686
1,GroundBall,94.37635,-13.039447,0.9939441084861755
2,GroundBall,95.98382,4.260301,0.7119255065917969
0,GroundBall,102.80334,-60.343858,-0.0033836697693914175
1,GroundBall,96.07329,3.287142,0.9482478499412537
0,GroundBall,70.78487,-40.519684,0.002062159590423107
0,LineDrive,105.04215,7.688388,0.03585521876811981
2,LineDrive,105.58529,9.628673,1.9143264293670654
0,FlyBall,89.19121,40.497161,0.002745214384049177
0,GroundBall,84.74602,-7.701992,-0.06775370985269547
1,GroundBall,101.39025,-10.44323,0.8619675636291504
0,GroundBall,93.54033,-14.668487,0.06411576271057129
0,FlyBall,89.76596,38.681255,0.019879600033164024
2,FlyBall,94.91396,27.684815,1.965687870979309
0,FlyBall,89.39457,47.559761,0.0024101361632347107
4,FlyBall,106.63233,30.028733,3.9709219932556152
0,GroundBall,80.64053,-3.275171,-0.044851843267679214
0,Popup,77.0147,85.944718,-0.005940240807831287
2,LineDrive,103.40286,14.952987,1.9760725498199463
1,LineDrive,101.67132,14.737351,0.991741955280304
1,LineDrive,107.94849,12.534912,1.003459095954895
0,FlyBall,87.3169,36.728181,-0.00921730138361454
0,FlyBall,97.48256,21.920665,0.007954876869916916
0,GroundBall,35.87714,-25.501345,0.0006093820556998253
1,LineDrive,105.86294,10.087804,1.010412335395813
4,FlyBall,107.61384,36.456026,3.974682331085205
2,LineDrive,109.43574,8.045821,1.966870903968811
0,GroundBall,65.16998,-6.341056,-0.069748654961586
0,GroundBall,50.25758,-17.811257,-0.03369547799229622
0,FlyBall,85.14583,36.297544,-0.008378583006560802
0,FlyBall,98.0682,24.568522,0.06924699246883392
0,FlyBall,77.23471,51.52224,-0.0015329972375184298
4,FlyBall,103.82509,26.800644,3.9997828006744385
1,Bunt,39.43225,-32.10125,
1,GroundBall,92.51178,-19.179957,0.04839030280709267
0,FlyBall,89.50016,48.912354,0.003647779580205679
0,LineDrive,98.11779,19.948194,0.0984625294804573
0,GroundBall,102.93595,-15.797828,0.5460217595100403
0,GroundBall,106.48626,-2.031862,-0.006194889545440674
0,GroundBall,51.16059,8.171991,-0.0010846989462152123
0,FlyBall,81.41685,64.923448,-0.03875262662768364
1,LineDrive,99.66678,10.690439,1.0127851963043213
1,GroundBall,91.62999,2.708162,0.9192309379577637
0,GroundBall,55.89071,-55.436289,0.1866198480129242
1,Popup,69.00229,53.177141,0.9946861863136292
2,LineDrive,96.38219,10.467488,1.865651249885559
1,LineDrive,102.01739,4.908672,0.7537047863006592
1,GroundBall,76.76513,1.398335,0.8568618893623352
1,LineDrive,75.09568,24.779718,1.0229722261428833
4,FlyBall,99.33237,28.488442,3.9328062534332275
1,LineDrive,102.15442,14.325729,2.179755449295044
0,LineDrive,99.24612,18.496731,1.5983299016952515
0,FlyBall,92.33859,64.893453,0.753878116607666
